model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3886790506623465,0.9419132483336162,0.5254868828818516,0.18108616461432842,1.2493681899278055,0.6131447047228668,0.636015617082132,0.1413424842425611,1.4900468756328638,0.39377962103436864,0.8540312585507318,0.25243713679180757,0.8491043790313858,8.284230704667351,0.05259151848352144
