model_name,model_role,architecture_name,parameter_count,trainable_parameter_count,parameter_size_mb_fp32,cpu_forward_ms_per_window,embedded_deployment_verdict
mlp_causal,trained,mlp_causal,18182,18182,0.06935882568359375,0.12713976670056581,yes_embedded_friendly
