model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
transformer_causal,trained,3023,0.5994150131358547,1.3392869434413723,0.9587756597858724,0.34465841446586354,2.102935926260422,1.0548053896336518,0.9327758147697232,0.26605421150198616,2.025400627598747,0.6531732592839978,1.0926248128290232,0.3871190477820117,0.9019829051623799,5.029385187277622,0.11025715008166716
