motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
pause2,0.06474333070218563,0.29709461657349523,0.0004711358939350892,0.20311184854557116,0.22387253836704582,0.0028833281539794105,0.05652554590875904,0.4827722564527352,0.0005272313260585785,0.1184947586346728,0.37687808111903054,0.007776720178392556,0.0545639493522079,0.3088856551695923,0.001470920019447656,0.05839903342227141,0.1853287622505147,0.0016255619259818962,0.09263974442761132,0.31247198498873563,0.0024591495829658643,0.0,0.0,0.0
pause3,0.042244248438094344,0.07443716743985429,1.0797500717022298e-06,0.16046823667628424,-0.06365471314680045,4.896722535769575e-07,0.06517861675737159,0.15117889326299214,3.955422164787186e-07,0.0030834626007292952,0.05874647466576965,9.623061113675898e-07,0.006054428780251848,0.04910556663266347,3.297905506575002e-06,0.0073030754308482364,0.04077272690340771,1.4181044201779157e-07,0.047388678113929925,0.051764352626314465,1.0611644336197149e-06,0.0,0.0,0.0
pause4,0.05817612895142224,0.23096331969504025,0.00036654205691596893,0.18489344503919958,-0.0997571689784501,0.0010773696124768079,0.11263912991083906,0.24044174668502188,0.0010112758305728263,0.0390697356704149,-0.03125742515513409,0.0024547016249445667,0.029979339026909132,0.17087836147794278,0.001232121707132775,0.025004919061153118,0.1316520143368579,0.0006066153842092722,0.07496044960998967,0.10715347467687977,0.0011247710360420362,0.0,0.0,0.0
quasistatic1,0.059773827147728296,0.8472568856952345,0.0001048581966447415,0.1332935251557501,0.6197171477794898,0.0003479728742572519,0.14043888734449866,0.8730280362282326,0.0001222035127494081,0.0557907662638172,0.6322371725994907,0.0005120908025809002,0.03451990400644718,0.8335479876942966,0.000228631144084801,0.03501026977828588,0.7999716295792375,0.0001568970155036986,0.0764711966160879,0.7676264765959969,0.0002454422576368002,0.0,0.0,0.0
quasistatic2,0.06334021891068135,0.9243561299429862,0.00036341137798370587,0.12819877313259914,0.7093445945641653,0.0009258123788844832,0.16367901685096475,0.9081589217854806,0.0007761062953398565,0.07450368574497347,0.6915569440080019,0.0010508747182846453,0.05731881496173387,0.8803212696324187,0.0007767636033795312,0.06346245449682583,0.8860948469580489,0.0010938907566961295,0.0917504940162964,0.833305451148517,0.0008311431884280585,0.0,0.0,0.0
rotation,0.08092877281409118,0.914218977874877,0.0009798307465145274,0.1590228474428577,0.7713958866042593,0.002983962663734752,0.18444417265634383,0.850167069036362,0.001899392853210297,0.16415196337526844,0.7853657037429581,0.004815246397582439,0.11154032617567047,0.9467013629596898,0.004202652679504677,0.20022470413917495,0.9034083319779472,0.00546085904270219,0.15005213110056775,0.8618762220326822,0.0033903240638748135,0.0,0.0,0.0
shaking,0.28463503939871626,0.8947833195096115,0.017788408728560363,0.7120225900955695,0.8166271593751219,0.11583908425501777,0.507236683998551,0.8038409004379989,0.04321235340857081,1.0385602399780367,0.8056434231540522,0.3491136497985185,0.4566208404721692,0.9082494986951775,0.05376803961524657,0.46072490528642546,0.8701624133130273,0.07409934002749938,0.5766333832049113,0.8498844524141649,0.10897014597223556,0.0,0.0,0.0
slow,0.08059999021008993,0.9434863992517059,0.0008533463860098541,0.1723277202210365,0.7504418709041446,0.001995733765906129,0.1544643692481212,0.9397846854319809,0.0019137132400385618,0.12231013702276425,0.7985680369144327,0.0023879107469931627,0.10649426241333668,0.9416365788700135,0.003631506805686513,0.1265450802560036,0.9096347577793956,0.0046367269079126295,0.1271235932285587,0.8805920548586121,0.002569822975424475,0.0,0.0,0.0
slow1,0.06240521357538774,0.9219668979716774,0.0005191326749762496,0.21269079541269037,0.7933262948464284,0.0040196009137044835,0.15466924416112532,0.9251120750954281,0.0022095533376112557,0.1747789640862917,0.7206034207204935,0.005993992589970993,0.08506221250467694,0.7975514315237753,0.0011223519781271966,0.08535495130441238,0.8819092211755083,0.0016462220319189112,0.1291602301740974,0.8400782235555518,0.002585142254384848,0.0,0.0,0.0
slow2,0.07115747204704864,0.8907696194034681,0.0008127032553405828,0.44520348374908036,0.6550594691973117,0.006770224533219998,0.43443169746849986,0.8042643129326438,0.005652881964153887,0.23105747305058144,0.7211914236789844,0.011890203003595407,0.12858819560827436,0.7009288346719991,0.002085138332119174,0.10819818937295192,0.8335728243111096,0.0020909916916295786,0.2364394185494061,0.7676310806992528,0.004883690463343105,0.0,0.0,0.0
