timestamp_iso,elapsed_s,seq,warmup,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,pred_acc_x,pred_acc_y,pred_acc_z,pred_gyr_x,pred_gyr_y,pred_gyr_z,read_latency_ms,infer_latency_ms,loop_latency_ms,late_by_ms
2026-05-15T19:49:07.928+08:00,0.10707589999999989,0,True,-0.01915361328125,0.5410895751953124,9.816226806640625,0.0,0.0,0.0,0.35846957564353943,0.3884098529815674,9.836051940917969,0.0012296997010707855,-0.004869094118475914,-0.008260457776486874,31.84289999999912,67.79459999999915,106.06070000000045,81.06070000000045
2026-05-15T19:49:09.127+08:00,1.2366156999999998,1,True,-0.028730419921875,0.55545478515625,9.816226806640625,0.0,0.0,0.0,0.35859414935112,0.40229225158691406,9.784509658813477,-0.003053487278521061,-0.006877238396555185,-0.008026550523936749,31.825899999999407,3.9403999999994,36.139699999999664,11.139699999999664
2026-05-15T19:49:09.671+08:00,1.7807279999999999,2,True,-0.0047884033203125,0.5602431884765625,9.80665,0.0,0.0,0.0,0.37100449204444885,0.32995808124542236,9.803031921386719,-0.004527286626398563,9.811017662286758e-06,-0.004741826094686985,31.840700000000055,3.9570000000015426,36.30460000000113,11.30460000000113
2026-05-15T19:49:10.238+08:00,2.3460654000000005,3,True,-0.0047884033203125,0.5506663818359374,9.816226806640625,0.0,0.0,0.0,0.37579548358917236,0.27758467197418213,9.806011199951172,0.004454324021935463,-0.00011631567031145096,-0.008066209964454174,31.68140000000008,2.165999999999002,34.07529999999959,9.075299999999586
2026-05-15T19:49:10.569+08:00,2.6764881999999997,4,True,-0.023942016601562498,0.5315127685546874,9.816226806640625,0.0,0.0,0.0,0.3658614754676819,0.17809736728668213,9.817882537841797,0.0020463187247514725,-0.005042163655161858,-0.010388541966676712,31.77759999999985,2.7015000000005784,34.72619999999971,9.726199999999707
2026-05-15T19:49:10.945+08:00,3.0523559999999996,5,True,-0.0143652099609375,0.5458779785156249,9.821015209960937,0.0,0.0,0.0,0.36985358595848083,0.22898352146148682,9.817544937133789,-0.002567949704825878,-0.004847310483455658,-0.008792085573077202,31.737799999998373,2.143799999998919,34.15419999999969,9.15419999999969
2026-05-15T19:49:11.294+08:00,3.4033402000000006,6,True,-0.023942016601562498,0.5458779785156249,9.821015209960937,0.0,0.0,0.0,0.3602977693080902,0.1502225399017334,9.837657928466797,-0.0010922839865088463,-0.004743054509162903,-0.00835342425853014,31.83040000000048,4.042000000000101,36.2568999999997,11.256899999999703
2026-05-15T19:49:11.648+08:00,3.7556528999999994,7,True,-0.0143652099609375,0.5458779785156249,9.821015209960937,0.0,0.0,0.0,0.3675481975078583,0.19257402420043945,9.834741592407227,-0.0008659418672323227,-0.005921431817114353,-0.007557168137282133,31.60900000000133,2.5565000000007387,34.399999999999764,9.399999999999764
2026-05-15T19:49:12.053+08:00,4.161630000000001,8,True,-0.01915361328125,0.51714755859375,9.816226806640625,0.0,0.0,0.0,0.3690321743488312,0.08621823787689209,9.849496841430664,0.0014002611860632896,-0.006449566222727299,-0.009445958770811558,31.84440000000066,3.08010000000003,35.187200000001084,10.187200000001084
2026-05-15T19:49:12.379+08:00,4.486808999999999,9,True,0.01915361328125,0.45968671875,9.859322436523437,-0.0692421883420602,0.0021305288720633907,0.017044230976507126,0.38881775736808777,0.0760807991027832,9.845218658447266,-0.031425267457962036,-0.00502942968159914,0.004517542198300362,31.790100000000265,2.9148000000009944,35.201000000000704,10.201000000000704
