model_name,model_role,architecture_name,num_seeds,parameter_count_mean,parameter_count_std,trainable_parameter_count_mean,trainable_parameter_count_std,parameter_size_mb_fp32_mean,parameter_size_mb_fp32_std,cpu_forward_ms_per_window_mean,cpu_forward_ms_per_window_std,embedded_deployment_verdict
gru_causal,trained,gru_causal,3,152070.0,0.0,152070.0,0.0,0.5801010131835938,0.0,30.875139733155567,3.9636092017233144,possible_on_embedded_linux
