experiment_id,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
exp01,0.34002434444680585,0.8511916109791301,0.7153146070331377,0.035052309035182964,0.71776100158993,0.7485993641839885,2.052744444833234,0.11107423162945143,0.560985226160354,0.7840422867137725,1.334181172537627,0.10536431560438216,0.17769983578416568,0.8109325557359595,0.6358629374758112,0.02038030491805289,0.08275228944409913,0.835788132335654,0.2253789181069543,0.006418472371630897,0.07572469194592645,0.8494715776010561,0.15253992855433515,0.00808860519222943,0.3258245648952135,0.8526703347568498,0.8133375879249267,0.04772970645848829,0.40931647615323036,0.1386401177620485,1.049526210628851,0.5090670845544256,0.5395901907323633,0.11205893905806374,1.3674134081346663,0.33792726137903356,0.8278232174023028,0.22586832232096982,9.790564701018733,11.242403409156948,10.516484055087842
exp10,0.7295210958863406,0.8828560777224289,1.9495592974921,0.0857708535328805,0.6553448463344703,0.7957202565733051,1.614446093749417,0.03805195445517771,0.9497547037322479,0.8593939300360668,1.6289229639583145,0.1590141224364256,0.19825975720988304,0.8964383998413116,0.6829667569875828,0.006563877479366716,0.26354733026793997,0.9394517915877483,0.7806359359667429,0.02836845262118987,0.1125911300082605,0.886705376117845,0.20338902769600162,0.00443722435827905,0.48483647723985707,1.1433200126416931,0.8767609719797842,0.05370108081388657,0.8445846952381544,0.270058718799745,1.8882934511963116,0.9236663815702069,0.778206881984353,0.19146607249536116,1.730976118399944,0.5556639068834425,0.9527692364155909,0.36419783438808134,3.513934835769265,8.147063794521504,5.830499315145384
exp11,0.40374806684676123,0.9203235600254653,0.7903225718953615,0.04898871316508351,0.845405082674297,0.8286072295608367,1.9348317778061748,0.17113166550232986,0.8821028602048603,0.8619995968074545,1.8552936514188176,0.12637786709986382,0.2235950585023799,0.8974698462742814,0.6918083049405503,0.05158122936540958,0.11234137225602821,0.9404459620869365,0.2214904153998084,0.013960828037431762,0.11377853507500767,0.9074157636847233,0.20052968119109213,0.01365828747290992,0.4301618292598891,0.949046067108634,0.8927103264066164,0.07094976510717141,0.4781203547770687,0.1681424905729798,1.1239246092561503,0.5645433170309553,0.7104186699086396,0.1499049886111386,1.5268160003734512,0.37127613384381697,0.8163973304648117,0.22137114523267834,5.539443487570695,7.139796471655106,6.339619979612901
