experiment_id,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
exp01,0.05799460397178514,0.8501501479034573,0.0010489156963095416,0.13344159025314206,0.7523953108102952,0.003823401981708068,0.11818699478840056,0.7871289669874099,0.004634621325411036,0.10382921932927669,0.8134511942591456,0.007061378429539378,0.06980838631115907,0.8392289188246158,0.004601964575895282,0.07969768598401343,0.8537173857574883,0.009133543986132931,0.0938264134396295,0.8160119874237354,0.005050637665832706,6.9131159591045535,7.691982022886119,7.302548990995335
exp10,0.12399749498632129,0.8835352102825609,0.002274414272370826,0.11872849122965304,0.8066168493377855,0.0011871373604880745,0.2008991878666996,0.8600680171835237,0.006471047645635091,0.11402975664658817,0.893789160006998,0.002127130022325699,0.22648761119964309,0.9392104138831401,0.021927144364195475,0.12495533951815045,0.8827735479720688,0.0050635904788800595,0.1515163135745093,0.8776655331110128,0.0065084106906492046,2.623834505316521,4.889415686897352,3.7566250961069367
exp11,0.06839843849558193,0.9198615805264596,0.0013545536391802613,0.15767721599063136,0.8312343489518071,0.005785849122454051,0.18840495689766357,0.8623987095837253,0.005675713395774092,0.12988268838817318,0.8975617269556505,0.01745388638405458,0.09641031255409434,0.9397940867924318,0.010149583299036952,0.12021956832309069,0.9080181622633183,0.015171713761182745,0.1268321967748725,0.8931447691788988,0.009265216600280447,5.0258961036175185,3.9830815933352737,4.504488848476396
