model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,3023,0.5625471565716978,1.3392869434413723,0.9082754532336139,0.3099655943305462,2.102935926260422,1.0548053896336518,0.8852521935390565,0.23984211960433946,2.025400627598747,0.6531732592839978,1.1401484340596901,0.41333113967965834,0.910366516814414,5.117626671908216,0.08915993172509878
