model_name,model_role,num_seeds,num_windows_mean,num_windows_std,rmse_mean_mean,rmse_mean_std,input_rmse_mean_mean,input_rmse_mean_std,acc_norm_rmse_mean,acc_norm_rmse_std,gyr_norm_rmse_mean,gyr_norm_rmse_std,input_acc_norm_rmse_mean,input_acc_norm_rmse_std,input_gyr_norm_rmse_mean,input_gyr_norm_rmse_std,acc_channel_rmse_mean_mean,acc_channel_rmse_mean_std,gyr_channel_rmse_mean_mean,gyr_channel_rmse_mean_std,input_acc_channel_rmse_mean_mean,input_acc_channel_rmse_mean_std,input_gyr_channel_rmse_mean_mean,input_gyr_channel_rmse_mean_std,acc_channel_rmse_improvement_mean,acc_channel_rmse_improvement_std,gyr_channel_rmse_improvement_mean,gyr_channel_rmse_improvement_std,pearson_mean_mean,pearson_mean_std,hf_ratio_improvement_mean_mean,hf_ratio_improvement_mean_std,psd_distance_mean_mean,psd_distance_mean_std
transformer_causal,trained,3,3023.0,0.0,0.5894265695107063,0.0005552165963933519,1.3392869434413723,0.0,0.951328790869142,0.0019663854002179276,0.33219883410440926,0.004730660819662828,2.102935926260422,0.0,1.0548053896336518,0.0,0.92325475772846,0.00152881549098244,0.2555983812929528,0.002569254254485512,2.025400627598747,0.0,0.6531732592839978,0.0,1.1021458698702868,0.0015288154909823377,0.3975748779910451,0.002569254254485511,0.9076449348671526,0.000523270375547209,5.0660676160782065,0.01191725913050343,0.10514359690806242,0.0007206945140160609
