model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.39062160849203853,0.9419132483336162,0.522211027906863,0.17807968594463966,1.2493681899278055,0.6131447047228668,0.6395619602797614,0.1416812567043156,1.4900468756328638,0.39377962103436864,0.8504849153531023,0.252098364330053,0.8485294668594978,8.265481987525291,0.05433730925841773
