motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.034353044465321794,0.8806779072538192,0.00019079781451222547,0.06603036964608526,0.7240958282937024,0.0009998976021206958,0.04620489105529321,0.7836989234944126,0.0011567781077819073,0.04155088333248965,0.8104665242804439,0.0008303206485650285,0.024816377381317912,0.8763573945178558,0.00042674490034632387,0.03398069522253619,0.9182929343442663,0.000718989200704424,0.041156043517174,0.8322649186974167,0.0007205880456717676,10.357444876696047,4.09205964234126,7.224752259518652
explosiv,0.13025357021113573,0.9560434148949319,0.0051690410663545435,0.2865285702933699,0.8770933512165443,0.012932166814562922,0.3044253795960192,0.9116628788927301,0.018013221228139333,0.34590772564633415,0.8883681617062572,0.024853951687321768,0.268160498211697,0.960152822833716,0.05103094286191123,0.32657268443855186,0.9264834098892626,0.07819695894769073,0.27697473806618467,0.9199673399055736,0.03169938043433009,4.036962767476133,3.825479373328683,3.931221070402408
fast,0.08984732361008915,0.9459266230601171,0.002601568478747915,0.176135843891937,0.9123406685237581,0.008334815365547308,0.17230142706136506,0.9295465058463308,0.008702404721068127,0.17629289383588073,0.9479759068741991,0.010299800233203735,0.13182937580724963,0.9425354734259215,0.008990124084999556,0.1417186484857946,0.9482037649256921,0.018576466597583764,0.1480209187820527,0.9377548237760032,0.009584196580191735,3.6037534477433892,10.41911292506143,7.011433186402409
fast_slow,0.10879554133145855,0.9787761043947848,0.0033695480300733696,0.2989070436559044,0.8971107702722044,0.013114334323976296,0.3265709959185467,0.9031716155580033,0.0194185153971865,0.33699844784031696,0.9216894919592488,0.04239170892864282,0.21613043433485124,0.9392885572039474,0.02442381314462042,0.249372760220789,0.9219380797095116,0.041071745285556134,0.25612920388364446,0.9269957698496167,0.023964944185009256,3.6733147112836715,6.766519993643429,5.2199173524635505
fast_slow_fast,0.10613561178712795,0.9359154396703023,0.003164908270715607,0.2081295307614796,0.9142791331092566,0.010273824824695393,0.20348549458874568,0.9074167963750598,0.011658652111807942,0.2387656782227125,0.9345271518779532,0.019072269131328243,0.16879607815062628,0.9378979101238174,0.017792995083733235,0.17699960402401518,0.9482979157569892,0.03273854273684149,0.18371866625578454,0.9297223911522298,0.01578353202652032,3.4858921650737975,6.881051161238638,5.183471663156218
freeze1,0.03595862984657287,0.8338756384310825,1.990822956940974e-05,0.11205426063388586,0.619009455529983,3.1129063836488057e-05,0.16581562273204326,0.17448051188966748,8.266100630862638e-05,0.027010119706392288,0.6679537247762601,5.058682086200861e-05,0.016613318119198084,0.8596236061556279,2.241329070784559e-05,0.018567212112247943,0.9274372778476717,2.6343827357777627e-05,0.06266986052505671,0.6803967024383821,3.8840373107026e-05,6.55214082365403,1.5968427834459098,4.07449180354997
freeze2,0.03334168936125934,0.8294501094840324,1.2495568421400094e-05,0.08030494255945086,0.7298005774243446,7.113115302672667e-05,0.3831159248948097,0.5759534497194355,0.00013501430466931197,0.034144851425662634,0.716661305377033,0.00014226570842765796,0.0204762177541852,0.7759606176736117,2.9231485996206175e-05,0.021032389346510173,0.7354224940521179,3.285936395514e-05,0.09540266922364633,0.7272080922884292,7.049959741607381e-05,12.358094050326459,2.6660925131349633,7.512093281730711
gait_fast,0.1294223817588367,0.898847245566418,0.0019433400722581936,0.12979881247606478,0.8376703296775834,0.001513139068403774,0.20289736684558574,0.8686044901860048,0.006073094901283967,0.13572962458091764,0.924709177877799,0.0033023423028018173,0.22917468514490708,0.9598398372814274,0.020946817511585582,0.13269596529110642,0.9324079846058956,0.0071679048432016345,0.15995313934956973,0.903679844199188,0.006824439783255829,2.4663753127673136,4.997567537267228,3.7319714250172704
gait_slow,0.11951087428163151,0.8909262962380238,0.002381553428648082,0.10647971400721642,0.8003112937652197,0.0010116889382232232,0.20655646045463827,0.865951554619793,0.007423827543439696,0.09886696049211395,0.8826765913670707,0.0011897598240407602,0.25269610226599487,0.9427291860507804,0.02357041291945659,0.10897444977407467,0.8678345669259055,0.0026745910356502462,0.1488474268792783,0.8750715814944655,0.006375305614909766,2.8192057900407166,3.2803470357313484,3.0497764128860325
pause,0.0578898575212363,0.15175034162962872,6.923608791810564e-07,0.08565461855559121,0.07410641475569071,3.14197680770197e-05,0.06942884812042827,0.21434579608346238,4.237309778567405e-06,0.003446040597433845,0.1842907645754915,3.968715860412972e-07,0.002981706109962293,0.24319296894369483,5.192001525853942e-07,0.0060280671576038005,0.15753354091152028,3.731549105691015e-07,0.03757152301037595,0.17086997114991473,6.273110897327326e-06,0.8950191324269547,12.875605397649398,6.885312265038176
