model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3914732417639903,0.9419132483336162,0.5207738707472728,0.17837178508284948,1.2493681899278055,0.6131447047228668,0.6416158714196873,0.1413306121082932,1.4900468756328638,0.39377962103436864,0.8484310042131765,0.2524490089260754,0.8511253418857607,8.27357994353203,0.05700356409670256
