motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
pause1,0.023653399983519,0.9072440108642761,1.2631566984342307e-05,0.05171034586076674,0.7710749296687199,0.00012118943062839543,0.030936155478028873,0.7695475363124802,5.76973191252699e-05,0.01616154010162542,0.8703506712720835,2.9136621850212627e-05,0.011154356912562722,0.9070072046653088,3.026516801942068e-05,0.01635894419037198,0.9543094408391123,7.891390107368735e-05,0.024995790421145785,0.8632556322703302,5.4972334613554714e-05,9.88120199198377,3.923085263242791,6.90214362761328
pause2,0.04441074784651088,0.2953848856845138,3.000824561461002e-05,0.06529556092185279,0.21636751273942095,0.0006509854175940669,0.029825897328555583,0.43392543641817116,0.00016175616887087091,0.03298735153318073,0.3592106353539421,0.0001215627942769378,0.016335433535277843,0.3077365375821223,4.0851225430316164e-05,0.025790052525311087,0.19216883031346585,0.0003825015564130396,0.03577417394844815,0.30079897301527275,0.00023127756803330692,6.942428128655479,9.001935588195982,7.9721818584257305
pause3,0.04544659140187183,0.0539090301845806,1.8778953594684416e-07,0.08331104721873998,0.02984243451606657,1.29758270207146e-05,0.01200969558475273,0.08452717359443485,4.2693479766090345e-07,0.002524931151752493,0.11225469220596825,1.011305887540662e-07,0.007141688752121159,0.04621300915593815,2.0716918207597247e-07,0.010698952474298754,0.02853901656841252,1.7716472606415274e-07,0.02685548443058949,0.05921422603756681,2.3460026418694232e-06,0.2700604186235435,18.2355359270791,9.25279817285132
pause4,0.04827389051127484,0.21277277376858633,1.7638681124789385e-05,0.20924337849778643,0.06510565526135977,0.0009956336845249806,0.04226687002642933,0.18865713832195488,0.0006995320560341493,0.022611856758120958,0.22946177308408705,0.0011227317441503497,0.014677094267602315,0.16548774949668515,0.00015051861323494762,0.017175106477718485,0.10296530719762413,0.000202108334574354,0.059041366089822064,0.16074173285504956,0.0005313605189405952,1.8032830483490905,28.52950015283679,15.16639160059294
quasistatic1,0.04146862302950467,0.8985415582041156,3.603058659704672e-05,0.07407403895340395,0.7625037781853464,7.174776599603306e-05,0.1283196755030076,0.837216003712965,0.00015815664258695962,0.014715692620666233,0.9003088640722645,2.3980497828990367e-05,0.016336033450352262,0.9314910426624499,5.579464574010373e-05,0.01831364427016524,0.9028496581218335,5.487871986362691e-05,0.048871284637849996,0.8721518174931624,6.67648097687934e-05,6.867219249802882,5.7204233763608405,6.293821313081862
quasistatic2,0.040471304450374175,0.9686092924639109,0.00020949302122470707,0.09500964548514813,0.8520546265553696,0.0004509881437867562,0.14991663088451843,0.8793003966082211,0.0005874780832082437,0.024192736980182174,0.9133935858933301,0.00013629649332573052,0.031216867904806017,0.9700882252435904,0.0004914840975562602,0.04240459079322006,0.9461495936818096,0.0008611713744209496,0.06386862941637483,0.9215992867410386,0.0004561518689204412,6.855363426371579,3.349406416277791,5.102384921324686
rotation,0.04779465111092694,0.9641708908472325,0.00035929402688892763,0.08619391074584376,0.9015700668615889,0.0006431978109180965,0.15223648828123845,0.9026405442518934,0.0011720697691235992,0.04847893612759729,0.9428757879508858,0.0005507323808013743,0.062234825929326394,0.9808944638943563,0.0016992705349571958,0.09818151730803713,0.9596774258226457,0.0026708011262070934,0.08252005491716166,0.9419715299381004,0.0011825609414827145,4.220758940948848,2.2389012727237807,3.229830106836314
shaking,0.12987223504368509,0.958399124812718,0.003799336408935448,0.33271679899495976,0.9334816052612842,0.020756189895606486,0.2957586244447157,0.8998550876335303,0.01682158838981482,0.3685777012448709,0.9299116438674973,0.06375895125036454,0.22725195522530398,0.9657345406938532,0.019039434958011425,0.269260287131673,0.936959048402331,0.034451176100363134,0.27057293368086804,0.937390175111869,0.026437779500515974,2.6024150052692683,3.8308854191761847,3.216650212222726
slow,0.04406997647661811,0.9814908671423767,0.0005035815336925271,0.08978130844159005,0.8956033003955045,0.000876869824708429,0.13466117756488996,0.9518228673580792,0.0012521299020730881,0.03813184758122915,0.9660513419593886,0.00043108824947222065,0.052805999957789215,0.9860832918513607,0.001964685395885168,0.07214656938822606,0.9592105045514302,0.0025720817159265445,0.07193281323505708,0.95671036220969,0.001266739436959663,4.435416223984254,3.046208096556037,3.7408121602701456
slow1,0.03746579189583198,0.9802039732529821,0.0002641781643194111,0.07099554395091902,0.9537267095496574,0.0013034757950925867,0.07990448250598514,0.9539206606004236,0.00145948703494403,0.05035825443943751,0.9553765240196089,0.00047390554276360717,0.03147982549997642,0.9643254178338334,0.000427561523031624,0.03908098210993501,0.9702109405670312,0.0006364134928235123,0.05154748006701418,0.9629607043039228,0.0007608369254957952,7.70464458506793,7.062455127864449,7.383549856466189
