motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
pause1,0.022774677532479953,0.8990709288884225,1.3405123465753078e-05,0.053648090637043906,0.7484159700859698,0.0001492563666991038,0.03138215422238174,0.746366818933718,6.263032382536805e-05,0.016624909428585518,0.8689418193265613,3.455184048322591e-05,0.011507888550036831,0.8916914066124317,3.3323272345784826e-05,0.01623789700434396,0.9521103625852615,0.00010206276986919922,0.025362602895811985,0.8510995510720608,6.587161611473915e-05,9.870798808481211,3.827489849641783,6.849144329061497
pause2,0.04292597053960587,0.31902769111487755,2.9546058463954714e-05,0.06813892385301491,0.2109303768472813,0.0006722685860864885,0.02788274756555135,0.38786681762397796,0.00014345289016356826,0.03340987575162823,0.37270451175986785,0.0001357612590467146,0.016660872130887582,0.3241097100634541,4.374206560496437e-05,0.02707822445469598,0.17273127095512752,0.0003158002816762225,0.03601610238256399,0.29789506306076435,0.00022342852350698547,6.907599331749239,7.708708131918767,7.308153731834003
pause3,0.04591978219603854,0.061283992842128564,3.3552458365956484e-07,0.11499416105715292,0.014029043524052575,1.083746619120315e-05,0.011408179619216493,0.09061415305102286,6.684573973205131e-07,0.002431966582246657,0.09057518298561279,1.4487890069858623e-07,0.007350265680413161,0.04129727909859124,5.720642388240549e-07,0.010710373653897218,0.026097577291183834,2.409749635136547e-07,0.03213578813149416,0.05398287146543198,2.1332277125365877e-06,-0.008560667499825992,16.652048308131302,8.321743820315739
pause4,0.049429007479131724,0.21907317129288237,1.8685145079405945e-05,0.25727743817082904,0.07351615501017884,0.00099967708017861,0.038301711447410666,0.17744400451130818,0.0006630647261454118,0.023276272486753256,0.17216200882334087,0.0011134182072470777,0.014160290960285623,0.15961624391068668,0.00014369746173877366,0.020891019168420365,0.09787635948041942,0.0002101792344734384,0.06722262328547178,0.14994799050480273,0.0005247869758104529,1.2046235251260464,26.26430920015968,13.734466362642863
quasistatic1,0.04129129975481192,0.9042628724840392,3.40535871333536e-05,0.07926377650292124,0.7549605339894307,8.05462380948363e-05,0.13245672719931462,0.8319363108897868,0.00016032665385132817,0.01453601512730529,0.9070853637786762,2.4411122070144842e-05,0.016595220745148253,0.9301966819858718,6.069362291190039e-05,0.020036218658060535,0.8968060862915801,6.698126799355996e-05,0.050696542997926974,0.8708746415698976,7.116874867585388e-05,6.829458516536005,5.633869838350872,6.231664177443439
quasistatic2,0.040811081925331026,0.970322991976306,0.00020930909306060834,0.09672152383671123,0.8437641120967835,0.000501281408745928,0.1576883843358682,0.8712998441483886,0.0006609293168292759,0.024378123672260922,0.9141271873273844,0.00014612137707510037,0.031705486267919136,0.9701081596664589,0.0005065517328835178,0.044941724476651575,0.9415644965969021,0.0008989905814986537,0.06604105408579035,0.9185311319687038,0.0004871972516821807,6.857954181340562,3.3215254591679013,5.089739820254231
rotation,0.04827929382182417,0.9644053268921201,0.00039330058094022997,0.08701722690414998,0.9038883471340653,0.0007285489478817908,0.15607384117019754,0.8974694581911583,0.0011476123810890357,0.049012420320462796,0.9418247487866288,0.0005567870953757758,0.06346537770042496,0.981390624273333,0.001804440866943614,0.1000923719557543,0.9559069689280343,0.002807317192949291,0.08399008864546895,0.9408142457008899,0.0012396678441966228,4.2000025754158665,2.2170122137983816,3.208507394607124
shaking,0.13127237131532568,0.9570596002012915,0.004067883414276227,0.3864218561265331,0.8980381297133576,0.028855233699690033,0.3875452739974627,0.8685227341100534,0.02772505329677817,0.4723909887900719,0.9100208048872931,0.09780083545795955,0.2932660535049553,0.9354577138221714,0.030853616276547726,0.3810198320276462,0.8847018315101729,0.05268902562403617,0.34198606262699915,0.9089668023740566,0.04033194129488132,2.827228859961983,4.192984750128844,3.510106805045414
slow,0.0441719532586061,0.9809149994513304,0.0005800024000890494,0.09176553494464128,0.8958407827948186,0.0009735026119205241,0.13764360120090155,0.9502544477288688,0.001366729043505844,0.03818212614323084,0.9657961952088421,0.00043094657579879425,0.05414857421165858,0.9853798578698768,0.0020630308582416873,0.07712369598448277,0.956005340738167,0.0028313529203072762,0.07383924762392018,0.9556986039653173,0.001374260734977196,4.435648679255761,2.9626107047992822,3.699129692027521
slow1,0.038004732827089494,0.9791660767189594,0.0002564993188936625,0.0742738757589736,0.9531807871652915,0.001431157591684599,0.0845660830665495,0.953409116812486,0.0014916838405567723,0.05032644644187591,0.9543682784507503,0.0005591713590997502,0.03318959831346556,0.9609998838556744,0.0004325721047486517,0.040906089356111494,0.9654818894190321,0.0006666557114756158,0.05354447096067759,0.961101005403699,0.0008062899877431752,7.6880409177582525,6.983348163739461,7.335694540748857
slow2,0.040301715406413016,0.9598018537229686,0.0004778826644109653,0.3034168090771984,0.8065842301947845,0.002886423336285343,0.34592558895615305,0.8439722923510516,0.004439586348067875,0.08895779400057084,0.9042747280428476,0.002421701436262968,0.0707357803510653,0.7994471046925143,0.0006730483091716352,0.07084186181828782,0.8856731772083597,0.0013168141722908822,0.15336325826828143,0.8666255643687544,0.002035909377748278,5.994498403321973,8.776934077316302,7.385716240319137
