segment_id,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
seg1,0.049712262345311536,0.9034379426585891,0.0007846600597811607,0.10908249834557775,0.8111691487491468,0.003997421261673282,0.10529778731170966,0.8721691775510334,0.0036951098713421363,0.07122918951300963,0.9183496238368868,0.002557824301310358,0.06582555898501449,0.9355778777821104,0.0036895734370065297,0.07084829311305255,0.9237594015741609,0.00543687757077057,0.07866593160227926,0.8940771953586546,0.003360244416980673,1.4236791006550222,1.0192455660425686,1.2214623333487955
seg2,0.04914611451708918,0.895840260605078,0.0006570200877482374,0.12455521984031204,0.8044538315537972,0.003356030645780263,0.10205753410036436,0.8332142772129892,0.00389043653058754,0.12789253730102784,0.8658391758736022,0.004922151644429012,0.07160316535784335,0.8960710325805971,0.004573000894885679,0.08052566577828026,0.9083348416545532,0.00815777878789155,0.09263003948248617,0.8672922365801028,0.004259403098553714,6.028794157535572,3.1857823386606863,4.607288248098128
seg3,0.061739021655902136,0.8772259156713075,0.000888325772792852,0.19140167283135806,0.767679413318557,0.007276123140855267,0.20412729676029182,0.804159043310996,0.008970760047903106,0.16207007198958182,0.8051413713081463,0.021180685447363228,0.10770885790597583,0.8611013572143057,0.008623927696522817,0.12409081009487684,0.8391925161468157,0.012860692412758438,0.14185628853966442,0.825749936161688,0.009966752419699286,6.539917460584572,8.951046919922348,7.74548219025346
seg4,0.10450601855920955,0.8519489660053389,0.0027853746998381087,0.13175908611491538,0.7752151762072903,0.004209010812836585,0.17008384020719947,0.7907906610612446,0.0076125783541660655,0.0986729813462542,0.8503618832262718,0.0038010532755991663,0.1806997339305621,0.8579578663440545,0.018339739007587157,0.1072044498444151,0.8439038277235233,0.0070206331937463,0.13215435166709263,0.828363063427954,0.0072947315572955635,4.756179507979352,9.654683876953793,7.205431692466574
seg5,0.11285439413094554,0.8579567258894383,0.002135005384824612,0.1741816712081733,0.746924391902913,0.0056413231626939375,0.24542334248615102,0.7989628717395141,0.008494953099799977,0.1546589994984236,0.8162247355965634,0.026586907084178546,0.16497362478279243,0.8664020691113864,0.01866575038067592,0.1764168965608762,0.8236761291619058,0.02737405017171305,0.17141815477789368,0.8183578205669535,0.01481633154731434,8.398719473222135,6.6991612995215135,7.548940386371825
