motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.03377579171210528,0.8716305487620596,0.00018422222181513348,0.08134794241632334,0.6664716973964886,0.0011231464292616909,0.057942444263343613,0.7404222962718503,0.0013350569801458918,0.04290775388971352,0.7954618513201395,0.0006994373460030219,0.026759562487131915,0.8602922947144815,0.0003910895611646481,0.03617127936185253,0.9086601839154772,0.0007235164498311519,0.04648412902174503,0.8071564787300828,0.0007427448313702563,10.375739745067946,3.864200912331667,7.119970328699807
explosiv,0.1292234331243119,0.9550797036396953,0.004891525381729372,0.2843440428755041,0.8744117028749727,0.012519844524856234,0.31762986570849255,0.9051641432604841,0.017537123718845533,0.3421788384096097,0.8936629819564504,0.02777313519902421,0.2736541139940589,0.958184539716639,0.054024299162909115,0.3303507154144473,0.9229370529483185,0.07829276955448437,0.2795635015877374,0.91824002073276,0.032506449590308135,4.068951123422339,3.838634814722477,3.953792969072408
fast,0.08690365165776502,0.9447772585561337,0.0024245602443479005,0.17561969686335382,0.9148281601638193,0.007198707788065278,0.17643230400101925,0.9223012518218864,0.008725094307014777,0.1741316417937364,0.948078449274573,0.010037147322984524,0.13491991224694244,0.941306573600886,0.00782053571156131,0.14516038280472948,0.9479683599002764,0.020062051645829766,0.14886126489459106,0.9365433422195959,0.00937801616996726,3.623194631616276,10.379455559525427,7.001325095570851
fast_slow,0.10939165535382926,0.9778333495820055,0.0031564346598035907,0.30663875315624933,0.8940871122759035,0.01376309985926827,0.3382006679589932,0.9029225326112967,0.019989837661118004,0.3368682754011108,0.920958277931286,0.04513553208074042,0.2124580757549176,0.943834066415946,0.022959665378402862,0.2567246432631062,0.9209661434651123,0.044979847663545604,0.260047011814701,0.9267669137135917,0.024997402883813125,3.6697699410145628,6.820110142894996,5.244940041954779
fast_slow_fast,0.10528469779085191,0.9360190626068636,0.0031274977607144666,0.2140947533039642,0.9115016093219696,0.010019693701797007,0.2154625308012501,0.9036671944979283,0.01167089488653334,0.2338749492413453,0.9353508673098649,0.019656319068934062,0.17602782406278752,0.9326868034396885,0.016591013670102347,0.18327699778878706,0.9454622333013764,0.03612024549917624,0.18800362549816435,0.9274479617462819,0.01619761076454291,3.483389027748938,6.8561113082382095,5.169750167993573
freeze1,0.03189531336538494,0.6964361859536632,9.816146014145488e-05,0.11530333422124386,0.4985788714910232,0.00011079065279773204,0.2026559218764305,0.252428746930615,0.00021428287745948183,0.028238682821393014,0.6244570552977884,6.61178646623739e-05,0.017460422310978174,0.8575600066202475,2.4921464319049847e-05,0.02381550017744303,0.8831197077732089,5.294575767038623e-05,0.06989486246214557,0.6354300956777578,9.453667950841311e-05,6.37700858374775,1.5583178019251223,3.9676631928364356
freeze2,0.037448816420510414,0.846444031054558,1.1642734102679242e-05,0.09357416527345777,0.6601916574849833,7.620073247380788e-05,0.40311806108802556,0.48553196816002303,0.00026745919822133144,0.03506064922548831,0.7176099308172595,0.00013991210544190836,0.020660216687247157,0.7624691277334249,3.594943486859847e-05,0.026812679134309292,0.6963893213130518,5.398434891503712e-05,0.10277909797150642,0.6947726727605501,9.752475900389376e-05,12.297656905198776,2.5105099115451006,7.404083408371939
gait_fast,0.14591773701418798,0.8860795151880435,0.0033207876169348838,0.13822531896491944,0.8210281727327061,0.0016017611104580103,0.21574658486267248,0.8656373562224725,0.006501462203127608,0.14102406249601815,0.9193553002568517,0.0032011641925667866,0.2593218012733541,0.9541266809832846,0.023616763071718706,0.14669825344993342,0.9188615712288556,0.008300075342981696,0.1744889596768476,0.8941814327687024,0.007757002256297949,2.4636287465677493,4.920025343004303,3.691827044786026
gait_slow,0.1391606379821662,0.884194949327502,0.004987316786146904,0.11096541220380825,0.7871135181177806,0.0009714742942550109,0.21705704305391266,0.8672518683314724,0.00848189478506971,0.09857332333219501,0.8838060486189552,0.0010701517905315938,0.29626009125004776,0.9346012103285122,0.030489128989820223,0.12162797265691952,0.8462419173285483,0.0031595365121716854,0.16394074674650821,0.8672015853421284,0.00819325052633252,2.819539492442705,3.200614069218116,3.0100767808304107
pause,0.0553080475356962,0.090993345005415,1.0886630161080358e-06,0.0959247380849861,0.045525077895784055,7.594778244175532e-05,0.08248337473542917,0.1356326377339053,7.497719921697613e-06,0.004871298180937412,0.1761397332939174,3.2921874408419256e-07,0.003990043932572007,0.21755391052682074,6.987326327608419e-07,0.008854891009451377,0.14664488671104428,7.412404655108655e-07,0.04190539891317871,0.1354149318611478,1.4383892870319478e-05,0.7117714921875516,11.902813741662314,6.307292616924933
