motion_name,rmse_mean_tcn,acc_channel_rmse_mean_tcn,gyr_channel_rmse_mean_tcn,pearson_mean_tcn,psd_distance_mean_tcn,acc_norm_rmse_tcn,gyr_norm_rmse_tcn,hf_ratio_improvement_mean_tcn,rmse_mean_lowpass,acc_channel_rmse_mean_lowpass,gyr_channel_rmse_mean_lowpass,pearson_mean_lowpass,psd_distance_mean_lowpass,acc_norm_rmse_lowpass,gyr_norm_rmse_lowpass,hf_ratio_improvement_mean_lowpass,rmse_mean_delta_tcn_minus_lowpass,acc_channel_rmse_mean_delta_tcn_minus_lowpass,gyr_channel_rmse_mean_delta_tcn_minus_lowpass,pearson_mean_delta_tcn_minus_lowpass,psd_distance_mean_delta_tcn_minus_lowpass,acc_norm_rmse_delta_tcn_minus_lowpass,gyr_norm_rmse_delta_tcn_minus_lowpass,hf_ratio_improvement_mean_delta_tcn_minus_lowpass
pause1,0.10902264911697752,0.19882082356826256,0.0192244746656925,0.8641769766327075,0.0008784830776002101,0.10668302323473128,0.02110902560678752,11.270945687225485,0.23820716688785243,0.45189873705569067,0.024515596720014222,0.8717146834518473,0.0011512000965052593,0.34782750810447494,0.026452245180936237,10.831466821550121,-0.12918451777087492,-0.25307791348742814,-0.005291122054321723,-0.007537706819139789,-0.0002727170189050492,-0.24114448486974366,-0.005343219574148718,0.43947886567536365
pause2,0.13861223379919668,0.24471533888330063,0.032509128715092726,0.2962806342149577,0.003954140840980979,0.1980054112461706,0.051764513975164544,12.34553782663403,0.2536962619882413,0.46917609800067217,0.03821642597581053,0.31423878219676415,0.0054155073829946524,0.3454921272893747,0.07063357967611712,11.777692106367121,-0.11508402818904462,-0.22446075911737154,-0.005707297260717802,-0.01795814798180645,-0.001461366542013673,-0.14748671604320407,-0.018869065700952578,0.5678457202669094
pause3,0.12589825872315227,0.24495023030432916,0.00684628714197537,0.05720760264755135,8.458748663473092e-05,0.04999582312468972,0.004168957267289183,9.912527989186966,0.23769037194350467,0.4705777201047611,0.004803023782248298,0.09120290904564025,2.7706421026827516e-06,0.3290132137281554,0.0040090180243298945,10.6859986165565,-0.1117921132203524,-0.22562748980043196,0.002043263359727072,-0.033995306398088905,8.181684453204817e-05,-0.2790173906034657,0.00015993924295928854,-0.7734706273695338
pause4,0.27542757303966997,0.5261919649012682,0.024663181178071827,0.13514336608991592,0.00829037432592164,0.10458277805503143,0.03773848866191456,12.704322022664774,0.3097977326888233,0.5964854247068281,0.023110040670818528,0.2104874950533131,0.008061144640763667,0.40459302214242643,0.03939970520806452,13.046948577626132,-0.03437015964915335,-0.0702934598055599,0.0015531405072532999,-0.07534412896339718,0.00022922968515797296,-0.300010244087395,-0.0016612165461499587,-0.34262655496135785
quasistatic1,0.21323582355544204,0.4060976116355353,0.02037403547534874,0.8774872410459642,0.001165206365866611,0.11004043952561915,0.020892787436605432,7.5698284839888474,0.2799328970873224,0.5365401150193065,0.023325679155338244,0.8961737081028016,0.0010975488478367564,0.38350003703089897,0.02205959046841599,7.335185053912594,-0.06669707353188034,-0.13044250338377122,-0.0029516436799895025,-0.018686467056837408,6.765751802985474e-05,-0.2734595975052798,-0.0011668030318105586,0.23464343007625388
quasistatic2,0.2598321972847251,0.4800937527777995,0.039570641791650735,0.9220547857213753,0.006020723841445597,0.13039691027786052,0.0299730657913475,7.449632366193802,0.3038509458959179,0.5598893644757011,0.0478125273161346,0.9317465147801786,0.008031384351200972,0.3379571583350094,0.03518202848903531,7.047895063975538,-0.04401874861119276,-0.07979561169790167,-0.008241885524483863,-0.009691729058803222,-0.002010660509755375,-0.20756024805714887,-0.005208962697687808,0.40173730221826354
rotation,0.2814012161706404,0.4795076995367004,0.0832947328045804,0.9437429172050401,0.010907762662880545,0.273614426894534,0.05580632329107292,4.734220626973266,0.3536442924150696,0.5807025333325709,0.12658605149756835,0.9325078583789156,0.018905394924670003,0.41268742320037655,0.07494708926927658,4.502309887862186,-0.07224307624442922,-0.10119483379587052,-0.043291318692987954,0.011235058826124522,-0.007997632261789457,-0.13907299630584252,-0.01914076597820366,0.23191073911107996
shaking,0.8542868448523477,1.3187352066937212,0.38983848301097423,0.9367453074427265,0.22898202075152527,1.3457999188501977,0.49969907062998237,4.957029188606753,1.1634869887095287,1.8035475755878314,0.523426401831226,0.9162240177897519,0.606098028559979,1.7861551698542346,0.796609322185089,4.105239892993881,-0.309200143857181,-0.48481236889411017,-0.13358791882025178,0.020521289652974617,-0.37711600780845367,-0.44035525100403694,-0.2969102515551066,0.8517892956128721
slow,0.25925169594776937,0.45349680945022497,0.06500658244531379,0.9571910465157284,0.01305117967516179,0.213858424891264,0.04516277059148519,6.537827528959063,0.3495033412630487,0.6099034264556363,0.08910325607046103,0.9484215703950224,0.019068393753004162,0.5322339681860728,0.05544389347808484,6.340223929212488,-0.09025164531527935,-0.15640661700541136,-0.02409667362514724,0.008769476120705999,-0.006017214077842371,-0.3183755432948088,-0.010281122886599645,0.19760359974657504
slow1,0.1976713316751919,0.3404552795479388,0.054887383802445074,0.9627799885496381,0.014339816760897694,0.2115036425286347,0.06825416949145573,11.258894645894273,0.323440493773541,0.5817428829385243,0.06513810460855768,0.9538694768585897,0.02087826068465514,0.6448309217378037,0.07023278997500533,10.87278387051668,-0.1257691620983491,-0.24128760339058547,-0.010250720806112605,0.008910511691048395,-0.006538443923757447,-0.4333272792091689,-0.0019786204835496035,0.38611077537759364
