experiment_id,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
exp01,0.3281512736675279,0.8512582575761685,0.7153146070331377,0.0342613434091658,0.7415900268543104,0.7403082929966643,2.052744444833234,0.1067743611559276,0.5626796519196581,0.7829958343659965,1.334181172537627,0.09935976841184943,0.1806908521537826,0.8074784518132929,0.6358629374758112,0.020196996770914355,0.08209921655851513,0.8351429111036885,0.2253789181069543,0.006184747542314704,0.07517553801342983,0.8526370486620803,0.15253992855433515,0.008247074453976466,0.328397759861204,0.8526703347568498,0.8116367994196485,0.04583738195735806,0.40959142652347086,0.14034291777937358,1.049526210628851,0.5090670845544256,0.5441403174804988,0.1126552022419092,1.3674134081346663,0.33792726137903356,0.8232730906541673,0.22527205913712436,9.748194366051948,11.132857894787604,10.440526130419775
exp10,0.7105920041759458,0.8859930523614041,1.9495592974921,0.07585487534788157,0.6430119330994785,0.8094308622302422,1.614446093749417,0.038383497224851265,0.944337218394503,0.86200692018571,1.6289229639583145,0.14382362326321294,0.2045244827523635,0.8886566374158984,0.6829667569875828,0.006742009162683171,0.2607835969448586,0.9409170473812961,0.7806359359667429,0.0261630740066623,0.1145879099995237,0.8856561468862046,0.20338902769600162,0.004404016215099618,0.47963952422777884,1.1433200126416931,0.8787767777434593,0.049228515870065145,0.8264029396950956,0.2680880383547881,1.8882934511963116,0.9236663815702069,0.765980385223309,0.1932986632322486,1.730976118399944,0.5556639068834425,0.9649957331766348,0.3623652436511938,3.4965108845946515,8.0759771149258,5.7862439997602255
exp11,0.3977319021036959,0.9204290223217153,0.7903225718953615,0.04827172024712491,0.8585615581987094,0.8222961372593257,1.9348317778061748,0.16853834660135283,0.9002582685347715,0.860421002634503,1.8552936514188176,0.12843045674367826,0.23046930432195845,0.8980960800620724,0.6918083049405503,0.058299461381932184,0.11189959781841471,0.9414422544439264,0.2214904153998084,0.013515606575022073,0.11185331968133526,0.9090851053956263,0.20052968119109213,0.01327519084594862,0.4351289917764809,0.949046067108634,0.8919616003528615,0.07172179706584315,0.4845756955494331,0.17444137685164687,1.1239246092561503,0.5645433170309553,0.718850576279059,0.1514074072739028,1.5268160003734512,0.37127613384381697,0.8079654240943923,0.21986872656991413,5.536733582887549,7.094208321233907,6.3154709520607275
