model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
gru_causal,trained,3023,0.6246138333159995,1.3392869434413723,0.9684738413527179,0.3639487756451323,2.102935926260422,1.0548053896336518,0.978929133357065,0.27029853327493414,2.025400627598747,0.6531732592839978,1.0464714942416813,0.38287472600906364,0.8988437955245565,5.000406100262026,0.1188261521239731
