motion_name,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.18948677243474363,0.8798768682641538,0.37649555481462316,0.006109914363107484,0.3635942339092832,0.7235302038402355,1.5092786920002916,0.029803060420243294,0.22410436638588593,0.7868011538486944,0.7903403583363715,0.02450278577979878,0.07175955831348388,0.8126701035988765,0.3141046079404822,0.0021176450130969793,0.028805170073015193,0.8838466995218689,0.08613678858223879,0.0005554014005674255,0.030924409577644175,0.9217312328101296,0.07372593501138247,0.0006213138302672146,0.15144575178234265,0.5250136561142316,0.8347427103139932,0.010618353467846862,0.18067322841591454,0.05939442407953638,0.5313302954743532,0.27565003376750447,0.25906179090997095,0.043829712654714414,0.8920382017170954,0.1579891105113678,0.6329764108071245,0.11415939785665338,15.119328029242014,7.916886782809149,11.518107406025582
explosiv,0.7386834767662873,0.9546682822822182,1.8206801997402966,0.15247772952030667,1.4969776637473349,0.8814999721951722,3.7418305142451143,0.36922744067540686,1.4193033951823995,0.9122812241198887,2.806798934532424,0.3935039248646995,0.5857682126495293,0.8881252264605751,1.6496268583051228,0.06660216604463037,0.31015340514102224,0.9605624702069662,0.6003074212978452,0.0675618128031586,0.2921583817987624,0.9293242403839227,0.5049288818770546,0.06465660356458348,0.8071740892142226,1.8540288016663096,0.9210769026081239,0.18567161291213088,1.0210677437357982,0.4075735492852785,2.710093823428881,1.3031845888849032,1.2183215118986739,0.3960266665297713,2.7897698828392783,0.9182877204933408,1.5714483709406044,0.5222610539635696,4.494810773584894,6.7700410759556675,5.63242592477028
fast,0.5080138046688472,0.9476032086505868,1.2787674572318792,0.08295429228685407,0.9107907984978878,0.918419172312368,2.9554960190103605,0.20426968785492974,0.7947562802027768,0.9300727798030394,1.8356458974429049,0.18744116826314983,0.3025984229155046,0.9500388137663137,1.1992895524133929,0.033562024367554844,0.14942888602829324,0.9440142135143708,0.4468234389997983,0.010830325259941303,0.12910424222802527,0.9506395855173275,0.3040327786544087,0.01524367770776294,0.46578207242355585,1.336675857292124,0.940131295594001,0.08905019595669877,0.7857173469741471,0.2359021432946275,2.062595104153913,0.9339305877027353,0.7378536277898372,0.19371051705727438,2.0233031245617146,0.6500485900225332,1.2854494967718777,0.4563380729652589,4.886408087722368,13.794817736491966,9.340612912107167
fast_slow,0.6255143855053645,0.979469633646102,1.5131956027104305,0.10424399743653619,1.574850612420302,0.9005257011245973,3.5964906859856387,0.3498095724892874,1.5356083212563625,0.9052329917843821,3.005042956998715,0.41645795232885013,0.5706237725483684,0.9229663943836233,1.4952455774522744,0.12180384804865194,0.24184008668391752,0.9421436992853791,0.5919714620480171,0.029205705129634926,0.2307541866715138,0.9214116511540975,0.3822239929810166,0.035672737756025384,0.7965318941809715,1.7640283796960154,0.9286250118963635,0.176198968864831,0.8733398492519672,0.4387346331316691,2.211015587586623,1.1955645092977927,1.245324439727343,0.3477393486345999,2.704909748564928,0.8231470108271027,1.459585308837585,0.47540766219250286,6.008179966480962,12.267388260167023,9.137784113323992
fast_slow_fast,0.5984518915281765,0.937690123192183,1.4924010926281057,0.09038104141965603,1.0841361097104492,0.9177234186837697,3.1799936983556973,0.24888230431780747,0.9435538032358246,0.9081149861756291,2.305155920463481,0.24908501829120594,0.4002272562434276,0.9354110391883821,1.4098017149421918,0.05617321458210354,0.18959895488861506,0.9388410261897802,0.5415105074192287,0.020941975650946472,0.15969833816412748,0.9479027336245754,0.3383519060815507,0.024335105092665982,0.56261105896177,1.5445358066483759,0.9309472211757199,0.11496644322573091,0.8853843767772474,0.3069862887044326,2.3003885049905097,1.0778718838118948,0.8753806014914834,0.2498415164320567,2.3258502371490946,0.7632213761476572,1.4504696356576114,0.5133798597156004,5.018203432447243,12.291393161707298,8.65479829707727
freeze1,0.1999775182455778,0.8407935403610736,0.2684943176805973,0.0005339988783816807,0.5208394378423691,0.6380575447701933,0.8369518339633941,0.0008347963710548356,0.7276876270771027,0.26415477263529785,1.9251985371112823,0.0012056794279487804,0.04511853288859129,0.6546659486124307,0.13789855539798737,0.00019531073166945134,0.021593133639544248,0.8611694157223286,0.04536340460181236,3.24861111039354e-05,0.016255446895956992,0.9481027663558447,0.021985374856740236,2.979828545903729e-05,0.25524528276485703,0.5393153372686357,0.7011573314095282,0.0004720116342696201,0.18126696795225145,0.035116075351834294,0.2603509649634361,0.11695957705378532,0.4828348610550165,0.027655704474697507,1.010214896251758,0.06841577828551332,0.5273800351967414,0.04076007381081581,16.068268640440987,5.427911217235154,10.748089928838072
freeze2,0.20207317918539047,0.8662071264292445,0.28641321286559107,0.00035921820963267235,0.4633972439914942,0.7696852942788464,1.0235823288559913,0.0020428541945875624,1.8335064582526683,0.6309602648087285,3.2385826110839844,0.002273764243727783,0.06007362799718976,0.7238682718570908,0.23639160990715027,0.00045028012964394294,0.02167437211610377,0.7915077871368578,0.06401545032858849,4.088063178642187e-05,0.021522313868626953,0.7127590095019076,0.036260852497071026,3.080357514591014e-05,0.4337078659019123,0.8142076775897295,0.7491646256687792,0.0008663001640873821,0.13490788787603378,0.050481971632689235,0.4354805901646614,0.21858671307563782,0.8329922938098511,0.034423437993973495,1.5161927176018557,0.11222263757760327,0.6832004237920046,0.07779919958362977,15.997858617496359,4.769215647577771,10.383537132537064
gait_fast,0.7403789973904934,0.8990986514648212,1.9291398633684358,0.062277801507751536,0.7153150746314396,0.8301819091469876,1.877754296002717,0.045080094389453144,0.9538798233778606,0.8729144681255322,1.7052355303626343,0.1303173820259007,0.22416283107348925,0.9301280277444164,0.8128834034063913,0.008539685383766258,0.2658221984305075,0.9599180945079892,0.7492705646668345,0.025968742623029395,0.12891899449383756,0.9288031403737828,0.23595001589979409,0.006295374901479135,0.5047463198996047,1.2183722789511344,0.9035073818939215,0.04641318013856336,0.8617054051623262,0.2729388500903297,1.9204552357805333,0.9343405339187882,0.8031912984665979,0.20630134133261144,1.8373765632445955,0.5993679946576732,1.0341852647779977,0.39306665332506185,3.1446652532660795,7.726364080868882,5.435514667067481
gait_slow,0.6764786305901764,0.8923187619895159,2.0330725265608267,0.07990778703459389,0.5821414924642575,0.7903941641019108,1.3191369204213783,0.03020524949741218,0.957371015481229,0.8720135334570146,1.5771954188181918,0.17133446374190378,0.1613806710036694,0.8904179920752533,0.5422796214828209,0.003309713853597679,0.2897117006015501,0.9434728164389568,0.8497458433274051,0.03215919752436965,0.10800301665703783,0.8680880433960452,0.16917522216139583,0.00231451742022191,0.46251442113298674,1.0817675921286698,0.8761175519097827,0.05320515484534985,0.8294436398471864,0.29253307921349203,1.9155423299673031,0.9442820598482617,0.7386637128452209,0.18636512942075245,1.6431349552667989,0.5204002289905406,0.9044712424215781,0.33403509956978816,3.916506664662413,5.423970293541927,4.670238479102171
pause,0.3328102090529033,0.13623965357691858,0.33932453221863224,2.5986412077015433e-05,0.5071915125563031,0.06266697838125954,1.1223072873694555,0.00043246543033265405,0.3446257515677384,0.19967564374967142,1.10792856986324,8.526217769117682e-05,0.006731742179198634,0.22456544219326421,0.008238047243849862,1.2195261083731913e-06,0.004952092973204951,0.2644294035456265,0.006130554891812304,9.608292363474274e-07,0.007425979329716592,0.2009304069405614,0.008037459313692081,4.549614045924413e-07,0.20062288127651084,0.431994408483447,0.18141792139788362,9.105822280835989e-05,0.07247687999513887,0.006360609762902771,0.0556825379353194,0.00823918359265441,0.39487582439231494,0.006369938160706725,0.8565201298171093,0.00746868714978475,0.46164430542479434,0.001098748989078024,1.845214687359651,25.935672015740966,13.890443351550307
