time_s,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
36.25,-0.504637,-0.293892,10.105631,0.048992,0.052029,0.026238
36.275,-0.703258,-0.398416,10.047539,-0.120342,-0.001683,-0.059801
36.3,-0.321431,-0.805289,9.402725,0.010253,-0.06608,-0.015835
36.325,-0.380782,-0.282,9.966224,0.121945,0.043562,0.062122
36.35,-0.642693,-0.323513,10.148145,-0.191161,0.005528,0.024453
36.375,-0.27695,-0.79226,9.640919,0.046726,0.029238,-0.009453
36.4,-0.538195,-0.124809,9.892215,0.050783,0.055896,0.034384
36.425,-0.46269,-0.611267,9.847498,-0.11606,0.024627,0.04092
36.45,-0.551299,-0.65756,9.747465,0.051911,0.027396,0.02597
36.475,-0.405984,-0.205964,9.829363,-0.028044,0.07132,-0.031389
36.5,-0.660819,-0.735919,9.615232,-0.086581,0.048149,-0.037709
36.525,-0.480594,-0.498973,9.924784,0.126983,-0.053915,0.00972
36.55,-0.414507,0.115804,10.003237,-0.038469,0.043841,-0.003708
36.575,-0.764601,-0.893702,9.317049,-0.240606,0.008719,0.013525
36.6,-0.458044,-0.959844,9.768402,0.083571,-0.010788,0.037099
36.625,-0.824079,-0.349716,10.075133,0.027946,-0.009543,-0.022605
36.65,-0.398076,-0.705872,9.458594,-0.06277,-0.101886,-0.001918
36.675,-0.283965,-0.381561,9.790363,0.124683,-0.010765,0.056768
36.7,-0.693354,-0.253822,10.061501,-0.125004,-0.017762,0.024216
36.725,-0.347502,-1.020591,9.50126,-0.026532,-0.06809,0.030083
36.75,-0.379715,-0.383543,9.807783,0.142729,0.003911,0.009975
36.775,-0.552333,-0.509541,10.128687,-0.103113,0.017327,-0.045744
36.8,-0.519378,-0.877157,9.750632,0.035915,-0.015598,-0.041391
36.825,-0.215158,-0.253094,9.847821,0.10826,0.001979,0.007712
36.85,-0.442785,-0.259118,10.093512,-0.045114,0.075815,0.039052
36.875,-0.545282,-0.788105,9.889573,-0.046372,0.021676,0.045541
36.9,-0.398837,-0.389398,9.878821,0.130515,0.020898,0.025279
36.925,-0.503183,-0.12264,9.814964,-0.076781,0.098126,-0.022954
36.95,-0.63995,-0.926919,9.606099,-0.064397,0.034816,0.005718
36.975,-0.517015,-0.682988,9.996292,0.104604,0.059031,0.01745
37.0,-0.56321,-0.179851,10.037574,0.007083,0.027487,-0.018714
37.025,-0.440036,-0.474795,9.909737,-0.042943,0.02573,-0.011842
37.05,-0.470007,-0.228932,10.036633,0.007219,0.10371,0.020001
37.075,-0.738519,-0.563753,9.510138,-0.124865,0.097174,0.003421
37.1,-0.775293,-0.594568,9.493235,-0.026472,0.027561,0.032256
37.125,-0.618178,-0.832231,9.667455,-0.081896,0.017729,-0.013088
37.15,-0.664925,-0.511693,9.954202,0.13267,0.02504,-0.009634
37.175,-0.727503,-0.32093,9.853379,-0.09298,0.012897,-0.049281
37.2,-0.661268,-0.644247,9.29771,-0.025734,-0.041455,-0.035658
37.225,-0.847646,-0.265655,9.612236,0.029087,-0.113328,-0.03831
37.25,-0.797117,0.116894,9.388071,0.058641,-0.268037,-0.081818
37.275,-0.808494,0.671225,8.816207,-0.602175,-0.468777,-0.165937
37.3,-0.751123,-1.440359,6.231939,-0.169533,-0.720295,-0.18935
37.325,-1.043524,1.102264,6.700187,-0.258674,-1.359869,-0.120882
37.35,-0.237651,-2.252453,5.672922,-1.081418,-2.024905,-0.1534
37.375,0.941912,-2.063025,5.657014,-0.274864,-2.51113,0.095699
37.4,2.051334,-0.543975,7.133127,-0.247318,-2.875333,-0.180838
37.425,3.903393,-2.195304,9.111528,-0.368799,-2.831508,-0.247747
37.45,3.890915,-2.731872,8.071679,-0.037313,-2.691757,-0.124371
37.475,4.276551,-1.55131,6.807282,0.338113,-2.854944,-0.183439
37.5,5.304019,-1.59364,8.144063,0.222281,-2.926525,-0.145617
37.525,6.981981,-1.836855,7.232985,0.72403,-2.903099,-0.10531
37.55,6.391975,0.559105,6.114612,0.685534,-3.067549,0.008251
37.575,7.416435,0.074924,4.968251,0.420897,-3.296774,-0.048614
37.6,7.878628,1.612316,5.594676,0.563345,-3.628089,-0.224814
37.625,10.673776,-2.309987,7.545348,0.013921,-3.511655,-0.323888
37.65,10.166435,-1.215459,6.785568,1.170095,-3.128076,0.04621
37.675,9.632175,1.055599,4.300206,0.066066,-3.032302,-0.02771
37.7,9.039891,-0.91955,3.274805,0.258412,-3.346711,-0.181232
37.725,11.204692,0.090012,3.4183,0.724149,-3.225718,-0.004604
37.75,10.972503,0.520066,3.864186,0.385161,-3.139886,-0.179303
37.775,11.269853,0.299101,3.86264,0.671183,-2.70711,0.176619
37.8,9.997467,4.338691,3.566175,-0.722406,-2.618582,0.121728
37.825,12.5203,1.299972,3.283997,-2.949242,-2.532905,-0.255451
37.85,12.030283,-1.91324,2.778711,-2.670467,-1.589338,0.007889
37.875,11.354364,-1.226761,1.334437,-1.80345,-1.577877,-0.130212
37.9,10.41172,-2.652963,0.241949,-1.026603,-1.663484,-0.255487
37.925,12.537921,-1.819231,-0.111955,0.825366,-0.981323,0.111248
37.95,10.571726,3.242308,2.579383,0.097339,-0.845426,-0.011309
37.975,10.681307,-0.915537,1.203028,-1.531639,-0.535111,0.002206
38.0,11.021045,-2.577755,0.018136,-0.496466,-0.449065,0.098672
38.025,11.082963,-2.063219,0.250588,-0.093716,0.251281,0.260396
38.05,10.001093,0.094768,0.709013,-0.05178,0.185832,0.373297
38.075,10.283059,0.781497,-0.31122,-0.600329,0.160989,0.151363
38.1,9.817884,-0.452128,-1.462697,-0.752196,0.452773,0.278881
38.125,8.775854,-0.380925,-1.35841,-0.363472,0.046596,0.262639
38.15,10.955948,-1.875067,-1.338018,0.145607,0.151619,0.291687
38.175,9.167559,-0.577209,0.022192,0.477205,0.344225,0.207038
38.2,9.258193,-0.003678,-0.481955,-0.104908,0.082898,-0.070151
38.225,9.630666,-1.773329,-1.290402,-0.190088,0.171416,-0.039473
38.25,9.759982,-0.207273,0.222696,0.367859,0.286657,0.185839
38.275,9.330467,0.276729,-0.291093,-0.464264,0.162851,0.089093
38.3,9.814376,-1.275453,-1.864897,-0.020931,0.109318,0.080988
38.325,9.174185,0.260627,-0.01516,0.317426,0.18973,0.049229
38.35,10.062233,-0.548045,0.027512,-0.545308,0.060002,0.042319
38.375,9.521732,-2.003795,-0.893634,-0.200122,0.148676,-0.014415
38.4,9.475795,-1.090193,-1.162407,0.559871,0.101573,-0.022063
38.425,8.996647,-0.223331,-0.423158,0.655078,0.008079,0.070457
38.45,10.682536,0.944911,0.469047,0.13017,0.030214,0.070079
38.475,9.613038,-0.870192,-0.162229,-0.688066,0.226857,0.04486
38.5,9.724839,-1.829203,-0.93546,-0.086443,0.121874,0.032182
38.525,9.516399,-1.10789,-0.699473,0.210929,0.152988,-0.044115
38.55,9.862828,-0.790881,-0.36637,0.423783,0.030178,-0.091445
38.575,9.628172,0.39853,-0.055487,0.392294,0.097958,-0.04809
38.6,9.764995,0.271092,-0.652218,-0.077141,-0.045766,0.035788
38.625,9.576379,-0.347156,-0.473776,-0.176658,0.092261,0.037379
38.65,9.653509,-1.440337,-0.312662,-0.149436,-0.101065,-0.050962
38.675,9.802194,-1.706147,-0.108218,0.226301,0.055969,-0.02799
38.7,9.34986,-0.356905,-0.049277,0.367954,-0.028883,-0.039668
38.725,9.339694,-0.093863,-0.523131,-0.014957,-0.087002,-0.076141
38.75,9.983905,-0.560857,-0.548767,-0.109039,-0.030992,-0.082834
38.775,9.781758,-1.067754,-0.259815,-0.052094,-0.039744,-0.073726
38.8,9.865322,-0.853251,-0.331046,0.411614,-0.109153,-0.05017
38.825,9.704142,0.532453,-0.19875,0.140627,-0.145298,-0.11381
38.85,9.881157,-0.531667,-0.31124,-0.228802,-0.13523,-0.100795
38.875,10.145666,-0.746772,0.036168,-0.158995,-0.008741,0.033678
38.9,9.59442,-1.37114,-0.133611,-0.083271,-0.051056,0.018698
38.925,9.971425,-0.917132,-0.563799,0.243655,-0.042256,0.010233
38.95,9.561482,0.083905,-0.600301,0.14364,-0.051679,-0.135398
38.975,9.881426,-0.378331,-0.358354,0.005605,0.005639,-0.0162
39.0,9.83759,-0.125047,0.175103,-0.095176,-0.022124,0.064446
39.025,10.048467,-1.086268,-0.438576,-0.129801,0.005374,0.121673
39.05,9.679704,-0.066745,-0.430354,0.179463,0.009982,0.083815
39.075,9.87635,-0.495252,-0.459627,-0.232323,0.073255,0.000838
39.1,9.280105,-0.981817,-0.39449,-0.137591,-0.008989,0.011369
39.125,9.953756,-1.62621,-0.537867,0.109794,0.011262,0.023659
39.15,9.83322,-0.344837,-0.239807,0.349176,0.061478,0.014096
39.175,9.088647,-0.257724,-0.628349,0.200696,0.024341,-0.03751
39.2,9.786071,0.330778,-0.395306,0.007886,-0.093792,-0.060708
39.225,10.139605,-0.646575,-0.020773,-0.295857,0.112516,-0.073845
39.25,9.562064,-0.978555,0.402115,-0.143271,0.101492,-0.070211
39.275,9.865907,-1.413759,0.299468,0.145191,0.078849,-0.015521
39.3,10.262604,-0.997168,0.599718,0.573927,0.378895,0.078247
39.325,9.907998,-0.899394,1.510694,0.442109,0.516017,0.024763
39.35,10.768986,-2.090265,2.114298,0.780154,0.890361,0.11866
39.375,10.865929,-0.148172,3.470016,0.802202,1.291304,0.242989
39.4,11.262265,-0.755482,4.000903,-0.030091,1.716128,0.263554
39.425,11.063517,-1.899248,3.274234,0.156389,2.020435,0.308088
39.45,10.956737,-2.170385,2.926004,0.529372,2.451961,0.376938
39.475,10.85138,-0.617478,3.696006,0.839836,2.680131,0.321869
39.5,11.303553,-0.589741,4.171914,0.082335,2.801345,0.18474
39.525,10.843352,-1.388077,4.625344,0.389676,3.138852,0.343454
39.55,11.070299,-0.136029,5.397988,0.222184,3.149079,0.365218
39.575,11.015107,-0.858818,4.557528,0.315886,3.467054,0.252032
39.6,8.860768,-1.470547,4.891129,0.589426,3.348266,0.204364
39.625,9.066356,0.41323,6.691054,0.380325,3.27298,0.179539
39.65,8.9897,-0.11468,7.709604,-1.024223,3.314757,0.098982
39.675,8.399161,-1.168298,7.226906,-0.906956,3.454975,0.200101
39.7,7.506413,-1.671173,7.593925,-0.839623,3.302099,0.274647
39.725,6.994385,-1.518238,7.872123,-0.282225,3.357819,0.413204
39.75,5.746963,-0.696504,8.687673,-0.51524,3.10272,0.321871
39.775,5.195916,-2.074935,8.022095,-0.440165,3.067405,0.258085
39.8,3.536734,-1.629546,7.654399,0.306278,2.693826,0.169459
39.825,3.121908,-0.836637,8.128701,0.137717,2.480935,0.091015
39.85,1.89063,-0.556797,7.396562,0.265188,2.224712,0.067489
39.875,0.854736,0.155589,6.69459,-0.425907,1.813063,-0.009925
39.9,0.254174,-3.659652,5.207762,-0.385263,1.141,0.067559
39.925,-0.044056,-4.15769,5.715191,1.01072,0.67195,0.20996
39.95,0.315929,-1.758346,7.550205,1.48289,0.383558,0.096335
39.975,-0.351688,-0.007929,8.05346,0.75699,0.295439,-0.075132
40.0,0.231502,-0.079577,7.828297,0.067627,0.03269,-0.264612
40.025,-0.113618,-1.67276,8.167112,-0.029771,-0.011364,-0.13383
40.05,0.431811,-1.013794,9.221698,0.115182,-0.129865,0.117637
40.075,0.00677,-1.781317,8.823651,-0.227385,-0.135742,0.180079
40.1,0.71954,-2.176147,8.913994,0.217859,-0.142206,0.152653
40.125,0.1606,-1.616716,9.518916,0.275114,-0.066962,-0.015702
40.15,0.811248,-1.789941,9.81296,0.681739,-0.0548,-0.058168
40.175,0.118098,0.601131,10.102966,0.299851,-0.03241,0.033106
40.2,0.969689,-0.68852,9.736003,-0.235758,-0.022447,0.11694
40.225,0.264893,-0.976054,10.406102,0.077545,0.020381,0.231675
40.25,0.70827,-0.162059,10.1283,0.053708,0.095292,0.156784
40.275,0.004552,0.371607,9.685322,-0.331627,-0.05264,0.057602
40.3,0.555175,-0.067527,9.526587,-1.157858,0.040126,0.188124
40.325,-0.145525,-1.036128,10.061722,-1.639823,-0.177304,0.178766
40.35,0.821124,-3.004058,9.844125,-1.734066,0.17675,0.130756
40.375,-0.090709,-4.825581,9.013724,-0.724603,-0.11129,0.107052
40.4,0.828046,-3.993303,8.989694,1.178004,0.221826,0.299783
40.425,-0.390326,-0.699493,10.337648,0.777663,-0.060708,0.264565
40.45,0.565178,-1.636941,9.476205,0.612427,0.081601,0.160352
40.475,0.084763,0.462161,10.26344,0.05104,-0.005174,0.124089
40.5,0.248929,-2.106328,9.570495,-0.497152,0.121638,0.02444
40.525,0.184914,-2.512912,9.740183,0.048103,0.059505,0.064963
40.55,0.184188,-1.844826,9.706488,0.146601,0.175785,0.116925
40.575,0.20364,-1.982028,9.469978,0.149481,0.162718,0.026215
40.6,0.169412,-2.502692,9.408613,0.667301,0.283335,0.075213
40.625,0.040648,-0.484488,10.306443,0.73817,0.241284,0.042162
40.65,-0.167364,-0.24772,9.991869,-0.132529,0.350107,0.00171
40.675,-0.284005,-1.669655,9.181907,-0.289758,0.298316,-0.091824
40.7,-0.315048,-0.832716,9.81422,-0.183907,0.143749,-0.025649
40.725,0.035607,-1.195322,9.966579,-0.401367,0.15364,0.020152
40.75,-0.467448,-1.874421,9.885482,-0.229302,0.127157,0.050896
40.775,-0.386411,-2.019002,9.516664,0.014487,0.149112,0.021663
40.8,-0.674218,-1.81308,9.472985,-0.050673,-0.000101,-0.0409
40.825,-0.182489,-1.995146,9.496304,0.102264,0.01388,-0.018015
40.85,-0.366417,-1.735137,9.760619,0.198611,-0.049124,-0.019125
40.875,-0.470949,-1.115515,10.192286,0.114644,-0.028674,-0.008202
40.9,-0.239301,-1.617578,9.86837,-0.070763,-0.107628,-0.027856
40.925,-0.017623,-1.148955,9.592026,0.213292,0.046022,0.101236
40.95,-0.452407,-0.934804,9.842676,-0.169803,-0.035866,0.056206
40.975,-0.065475,-2.06728,9.549005,-0.088773,-0.074398,-0.007507
41.0,-0.255472,-1.398765,9.701577,0.069038,-0.01747,-0.031964
41.025,-0.04106,-1.454405,9.585353,-0.136884,-0.045428,-0.085191
41.05,-0.234396,-1.898818,9.090084,-0.025034,-0.030675,-0.041426
41.075,0.070917,-1.624018,9.604658,0.162012,-0.101254,0.033507
41.1,-0.222475,-1.26897,10.349527,-0.138414,0.050876,0.026596
41.125,-0.1353,-2.136559,9.806243,-0.037015,-0.0157,-0.031016
41.15,-0.087863,-1.158563,9.520554,0.142706,0.133021,0.031353
41.175,-0.440294,-1.615368,9.476714,-0.233829,0.016975,0.025079
41.2,-0.062855,-2.102547,9.767648,-0.013942,0.056509,0.071887
41.225,-0.250811,-1.415028,9.978004,0.250286,0.002515,0.026467
41.25,0.038213,-1.040071,9.964675,-0.077715,0.129574,0.00629
41.275,-0.419307,-1.850755,9.74892,-0.11034,0.081847,0.031991
41.3,-0.286438,-1.458969,9.783328,0.130567,0.061075,0.042165
41.325,-0.210764,-1.14868,9.717012,-0.065056,0.014368,0.05851
41.35,-0.322207,-1.756034,9.530368,-0.150169,0.105519,0.06432
41.375,-0.531335,-2.15966,9.656133,0.010094,0.011327,0.060517
41.4,-0.435466,-1.466981,9.937673,0.135377,0.004804,0.001789
41.425,-0.290692,-1.359645,9.656764,-0.134821,-0.021494,-0.054086
41.45,-0.338389,-1.939663,9.406888,0.039168,-0.049126,6.2e-05
41.475,-0.364126,-1.211872,9.886804,0.085025,-0.011317,0.014632
41.5,-0.43294,-1.69771,9.694667,-0.14607,-0.069302,0.049134
41.525,-0.151728,-1.489523,9.782628,0.150312,-0.027344,0.104997
41.55,-0.308013,-1.2129,9.957866,-0.141319,0.01812,0.079759
41.575,-0.366975,-2.396048,9.457472,-0.055182,0.053558,0.04388
41.6,-0.552214,-1.621796,9.694957,0.229743,-0.057858,-0.014555
41.625,-0.15299,-1.27559,9.87715,-0.117435,-0.002708,-0.064025
41.65,-0.395245,-1.810294,9.789602,-0.000108,0.081757,-0.075185
41.675,-0.465183,-1.476745,9.745579,0.134464,0.008634,-0.061165
41.7,-0.339838,-1.176154,9.379427,-0.005532,-5.6e-05,-0.021674
41.725,-0.365134,-1.67185,9.432377,-0.122197,-0.025455,-0.007203
41.75,-0.383571,-1.736219,9.846631,0.073223,-0.048856,0.038785
41.775,-0.27114,-1.016102,9.916146,0.067996,-0.022981,-0.058797
41.8,-0.25783,-1.170268,9.568576,-0.017453,0.038671,-0.16441
41.825,-0.292124,-1.074297,9.777404,0.050326,0.089206,-0.246859
41.85,-0.41091,-0.999006,9.641564,0.024446,0.061402,-0.408821
41.875,-0.152148,-0.921906,9.54776,0.092865,-0.024371,-0.467659
41.9,-0.201918,-0.716853,10.096109,0.079916,0.064144,-0.570126
41.925,-0.303379,-0.840246,10.142304,0.195196,0.032541,-0.734569
41.95,0.179999,-0.723657,10.239924,0.457389,0.13951,-0.952253
41.975,-0.027803,-0.259888,10.327221,0.740363,0.120399,-1.057528
42.0,0.201768,0.773085,9.729198,0.823507,0.274548,-1.210833
42.025,-0.205083,1.875106,10.018526,0.494456,0.111581,-1.395682
42.05,0.432224,1.299685,10.901715,-0.451774,0.250315,-1.567592
42.075,0.314277,-0.247195,10.771469,-0.266425,0.319952,-1.715684
42.1,-0.099618,-0.474029,9.807685,-0.628956,0.376205,-1.637484
42.125,0.15021,-1.312322,9.500583,-0.47161,0.234756,-1.486479
42.15,0.556982,-0.719979,10.49231,-0.444458,0.409731,-1.695014
42.175,1.296919,-1.79919,9.938844,-0.390856,0.462114,-2.042938
42.2,0.871549,-3.135439,8.145742,0.695822,0.722811,-2.42372
42.225,-0.945688,-2.341977,9.325626,2.472204,0.698298,-2.524969
42.25,-0.496332,2.635966,11.574934,2.410349,0.386232,-2.248039
42.275,0.08484,2.787557,10.124438,0.103176,0.316631,-2.603063
42.3,0.243613,-0.034313,8.875221,-0.34058,0.153379,-2.383371
42.325,0.911866,1.254416,9.818459,-1.356252,0.337296,-2.47665
42.35,-0.061676,-1.813048,9.389035,-1.383928,0.244615,-2.503993
42.375,0.299352,-3.620438,8.834841,-0.690471,0.37013,-2.51914
42.4,0.546802,-3.463002,8.999954,1.020502,0.154784,-2.395763
42.425,-0.289017,-0.007225,10.627091,-0.179442,0.306583,-2.225615
42.45,0.451365,-2.607308,9.933512,-0.278118,0.129817,-2.111589
42.475,-0.061098,1.640755,10.775716,-0.4,0.480314,-2.170748
42.5,0.466982,-3.172561,9.128188,-1.410042,0.259915,-2.324799
42.525,0.362333,-4.186578,9.247268,-0.279341,0.634373,-2.027974
42.55,1.109572,-0.328785,9.379192,0.017199,0.320235,-2.09389
42.575,-0.837801,-2.480064,8.755646,-1.405676,0.539833,-2.221759
42.6,1.088544,-4.133719,9.692781,-0.401984,0.298184,-1.973343
42.625,-0.102817,-4.044003,8.7945,-0.738798,0.609811,-1.86906
42.65,0.292041,-3.39729,9.180677,-0.639456,0.341028,-1.57746
42.675,-0.04711,-4.973017,7.588142,-0.943953,0.464405,-1.470463
42.7,0.681368,-4.112404,8.92063,0.425582,0.307896,-1.488524
42.725,-1.204694,-3.816739,10.313232,-0.026517,0.430561,-1.3319
42.75,1.083482,-4.245249,8.686586,0.132858,0.351535,-1.20144
42.775,0.037663,-3.916669,7.214138,-0.063753,0.073404,-1.11357
42.8,3.966127,-6.935974,7.633938,0.671438,-0.00162,-0.766554
42.825,-3.027239,-0.952734,11.110273,1.242433,0.913015,-0.670473
42.85,-1.330938,-2.594138,11.652755,-0.660441,-0.041694,-0.675671
42.875,-0.415363,-4.013906,7.852119,0.318554,0.447815,-0.77223
42.9,-1.047618,-3.742368,6.403302,0.977277,-0.016666,-0.778371
42.925,2.438947,-4.103906,10.704327,2.660838,0.089764,-0.833168
42.95,-3.750662,1.218354,12.102236,1.066112,0.320657,-0.668273
42.975,1.005841,-1.878054,9.226549,-0.333544,-0.194379,-0.555489
43.0,0.115831,-2.985457,9.105943,-0.195314,0.042095,-0.672929
43.025,0.063312,-2.169319,8.852749,0.367673,0.161664,-0.25436
43.05,-2.138871,-0.180878,10.711194,0.016012,-0.019425,-0.634096
43.075,-0.376047,-2.665541,9.465391,-0.578827,-0.070556,-0.564365
43.1,0.470094,-2.969828,8.636749,0.329587,-0.096,-0.455362
43.125,-0.859011,-0.467577,10.817901,0.153578,-0.000148,-0.559422
43.15,-1.555322,-2.019153,9.567753,-0.79003,0.115153,-0.448495
43.175,-0.604077,-4.555603,7.78631,-0.096934,-0.348652,-0.637488
43.2,0.270753,-3.643633,9.573809,1.503443,-0.098348,-0.243927
43.225,-0.736007,0.886905,12.442927,0.825869,-0.058962,-0.471697
43.25,0.3551,-0.853871,10.169586,-1.015604,0.075631,-0.296485
43.275,0.649813,-3.989854,7.849727,-0.203007,-0.245035,-0.273244
43.3,0.640376,-0.792264,9.440508,0.339648,0.016972,-0.19465
43.325,0.150258,-1.479103,10.670675,-0.186263,-0.234342,-0.174546
43.35,0.358792,-2.339495,10.771871,-0.101951,0.262034,-0.26717
43.375,0.254185,-1.617215,8.310892,-0.138197,-0.065055,0.022218
43.4,0.509583,-1.816634,8.86008,-0.215864,-0.079164,-0.169394
43.425,0.31756,-2.744416,10.591228,0.034657,-0.012561,0.079552
43.45,-1.518554,-1.497106,10.509236,0.247122,0.248693,-0.057776
43.475,0.144113,-1.826577,8.643263,-0.305341,-0.088723,-0.054825
43.5,-0.561517,-1.977258,8.526856,0.389875,0.153184,-0.074226
43.525,-0.25771,-1.059195,10.021547,0.226508,-0.039539,-0.199187
43.55,0.13549,-1.907316,10.903936,0.045335,0.207113,-0.167115
43.575,0.068692,-1.110976,9.41917,-0.172915,0.160331,-0.174756
43.6,-0.226455,-2.493216,8.165014,-0.203519,-0.169597,-0.179817
43.625,1.207878,-2.808345,10.345532,0.396685,0.085829,-0.072382
43.65,-1.540014,-1.482684,10.821088,0.288648,0.363046,0.018869
43.675,-0.409733,-1.251134,10.410379,-0.303388,0.055365,-0.007421
43.7,-0.550123,-2.587623,8.330734,-0.168975,0.079506,0.012229
43.725,0.569988,-1.766645,10.054259,0.32095,-0.047068,0.011354
43.75,-1.345793,-1.369518,10.547222,-0.024605,0.1855,-0.030668
43.775,0.253204,-2.225998,10.079702,-0.133562,-0.063749,0.04297
43.8,-1.264748,-1.501455,9.353309,-0.004099,0.026036,-0.016543
43.825,0.551309,-2.110747,9.14306,-0.094288,-0.075478,0.017809
43.85,-1.115009,-1.960203,10.073494,0.149829,0.010361,0.028877
43.875,-0.227184,-1.675649,10.115995,-0.141193,-0.005576,-0.006817
43.9,-0.544249,-1.973937,8.820686,-0.084857,-0.019578,0.044596
43.925,0.085451,-2.566767,9.193853,-0.128724,-0.271896,0.031558
43.95,-0.688386,-3.12789,10.009647,-0.006353,0.000825,0.306587
43.975,-0.717605,-2.14444,10.251273,0.065661,-0.017551,0.246938
44.0,-0.543964,-3.078771,9.40856,-0.456488,0.009861,0.470871
44.025,-0.30866,-3.782939,9.226176,0.301483,-0.026749,0.625209
44.05,-0.772851,-0.925114,10.296491,0.120524,0.11088,0.752934
44.075,-0.348843,-2.250683,9.180316,-1.007262,-0.062108,0.815212
44.1,0.626282,-5.319992,8.273661,-0.224403,-0.271795,0.959434
44.125,1.361703,-2.838043,10.410974,0.473398,-0.179237,1.305807
44.15,-0.152206,-1.015658,10.301099,-0.335719,0.103659,1.439588
44.175,-1.1623,-0.498963,9.329428,-1.301722,-0.357456,1.408743
44.2,-0.419266,-3.610005,8.669611,-1.871092,-0.404247,1.414022
44.225,0.767493,-5.586782,9.226256,-1.87567,-0.740371,1.808003
44.25,0.362755,-4.202761,8.490485,-1.531077,-0.541893,2.050247
44.275,-0.431486,-4.213066,7.849184,-1.987466,-1.008266,1.996919
44.3,0.323681,-5.935438,7.393972,-1.623551,-1.02783,2.225831
44.325,0.489166,-6.892282,8.386707,-2.245545,-1.464445,2.503067
44.35,1.279936,-8.366872,7.016718,-0.633277,-1.236034,2.718955
44.375,-0.0474,-5.657716,7.369429,0.485841,-1.701247,2.630342
44.4,-0.701718,-5.093438,9.168986,-0.06243,-1.412811,2.92451
44.425,-0.032206,-7.543419,8.614446,-0.28985,-2.025071,3.127437
44.45,0.108696,-4.753789,7.965759,0.343185,-1.870393,3.332972
44.475,3.036205,-3.179658,7.062446,-0.306177,-2.892978,3.070173
44.5,4.467166,-3.313384,8.510688,0.028255,-1.958047,2.522212
44.525,3.439323,-5.606168,8.139846,-0.051733,-1.738443,2.270446
44.55,0.32574,-6.598439,8.23246,1.354421,-1.650464,2.298512
44.575,2.471404,-2.748901,7.985634,1.440013,-1.618109,2.392144
44.6,3.272623,-1.778191,11.267721,0.670801,-1.978219,2.39151
44.625,3.869998,-5.215834,10.096174,0.590878,-0.073395,1.850328
44.65,-1.186506,-9.060863,6.906194,1.906875,-1.160403,2.446856
44.675,3.229569,-3.465761,8.022138,4.022956,-0.961548,3.002358
44.7,2.988928,0.891162,10.9149,3.028489,-0.754119,2.833957
44.725,3.021575,-1.505392,10.09108,1.784914,0.043518,2.458726
44.75,1.057802,0.208554,8.748292,1.570878,-0.298777,2.518897
44.775,1.53607,-0.186551,9.693782,-0.071439,-0.226693,2.497976
44.8,2.13031,0.608325,11.928946,0.253511,-0.130402,2.33092
44.825,0.633463,2.069618,11.52998,-1.117123,0.164306,2.117918
44.85,1.330494,-1.910238,8.550172,-1.549598,-0.201504,2.089849
44.875,0.49546,-2.914695,8.739511,-0.759495,-0.202945,2.170766
44.9,0.711565,-3.79425,9.281885,0.056484,-0.404154,2.213867
44.925,1.002908,-0.2705,10.848956,0.253121,-0.310702,2.161635
44.95,0.970747,-0.799707,9.601997,-0.529319,-0.221842,1.936461
44.975,0.351658,-4.946808,8.024927,-0.187424,-0.452156,2.03457
45.0,0.097314,-6.158325,7.460668,2.011827,-0.661114,2.075406
45.025,1.079602,-0.021353,9.318395,2.864551,-0.665275,2.156708
45.05,1.643264,3.53628,11.612077,0.931066,-0.294368,2.028949
45.075,0.310369,2.988769,11.113765,-1.474963,-0.223466,1.969213
45.1,0.401101,-2.776885,8.534098,-2.349328,-0.593594,1.877213
45.125,1.540378,-4.309452,9.71571,-0.136504,-0.468117,1.892407
45.15,0.827695,-0.020709,11.092394,-0.082915,0.159667,2.057616
45.175,-0.116292,-1.617595,10.249715,-1.07201,-0.549206,1.801127
45.2,0.849657,-2.656107,8.729215,-0.711524,-0.079462,1.925458
45.225,-0.619467,-3.35875,9.540021,-0.615448,-0.434131,1.932903
45.25,0.047833,-2.799619,10.037299,0.001593,-0.051514,1.911484
45.275,1.700285,-3.69646,8.152977,-0.040887,-0.442909,1.951704
45.3,1.883525,-3.759611,8.465727,1.257194,-0.153705,2.172692
45.325,-0.207409,-0.365821,9.184549,0.233163,-0.411118,2.352556
45.35,0.014648,-3.268142,8.867648,-0.06495,-0.570994,2.326319
45.375,0.987678,-0.908542,10.358824,0.308455,-0.238497,2.378151
45.4,0.172049,-1.221935,9.859306,0.002415,-0.455315,2.239265
45.425,2.183853,-2.496402,9.592814,0.058381,-0.309394,2.099174
45.45,0.051479,-1.582427,9.402736,1.346166,-0.177154,2.170217
45.475,0.600876,1.134967,10.004667,-0.017397,-0.073732,2.019442
45.5,0.354795,-2.492712,8.947407,-0.372238,-0.391857,2.103945
45.525,1.142456,-0.218294,9.788639,0.287575,0.033252,1.996071
45.55,0.066351,-1.870607,9.543441,-0.521827,-0.296536,1.885426
45.575,0.156911,-3.462278,8.637721,1.124607,-0.096878,1.908962
45.6,0.329452,1.299492,10.237591,0.937578,-0.300125,1.874899
45.625,-0.016516,-1.16961,9.836806,0.277814,0.069722,1.733988
45.65,-0.437865,0.791751,10.524011,0.109817,-0.111431,1.835433
45.675,0.292996,-0.122088,10.447824,-0.814008,-0.109256,1.72162
45.7,-0.455372,2.589033,10.462631,-0.032198,0.223375,1.705526
