motion_name,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.19189292585096238,0.8767244579134396,0.37649555481462316,0.00568727242614593,0.3429696868216111,0.7227568386817492,1.5092786920002916,0.026410176392858954,0.21326929331249134,0.7810609867081033,0.7903403583363715,0.024834788532110574,0.07038696806041778,0.8082099133675873,0.3141046079404822,0.0023593700271093937,0.027843152644080958,0.8774746205220905,0.08613678858223879,0.0004904679013606028,0.030083931285877375,0.9243435999746594,0.07372593501138247,0.000463247884590084,0.14607432632924014,0.5250136561142316,0.8317617361946048,0.010040887194029256,0.18180468397596003,0.05813175236954438,0.5313302954743532,0.27565003376750447,0.24937730199502162,0.0427713506634587,0.8920382017170954,0.1579891105113678,0.6426608997220739,0.1152177598479091,15.102454291368144,7.90851025152361,11.505482271445876
explosiv,0.7343495920805608,0.9549382686730052,1.8206801997402966,0.15034764049825322,1.501190948233766,0.8809781395963647,3.7418305142451143,0.3478017764019985,1.4176381244497784,0.9133206698336669,2.806798934532424,0.38687791070798255,0.5731126516173451,0.8919917134284795,1.6496268583051228,0.0666311613428954,0.2946489954461991,0.9631040590824634,0.6003074212978452,0.06359779563680897,0.288014645716649,0.9289392741515522,0.5049288818770546,0.062640671676028,0.8014924929240498,1.8540288016663096,0.9222120207942553,0.1796494927106611,1.0133627811730919,0.39770870836356936,2.710093823428881,1.3031845888849032,1.2177262215880351,0.3852587642600644,2.7897698828392783,0.9182877204933408,1.5720436612512434,0.5330289562332765,4.488883470340755,6.771533385553468,5.630208427947112
fast,0.5067074884338161,0.9474602342200031,1.2787674572318792,0.08022628721982371,0.9060493188408705,0.9150925941315573,2.9554960190103605,0.1975979934583585,0.7943351772757103,0.9293414987051715,1.8356458974429049,0.1726028342139181,0.2924894804837934,0.9491654194745348,1.1992895524133929,0.03389012438292791,0.14696470387750127,0.9452133459687005,0.4468234389997983,0.010713064613270658,0.1263397036127012,0.9508644574477285,0.3040327786544087,0.014508131917766415,0.46214764542073217,1.336675857292124,0.9395229249912826,0.0849230726343442,0.7860115635602807,0.2299116991361818,2.062595104153913,0.9339305877027353,0.7356973281834657,0.1885979626579986,2.0233031245617146,0.6500485900225332,1.2876057963782492,0.4614506273645346,4.898370366497977,13.769690964522116,9.33403066551005
fast_slow,0.6094001066799347,0.9793930270460297,1.5131956027104305,0.09936485850350717,1.5503010243177413,0.9026527910973597,3.5964906859856387,0.33013300872586954,1.5046006503873146,0.9082886682195989,3.005042956998715,0.4005315471494284,0.5607939119092546,0.9246946025261943,1.4952455774522744,0.11879337083334507,0.23998615104131973,0.9430531941122925,0.5919714620480171,0.029088254968323433,0.2262169620093818,0.9242156489076844,0.3822239929810166,0.03310369303676103,0.7818831343908245,1.7640283796960154,0.9303829886515267,0.16850245553620577,0.8727045112217848,0.4349124173920315,2.211015587586623,1.1955645092977927,1.2214339271283303,0.3423323416533188,2.704909748564928,0.8231470108271027,1.4834758214365977,0.48081466917378396,6.017393235878789,12.404342996034572,9.210868115956679
fast_slow_fast,0.5965510552749038,0.9357406612373597,1.4924010926281057,0.09519183342999517,1.0662583578200566,0.9180383687704556,3.1799936983556973,0.2369193299126718,0.9275503225269772,0.9081660375322361,2.305155920463481,0.23253386005154816,0.3947022627922706,0.9367898537790935,1.4098017149421918,0.056480832252118064,0.18431931225516435,0.9391466917025126,0.5415105074192287,0.019183601647958275,0.15543472821813165,0.9478989023470263,0.3383519060815507,0.022145235985680772,0.5541360064812507,1.5445358066483759,0.930963419228114,0.11040911554666204,0.8886442341841757,0.3027011709176891,2.3003885049905097,1.0778718838118948,0.8634532452073126,0.24481876775518888,2.3258502371490946,0.7632213761476572,1.462396991941782,0.5184026083924682,5.040761059751833,12.319531750629162,8.680146405190497
freeze1,0.1826520971953869,0.7456513851059616,0.2684943176805973,0.001292639531311579,0.5298404932022095,0.6499825516373477,0.8369518339633941,0.000815953868732322,0.7398164346814156,0.17139561349010404,1.9251985371112823,0.001387799960502889,0.0437078133225441,0.6486735508250433,0.13789855539798737,0.00016945434908848255,0.02710554338991642,0.8214336271196215,0.04536340460181236,3.2318536159436914e-05,0.01966931838542223,0.9359464705177805,0.021985374856740236,3.0411022180487635e-05,0.25713195002948247,0.5393153372686357,0.6621805331159765,0.0006214295446625329,0.1960052527487278,0.0346145648509264,0.2603509649634361,0.11695957705378532,0.48410300835967063,0.03016089169929425,1.010214896251758,0.06841577828551332,0.5261118878920873,0.038254886586219075,16.297643110416846,5.564168663382444,10.930905886899644
freeze2,0.20298291705548763,0.8275887304351899,0.28641321286559107,0.0005096350258099846,0.41623586788773537,0.7493195612141719,1.0235823288559913,0.0020916683977702634,1.809619279205799,0.5485242365823839,3.2385826110839844,0.0027073443692643196,0.05795825840905309,0.7276495814974776,0.23639160990715027,0.0003552976432729338,0.0236497993580997,0.7772372074283176,0.06401545032858849,4.164693573329714e-05,0.021501722373068334,0.730232930670417,0.036260852497071026,2.682064455257205e-05,0.42199130738154056,0.8142076775897295,0.7267587079713264,0.0009554021694005618,0.15275818966329097,0.04993404289707541,0.4354805901646614,0.21858671307563782,0.809612688049674,0.03436992671340704,1.5161927176018557,0.11222263757760327,0.7065800295521816,0.07785271086419622,16.061938899850226,5.065254002877266,10.563596451363747
gait_fast,0.7527061167755738,0.8953630581632394,1.9291398633684358,0.0672703154853269,0.7096476915214449,0.8306363546287788,1.877754296002717,0.04134380938616447,0.9536358716159031,0.8728939060771355,1.7052355303626343,0.13039706107220214,0.23352601440494944,0.9252689965092619,0.8128834034063913,0.008480455996613158,0.26686738558008055,0.9586719919914002,0.7492705646668345,0.027945508357003053,0.1325544043540441,0.9224194312730982,0.23595001589979409,0.00640618487064112,0.5081562473753326,1.2183722789511344,0.9008756231071523,0.04697388919465847,0.8679996140448037,0.2752263971783331,1.9204552357805333,0.9343405339187882,0.8053298933043073,0.21098260144635803,1.8373765632445955,0.5993679946576732,1.0320466699402882,0.38838539321131527,3.1446762435130124,7.759189649205689,5.451932946359351
gait_slow,0.6883487461497949,0.8905702679116627,2.0330725265608267,0.09150482331579671,0.5795090310978439,0.7901529173136742,1.3191369204213783,0.026153172351633034,0.9620615146058442,0.8734308193947161,1.5771954188181918,0.18726014438183963,0.16752945048670115,0.8865869812052968,0.5422796214828209,0.0034259806248722554,0.2836635736234592,0.9439928113400482,0.8497458433274051,0.029513960523437535,0.11144947908150982,0.8482281789850457,0.16917522216139583,0.0026089111904682534,0.46542696584085885,1.0817675921286698,0.8721603293584073,0.056744498731341235,0.8355888850096637,0.2881134902897332,1.9155423299673031,0.9442820598482617,0.7433064306178276,0.18754750106389004,1.6431349552667989,0.5204002289905406,0.8998285246489715,0.33285272792665055,3.914632419892925,5.5824309303028565,4.74853167509789
pause,0.34087904125806834,0.13429146098135789,0.33932453221863224,8.525874514340277e-05,0.49863362589052745,0.058955764161667326,1.1223072873694555,0.0008992658188574188,0.3330678281329927,0.18403593055071246,1.10792856986324,0.0001030962099234568,0.006202094159310772,0.210736288663226,0.008238047243849862,1.0444345509172525e-06,0.004270044947043061,0.25560355557665,0.006130554891812304,1.060736134864523e-06,0.005423014799487732,0.15090877161738328,0.008037459313692081,6.249243603695916e-07,0.1980792748645717,0.431994408483447,0.16575529525849947,0.00018172514482840498,0.06282010431445781,0.00546852055759657,0.0556825379353194,0.00823918359265441,0.3908601650938628,0.0052983846352805215,0.8565201298171093,0.00746868714978475,0.46565996472324644,0.0021703025145042277,1.8106870687393999,32.18475420760133,16.997720638170364
