model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3899279147588946,0.9419132483336162,0.5250015606668735,0.17729222674380077,1.2493681899278055,0.6131447047228668,0.6391474513609303,0.14070837815685885,1.4900468756328638,0.39377962103436864,0.8508994242719334,0.2530712428775098,0.8497819429757552,8.296169934485212,0.05170118225058353
