kc_type,experiment_id,motion_folder,motion_index,motion_name,segment,modality,rigid_path,nonrigid_path,aligned_sampling_frequency,aligned_n_samples,used_local_resampling,rmse_x,pearson_r_x,mean_diff_x,std_ratio_x,rigid_total_power_x,nonrigid_total_power_x,rigid_low_power_x,rigid_mid_power_x,rigid_high_power_x,nonrigid_low_power_x,nonrigid_mid_power_x,nonrigid_high_power_x,high_band_energy_ratio_x,rmse_y,pearson_r_y,mean_diff_y,std_ratio_y,rigid_total_power_y,nonrigid_total_power_y,rigid_low_power_y,rigid_mid_power_y,rigid_high_power_y,nonrigid_low_power_y,nonrigid_mid_power_y,nonrigid_high_power_y,high_band_energy_ratio_y,rmse_z,pearson_r_z,mean_diff_z,std_ratio_z,rigid_total_power_z,nonrigid_total_power_z,rigid_low_power_z,rigid_mid_power_z,rigid_high_power_z,nonrigid_low_power_z,nonrigid_mid_power_z,nonrigid_high_power_z,high_band_energy_ratio_z,rmse_norm,pearson_r_norm,mean_diff_norm,std_ratio_norm,rigid_total_power_norm,nonrigid_total_power_norm,rigid_low_power_norm,rigid_mid_power_norm,rigid_high_power_norm,nonrigid_low_power_norm,nonrigid_mid_power_norm,nonrigid_high_power_norm,high_band_energy_ratio_norm,rmse_mean_axes
arm,exp01,motion03_slow1,motion03,slow1,seg5,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion03_slow1\exp01_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion03_slow1\exp01_motion03_imu_nonrigid.csv,40.0,1600,False,0.03398067309403632,0.9986057416044424,0.026272744983265338,0.997237613245681,0.17093207829145102,0.17307683413413033,0.1709138432708872,5.378745555930385e-06,8.641884230764959e-06,0.17305749461260372,6.057643395683674e-06,9.129886319706359e-06,1.0564694017462903,0.11532749937035035,0.9839382626648082,-0.10438983372013898,1.0348080675814282,0.08443516668046865,0.08682095360665923,0.08441243992387312,8.894790594940939e-06,8.849678575043134e-06,0.08679451109234237,8.544230583211172e-06,1.2845230648340296e-05,1.4514911573256242,0.08628060768664647,0.9812188526103005,0.0714059305957795,1.0527975143945423,0.049011812983508526,0.056502150789663315,0.048992411030363135,7.072552883658094e-06,8.433160515387586e-06,0.056475695487591626,9.700231220109078e-06,1.2236019555973197e-05,1.4509410893704238,0.02992481312495369,0.7110720143933238,-0.010356915655887217,0.8770942350463871,0.0010817124590805887,0.0009344090197136167,0.0010675591729037257,2.19025889552536e-06,8.002910923435544e-06,0.0009187314620050461,2.4919809773069575e-06,8.731239438630354e-06,1.0910079383807774,0.07852959338367771
arm,exp01,motion04_pause2,motion04,pause2,seg1,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.5497954702419345,0.28917717089340395,-0.3579920261351284,2.508100723473351,0.0019362318300379135,0.004836925839508046,0.0007772653998713292,1.3130683332424988e-05,0.0009788319282316566,0.00050235356979987,1.5228712582273365e-05,0.0031413145207381914,3.2092481129053443,1.0613767208346083,0.7992579385221834,-0.9521334389683188,1.33896510799173,0.035527343521416,0.05198618767354088,0.03210957643747177,0.0012172392171433766,0.001815998450274592,0.036438976680783094,0.0027437313507611394,0.010730347284903182,5.908786584246198,0.19497111807262643,0.7852786840518148,0.08078010236041656,1.2812195625208846,0.00325633634825637,0.006585568301190036,3.21882977739829e-05,3.436428246068318e-05,0.003011394403531254,8.829526113368417e-05,9.713086587237966e-05,0.005551235707174909,1.843410381523572,0.2545704001142444,0.7120613461825769,0.11359737214701893,1.2518746277233062,0.0035221710608731695,0.007194542928665003,0.00017122384720394849,3.839255643492159e-05,0.0031353006861495197,0.0007224536334247719,5.078642785498473e-05,0.005620103399449871,1.7925245331284085,0.6020477697163897
arm,exp01,motion04_pause2,motion04,pause2,seg1,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.14701728155783486,0.8358616354689548,0.0005263475924056478,1.4727055307273191,0.0024416682931993304,0.004504248069442601,0.0009001025066630097,0.0006280777752988942,0.0007936450887293989,0.001037291769360443,0.0008660905940012838,0.0020418598033496924,2.572761843768081,0.06373721253313075,0.5999693745173726,0.0014045697199677751,1.8613309131932478,0.00014782723473907955,0.00038530299861020225,0.00011625348826171205,1.8195909415192003e-06,2.869370404460798e-05,0.00010308811235917052,2.0800989360105364e-06,0.00016181288761300805,5.639316650165934,0.036657609458912735,0.8793813052242554,-0.013103096362417405,1.2724011854430823,0.00014743954600213822,0.00022515985722782605,0.00012558694002860036,7.991993828177108e-06,1.2047754334601935e-05,0.00016442488212863493,8.569004752658721e-06,2.939743520701748e-05,2.440075797570867,0.1305759982730077,0.8963014378271376,0.0310203680913543,1.501137472942194,0.005427254246724395,0.011679084587751224,0.004884591594066343,0.00013350214921573937,0.00036183769200264583,0.010465581020867684,0.00014690613490669628,0.0008218336871304906,2.271277161068129,0.08247070118329279
arm,exp01,motion04_pause2,motion04,pause2,seg1,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.31351946788528723,0.9847057726474496,0.31351406121466796,0.9785410137031414,2.2138688076443903e-05,2.27046467243457e-05,6.064816938109243e-06,1.1497737333542807e-06,1.0279891752980608e-05,6.24529682910729e-06,1.4533005964779178e-06,9.030163850490784e-06,0.878429869598837,0.31592761415184706,0.9964524199200284,0.315841097875145,1.2148635342977487,0.0001408973104588942,0.00019652950996016188,0.00012360901545039598,3.523537334905337e-06,6.595803679702403e-06,0.00017723231275955555,3.5312943805646338e-06,8.358923850690783e-06,1.2673093362534091,0.028017358435563675,0.9763862472439654,-0.027916595940932803,1.0659182162330028,3.052768359672989e-05,3.1972469992336226e-05,1.4294193412218643e-05,2.246603772917437e-06,1.0966951528220826e-05,1.6301883833369436e-05,2.1889093127059522e-06,1.0741601158536489e-05,0.979451869687185,0.026958429875694478,0.3418529412827455,0.023734208752851604,3.070350671839461,2.003954186013228e-05,3.421479526452894e-05,1.2721664094195815e-06,1.821766457018509e-06,1.3493534475537565e-05,1.9531975328867478e-05,1.8965856282799244e-06,8.186281231120764e-06,0.6066817881763958,0.2191548134908993
arm,exp01,motion04_pause2,motion04,pause2,seg2,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.46434849945993384,0.6182583869477846,-0.2522547187860395,3.4332812483104678,0.0007122361954798226,0.010853760775685502,0.000112344861628824,1.2582398352403504e-05,0.0004270919642389552,0.00030968288483339723,1.2645801544338086e-05,0.0015671784198656336,3.6694167730100173,1.3173867019919954,0.4969866672128884,1.0764017112954334,2.994146842049479,0.00118768942483437,0.008309310825513536,0.0005338600993894871,3.199433205608949e-05,0.0003499995438066203,0.0004412013633103106,9.576454286150564e-05,0.007518006739222723,21.480047193708575,0.43850693742365426,0.7681925983328162,-0.3619852288133799,1.3122645298344644,0.000554817810820383,0.0011549552922644009,1.410512968471271e-05,3.561542364476571e-05,0.00017932632126681046,2.2467114596748893e-05,2.6076019774218903e-05,0.0006428432474106053,3.5847679263401817,0.49779440786845336,0.46939852757068623,0.02456585757515237,2.0812755550793396,0.0007418077903114744,0.004443500945158781,0.0001508164152539883,2.6928095909157373e-05,0.00018105015914849542,0.0014037684416400998,2.9676980524465846e-05,0.0024364568112654234,13.457357951338278,0.7400807129585277
arm,exp01,motion04_pause2,motion04,pause2,seg2,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.43257895929596607,0.16353022784604346,-0.0007701169059816961,2.956478842777844,4.6427033190112166e-05,0.001346786274745102,8.067670149392287e-06,2.885165172591647e-06,3.2002433428426006e-05,5.740938301817862e-06,4.770987097848944e-06,0.0012650811126899161,39.53077746379863,0.10699005323418129,0.5777538931637237,0.010917409376340094,3.3598537168840403,2.4656166325979657e-05,0.0007224428825157272,1.828263367812753e-05,1.9436263569570496e-06,2.533152861117102e-06,2.059882397588998e-05,3.2581374101728186e-06,6.221130621190583e-05,24.558834805427534,0.12946826985202675,0.4080183109710902,0.0159312500872147,2.8901691909477525,2.757707118593346e-05,0.00015509515790160448,7.011506025013536e-06,1.0242685073020933e-05,8.489700914850553e-06,8.736133154221175e-06,9.168909138333297e-06,1.968063282093396e-05,2.318177247955873,0.4062178056991163,0.49340886948669116,0.11491762752863093,2.924956975449008,0.000828955647203642,0.016786509757910524,0.0008134654265523064,3.544640005657536e-06,7.231034502924618e-06,0.016391507509627215,0.00010597737708756566,0.00013100817044430911,18.11748419591114,0.2230124274607247
arm,exp01,motion04_pause2,motion04,pause2,seg2,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.20761738364238863,0.5459534954514811,0.207545388505896,0.6305862485105518,1.6382501187481118e-05,1.8155859701908646e-05,1.648891436852175e-06,1.6842861922578135e-06,8.740475718632334e-06,1.352447914409224e-06,1.2663122834998458e-06,1.0321531727052835e-05,1.1808889903053132,0.23902718078920382,0.9577801450878779,-0.239004651557038,0.9516243604634718,2.1619695301294944e-05,2.3134240473238364e-05,6.008657416227921e-06,2.3516569160728006e-06,6.759291031818413e-06,5.637588743568581e-06,2.0396001795695376e-06,8.598914018863061e-06,1.2721620812334904,0.36335955070797743,0.8133503801681908,-0.3633394516120058,1.3972576391912839,1.9056682064899428e-05,1.9924330080349658e-05,2.1980605038330245e-06,2.1436357211921744e-06,1.1400086406377265e-05,3.750766496758442e-06,2.2673146835490373e-06,1.0976501962384078e-05,0.9628437547104918,0.2237123681148694,0.7998479607936145,-0.2236331016524797,0.5614511610607612,1.7292000610854384e-05,1.8950854224145324e-05,3.616353877081447e-06,1.8446463855270634e-06,7.822074107335956e-06,9.568585838052864e-07,1.4039393044340219e-06,1.2026292074972535e-05,1.5374811555687622,0.27000137171318994
arm,exp01,motion04_pause2,motion04,pause2,seg3,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.6150236865554871,0.5291197176725266,-0.14201770721230542,4.555138414991406,0.0008014700769638407,0.02196022279919606,5.3019273784736854e-05,1.2910468220601822e-05,0.000549210823072087,4.480452477273898e-05,9.172388749053127e-06,0.013409528860302243,24.415995230899107,2.063804886472088,-0.09228484095654423,1.5786598604040856,2.6786627798090303,0.006536326687552052,0.05063855868974172,0.001056355447123726,5.3953238689115e-05,0.0025652520762041407,0.0012233750749852375,9.821262192211515e-05,0.04714206268609134,18.377165778760936,0.5431698381034693,0.7529153350012139,-0.354833913598592,1.3605559709256123,0.0044315283734113805,0.008235947749891047,9.568310702222939e-05,2.0391024195011312e-05,0.0016839866313964912,0.0005782945519391043,2.7792710165772286e-05,0.004806120488773906,2.8540134448301937,0.7923370246490892,0.5052950123778782,0.1804406035545439,1.9317991257573557,0.0042260926659301295,0.02188090390281773,0.00010209228948237692,1.861216014802185e-05,0.0013253720114861792,0.0035130298389718538,5.9689150718965056e-05,0.014682205274323764,11.077799392928458,1.0739994703770146
arm,exp01,motion04_pause2,motion04,pause2,seg3,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.5220940208162227,0.16857102854703188,0.00044853411573930806,5.9094233706279695,0.00034587313999534834,0.009624751468432254,0.00015281968779291946,2.950187854959991e-05,0.00015004756022396723,0.00016315467047065376,4.3423481572513096e-05,0.008990270062258129,59.916135856676,0.24044279416512235,0.21053493217683708,0.00020920787835292988,6.444138580131921,2.280796992992761e-05,0.0029023679179807837,1.5191788909044927e-05,1.6577364524638525e-06,3.2989486012215985e-06,8.426491373017772e-06,1.4407797145278478e-06,0.0019007273672147986,576.1613840693294,0.16729980295903027,-0.04857280932590486,-0.002486358919636278,10.63227893361642,3.883461748670121e-06,0.0013180664199982347,2.718231094905688e-07,3.176224726226919e-07,1.5218257504344519e-06,9.260537186194228e-07,5.10436324715939e-07,0.00045829375458358824,301.14712824751854,0.5341003043845332,0.7172086667724017,0.21129988298893318,5.99169923750894,0.0009591451770225826,0.049752909807497726,0.0008857790451150529,6.171660932344924e-06,3.962306369294232e-05,0.04849430661378386,0.00033515824176534245,0.00038643499241623476,9.752779004120464,0.3099455393134584
arm,exp01,motion04_pause2,motion04,pause2,seg3,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.486501662960044,0.30639033865852955,-0.48645023388380365,1.141694294968196,1.8415557297690823e-05,1.7907230408137746e-05,1.7088288893844023e-06,1.4892729592052193e-06,9.468508229614587e-06,1.6863859635290266e-06,1.4987766742245974e-06,9.091465295435907e-06,0.9601792716218298,0.038823679891709165,0.603862716480286,0.03819862505804307,1.3968123033317947,1.9892700436819102e-05,1.8869336160560046e-05,2.4202934258777893e-06,3.1301596623924593e-06,9.756449956065111e-06,1.6239091269619326e-06,2.8654153843478252e-06,9.762890195129986e-06,1.000660100593328,0.1908545485863875,0.9848530246575478,-0.1906263055314318,0.6955677518952075,6.187698994907553e-05,4.088481158868107e-05,4.4029298321166064e-05,4.560983525330288e-06,8.563112186237616e-06,2.101286478540368e-05,5.628865006429664e-06,9.217998197410983e-06,1.076477561014361,0.24027672945394232,0.9779220945187722,-0.24011794350255747,0.6881193524259617,5.21877574944026e-05,3.4990877103149756e-05,3.493710497418206e-05,3.7743078490451253e-06,9.733340649815003e-06,1.576082008846282e-05,4.118788308697086e-06,1.0770710655790174e-05,1.1065790191382923,0.23872663047938023
arm,exp01,motion04_pause2,motion04,pause2,seg4,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.4532040283295435,0.7020443163091967,-0.327218304749081,2.6628223938686735,0.00118449104323378,0.012280524842985753,0.00032229066634023004,8.384760705788349e-06,0.0007400199659470664,0.00026075194269425776,1.5133239090839985e-05,0.011697114412591178,15.806484873438384,2.0447499285251,-0.02518060648291595,1.7366352597428354,1.9861550205496095,0.012451991518896597,0.10682877250738307,0.0009308092840737177,4.4733372922776705e-05,0.0059284550951427435,0.0009166767368048972,0.00010205626256510024,0.10373731807350112,17.498204235703188,0.7278791728238243,0.7329225493562739,-0.6015944440261257,1.738851526581064,0.00297830659165506,0.015847756920138303,9.155674643457889e-05,3.0437076274562573e-05,0.001461683242589402,0.00045795611460307847,1.6963886536418817e-05,0.010078672548644169,6.895250796536699,0.6938376943858315,0.3949689946027437,-0.023000972026173502,2.1951339994463286,0.0033484008995190214,0.04481089363988337,0.0001353771089521374,7.23346454239765e-05,0.0016422578578979441,0.0013065652295102088,6.537667501012064e-05,0.037306627061495845,22.716668311473864,1.0752777098928226
arm,exp01,motion04_pause2,motion04,pause2,seg4,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.467498656877132,0.2717092830219645,-0.004985008120739072,5.075354544615946,0.00039832734982423135,0.02482417753653192,0.00014242535667779264,3.839040506135665e-05,0.0002005524926211299,0.00020907589912722688,5.4923733241741984e-05,0.02407264161126256,120.03162452688798,0.13374275632295077,0.27545450431151813,-0.0030457849064652546,4.332094494526553,6.241165248112826e-05,0.0016039386532799146,3.6010541315977065e-05,1.6889513250279716e-06,2.2377030821215415e-05,4.802327978285622e-05,2.0452976699532433e-06,0.0015194443859250098,67.9019630067488,0.0701179237152279,0.2277194884987086,0.004147910483061584,3.281673712735115,1.2409166125785406e-05,0.00035122642271405316,8.894698411591488e-07,8.95309863829458e-07,6.572964217490064e-06,2.405015455922904e-07,9.335022203959006e-07,6.522741830636241e-05,9.9235911263912,0.44382807566669863,0.6141217371383583,0.1975565916760049,4.723875345351596,0.0010826380850784622,0.04961883881310015,0.0009857889827972778,6.086843790447384e-06,4.271914724427246e-05,0.04625203739658427,0.00039070816429659784,0.0004575399565339116,10.710418543872908,0.22378644563843686
arm,exp01,motion04_pause2,motion04,pause2,seg4,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.15607888998745575,0.7420059875843863,0.15604182372134337,0.9967822367519185,1.6785473624791024e-05,1.721343306288716e-05,1.5415559428325604e-06,1.350741064757382e-06,8.808724546005996e-06,1.2884497523469482e-06,1.917758818117913e-06,8.117387163958129e-06,0.9215167530833868,0.18344280500694615,0.9406178213031782,-0.18341425418442803,1.002654395082505,2.029000433663897e-05,2.1105437143640868e-05,3.8060428215604464e-06,3.1915647177640215e-06,8.382904230287926e-06,3.934134730091703e-06,3.232662958121966e-06,9.272952278403319e-06,1.1061741751415246,0.3196473657046826,0.9478909437199964,0.31963951679303654,1.0158025947818718,2.059083961916097e-05,1.9576143134230986e-05,1.9564026154693734e-06,5.37671533364822e-06,9.051780150188558e-06,1.712824711208185e-06,4.229471982435859e-06,8.407716257402563e-06,0.9288467228604419,0.08545625498476733,0.703593354680256,-0.08535387606200186,0.8252570213313085,1.9128299452327237e-05,1.8271162779962803e-05,1.4493794455742887e-06,3.952909816811835e-06,9.336264836790678e-06,8.815715304062671e-07,2.2948171579638446e-06,8.879437988021291e-06,0.9510696399657768,0.21972302023302817
arm,exp01,motion04_pause2,motion04,pause2,seg5,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.6422022141848746,0.347357994731783,0.15728902879125922,1.758254586042138,0.008398795292816095,0.04343258833239178,0.002656200907742806,0.00023203020302951804,0.003510744594338959,0.003410857797920927,0.00012161909717506532,0.029992337120041894,8.543013114899109,2.7589189882882605,0.14497151655564464,1.2359994577261273,1.3891306287676166,0.13742527261062226,0.4499253765909662,0.0056872458336655,0.016904617431059168,0.08623978869111827,0.006371522457976529,0.01133349599205053,0.42850516002451194,4.968764030200765,0.7713463710978015,0.5837723920487748,-0.38668854025070326,1.931251534902769,0.021129683666991524,0.05657183910393576,1.864140980718545e-05,8.567583988801959e-05,0.02029776153593277,0.0032292621749649237,0.0007059800493275434,0.04745527071586879,2.3379558691987588,1.6840329503418958,0.11184215779436579,0.06465420874692379,1.2228417753525913,0.09065930744140864,0.19495068505559288,0.010537077313240452,0.010322075312856489,0.05620144543778458,0.05024224908873848,0.013365923704137798,0.0967227994935143,1.721001990951748,1.3908225245236456
arm,exp01,motion04_pause2,motion04,pause2,seg5,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,1.028422382040128,0.2572782210709936,0.0017148987187997993,10.60227228044142,0.00035677536213420965,0.10581959131383517,0.0001221016968335276,4.529489476684939e-05,0.00016736457801253582,0.0002983221157926591,0.0005331331008183324,0.10297759027756784,615.2890347894622,0.19757600159334435,0.31755406205367115,-0.016040202906512518,5.621501755060628,0.00011111534609294275,0.004641986255351919,1.593940762962073e-05,3.499529426158907e-06,8.919733072617192e-05,0.00020506502478523,2.86856812552055e-05,0.0037039157763578377,41.524961629217096,0.2308587748818288,0.8720018524572738,0.001655276094991656,1.210472472950137,0.011579379286934106,0.017664295284738174,0.009071344972973527,0.0014233995435174265,0.0008301753804157231,0.00882434054592738,0.0016762701133561833,0.0027794975977112092,3.348084827535175,1.0143958190943292,0.47588510795636185,0.29989168465729876,2.7747570668515404,0.01535238068626681,0.21337634661963317,0.013682534771421522,0.0010902138722298444,0.0002813616575101119,0.19387911133467728,0.004986713333862895,0.0015032993406385701,5.342943134466002,0.48561905283843365
arm,exp01,motion04_pause2,motion04,pause2,seg5,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion04_pause2\exp01_motion04_imu_nonrigid.csv,40.0,240,False,0.0340627498696207,0.8370839136845689,0.03276730002299822,2.390659502505002,1.8432834805411873e-05,3.151384956218159e-05,2.6382277072392206e-06,1.1322875840484262e-06,8.938409215415456e-06,1.6564641157941442e-05,1.2467389217013834e-06,8.256583405932281e-06,0.9237195661139744,0.12325637579750352,0.9689907928742632,-0.12265986678974666,0.9503754875838709,0.00021945928512683946,0.00021045118431544714,0.00020430413297872033,3.543999312283688e-06,6.882073976052752e-06,0.00018238220553316674,3.942621408487491e-06,1.89925726250109e-05,2.759716174423921,0.09136208948021085,0.9890884781736867,0.09129392512639554,1.0728051448994738,4.793343837457895e-05,5.734116591975779e-05,2.991371160482349e-05,4.224425953304871e-06,9.035819049126403e-06,3.896699557704465e-05,4.511408620038572e-06,9.020308516996886e-06,0.9982834394614779,0.042103961032370504,0.9473891225290114,-0.04189317671625136,0.7559775920320358,2.76520781945524e-05,2.2405768972524538e-05,8.613664510397907e-06,3.804484831831228e-06,9.903546176908295e-06,5.0902078859115325e-06,3.435662331395445e-06,9.366413290477482e-06,0.9457635858308199,0.08289373838244503
arm,exp01,motion05_fast,motion05,fast,seg1,acc,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_nonrigid.csv,40.0,1720,False,1.2995207933695012,0.9703835746489194,0.24108189490780368,1.1051436813358446,25.799644741425237,31.888626940101673,23.78590777078484,0.9754961917102167,0.9921080598098788,27.122798929767008,1.5964015208293083,2.354031597566687,2.372757255914669,2.5358964987768666,0.9328099066233025,-0.27573857048703443,1.1565951986579066,40.85447876241523,53.66764923886628,37.84196683024625,1.2852335623962745,1.518158826915918,42.5883925097793,2.0491155205921707,8.147310306805274,5.366573089952556,1.4767921955993117,0.938559317431253,-0.30143515588756997,1.0447805004496997,16.581603887215323,17.47405990753144,13.644817055941699,0.856392317242404,1.92887075927985,14.994075708713435,0.670650695619571,1.5688807592033893,0.8133674854344947,1.9798321347866088,0.7997538262667424,0.42376812095148425,1.2863142285756812,7.199606596938095,12.245579377990364,4.4386957331867745,0.9270233562156374,1.698269367145834,4.799752176693063,1.9715155994821425,4.810982694370869,2.8328737404329023,1.7707364959152265
arm,exp01,motion05_fast,motion05,fast,seg1,gyr,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_nonrigid.csv,40.0,1720,False,0.7578240488439424,0.9642869934876462,0.012373657844310047,1.105477324228871,7.934766943004494,9.427278447072483,7.166638682002263,0.36878732667665187,0.38180989995224685,7.382194116903898,0.4878496416025671,1.418621932357616,3.7155189861036297,0.3131891467794232,0.985048870224155,0.012723779433258175,1.0746440888963078,3.2999522559093677,3.8571929355244086,3.0060097839536595,0.20546209282310635,0.07581473211263186,3.39546293729321,0.24679761311960738,0.14420331753754215,1.902048764380105,0.21136916739580924,0.992170744619733,-0.03780742696936337,1.011470528369766,3.7334249700756716,3.7931975285451736,3.462566559945461,0.2055320750136326,0.05811037012527861,3.4620345225703466,0.21709466433590605,0.08564434384401134,1.473822033122473,0.5888246110953033,0.9664597119858686,0.2140227064722072,1.081004850883281,3.663626039924737,4.325638358501481,2.9819625435688244,0.4441341989401732,0.22426156934064362,3.083634350670154,0.4871458982161995,0.6683289450991763,2.9801314021932725,0.4274607876730583
arm,exp01,motion05_fast,motion05,fast,seg1,mag,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\arm\exp01\motion05_fast\exp01_motion05_imu_nonrigid.csv,40.0,1720,False,0.23095648106623418,0.9921235771762178,0.22798154607350993,1.0197631122242101,0.08972588159840647,0.10057484856666489,0.08941738509024309,0.00027004283170834994,2.3244613791638714e-05,0.1001702811125671,0.0003490015899937798,3.3665520279593764e-05,1.448314871266593,0.28390570694468753,0.9980697141965258,0.28255632805208447,1.048324941916255,0.13240327179519418,0.14386679323716942,0.13113436192865444,0.0010308872807022278,6.165529573340728e-05,0.14211513692510205,0.0013484861398230397,0.00016737368031548655,2.7146683283221775,0.04166538440001011,0.9828463491599191,0.0031233644043192734,1.0419820325609717,0.04648954378217544,0.05048074191564294,0.045427478974148616,0.0009689380804361595,4.8357636167351245e-05,0.049142661952747205,0.001160193604933203,0.00011406550386629735,2.358789873697735,0.19462355132126058,-0.3107697420475772,0.008847936487922543,3.220546021071561,0.0018979557200588081,0.036771926098275974,0.0018460553204835506,3.580180102499553e-05,9.01545336791634e-06,0.036551024605924035,0.00017413772526039885,2.447045493915677e-05,2.714278719688357,0.18550919080364392
