# sampling frequency: 40
# units are seconds/meters/radians/a.u.
seg1_acc_x,seg1_acc_y,seg1_acc_z,seg1_gyr_x,seg1_gyr_y,seg1_gyr_z,seg1_mag_x,seg1_mag_y,seg1_mag_z,seg2_acc_x,seg2_acc_y,seg2_acc_z,seg2_gyr_x,seg2_gyr_y,seg2_gyr_z,seg2_mag_x,seg2_mag_y,seg2_mag_z,seg3_acc_x,seg3_acc_y,seg3_acc_z,seg3_gyr_x,seg3_gyr_y,seg3_gyr_z,seg3_mag_x,seg3_mag_y,seg3_mag_z,seg4_acc_x,seg4_acc_y,seg4_acc_z,seg4_gyr_x,seg4_gyr_y,seg4_gyr_z,seg4_mag_x,seg4_mag_y,seg4_mag_z,seg5_acc_x,seg5_acc_y,seg5_acc_z,seg5_gyr_x,seg5_gyr_y,seg5_gyr_z,seg5_mag_x,seg5_mag_y,seg5_mag_z
2.1307700911104366,-6.058302876154749,7.335938252873542,-0.004433033280365929,0.001100038070269013,0.009478330294895136,-0.5665474660926666,-0.034720654581586435,0.18065792449656037,0.14295972810087695,7.597532965786915,6.177769580855166,-0.011897535206084454,-0.0036552541306750118,-0.009826427746651588,0.3608568270325771,0.40928782438487243,0.532187024230466,-1.4480137730681646,-5.98435663024467,7.5504040848882745,-0.004870826970620602,0.003851309097397624,0.002146522736561906,0.6784178978111761,0.15443667922347382,-0.34974375014414566,1.4891136874763267,-6.006200959881427,7.703402912910896,-0.0029397798283052516,0.004354577939390956,0.006151643319541469,0.03558553022921081,0.4292844226781652,-0.8019963212267126,0.27272602047262606,-6.006247293023879,7.7978215036042915,-0.006231649908889938,0.004021361152165829,-0.003332229718504344,-0.2883089518969349,0.45138850856266166,-0.3934656965666344
2.1403977100251406,-6.088051820517193,7.355217838277627,-0.0029263042311479634,0.0015682634073041779,0.011447583606686443,-0.5611970805324014,-0.03398795101419134,0.17623796863265945,0.1574219212980848,7.60318682910739,6.201200210882548,-0.010348918822479323,-0.003139231330365472,-0.011302364657901683,0.36446407927663177,0.4079643312838647,0.5248526662313397,-1.4254583510473526,-5.980491613766608,7.566475486416685,-0.0042611995707478095,0.0034171189443166668,0.0010763235288010937,0.6820649087052427,0.14926963405908708,-0.3533641883507371,1.468566071304763,-6.0250979716441435,7.719412821627247,-0.001985453639123024,0.0033832054854193764,0.005409520634060044,0.039146504059094867,0.42609892467911026,-0.80646539415976,0.28602861594878604,-5.987394679483125,7.783602935804382,-0.007144510692849938,0.002889396096855566,-0.0029759471022228743,-0.28349737826123056,0.448655533092437,-0.39984667824873815
2.1441289881395593,-6.065743034633259,7.32264231356938,-0.0029263042311479634,0.0015682634073041779,0.011447583606686443,-0.5689757698124621,-0.03130316189976046,0.1828697334426705,0.14318799476722377,7.585125933029557,6.1825343561370545,-0.010121967350433912,-0.0027917900928985185,-0.009692078777741314,0.36717698370819113,0.4067955460316968,0.5280234395722678,-1.4497271977277781,-5.986008805852618,7.5487647823852795,-0.005345008329027421,0.002423898430926879,0.0020730324066877775,0.6869545686385343,0.15051213020511284,-0.351941073786173,1.475665113785275,-6.004086019090456,7.724249088342543,-0.003291144533368404,0.004824651080840207,0.00484712230180204,0.0430928479708216,0.4287550728521098,-0.8053072350111763,0.277391737990913,-6.013502327530435,7.807944548766112,-0.006389832480134364,0.001653846439076708,-0.004847368443988264,-0.281016887333387,0.4493627675223513,-0.3952258197551214
2.151294224178682,-6.059173393711351,7.347322441864445,-0.0015549966917176247,0.001977969659847083,0.010827399425230033,-0.5660470806536678,-0.03911890307318478,0.18382448771534995,0.1575028758975795,7.590980819697646,6.205715100653304,-0.009456570080320904,-0.001131975714174128,-0.01067512338563351,0.36378951112603464,0.4078282052885378,0.5321859746609366,-1.4290972456771613,-5.979429970069773,7.555698469364917,-0.005097519772152462,0.0015959956534360702,0.0024035765115194233,0.68428956964876,0.15055628739028967,-0.34801996736993035,1.4774389171999773,-6.028716673383044,7.706921760805818,-0.004241888343819578,0.0025004919489933666,0.005737490504705603,0.039508310801685376,0.42730026331479143,-0.8003633392301945,0.2871063262745221,-5.9956181620385305,7.802737163228417,-0.00613303010657911,0.004631407290210294,-0.003255863207197312,-0.28343506502767246,0.45011986552265726,-0.39301181924545736
2.1445576634312244,-6.068081483827659,7.343373339589805,-0.005049908245132442,0.000989228707867084,0.010775192493838565,-0.5550571667099565,-0.0398584861149892,0.18450426005525347,0.14564561362048883,7.5946899950578155,6.18645228978781,-0.009797682275103576,-0.0024693255291939414,-0.011249624858944953,0.36869162687041146,0.4152255462436881,0.5364322370199988,-1.431625670908382,-5.967400652511453,7.559214304959941,-0.005954631282900093,0.002859100402958473,0.0031442196441263904,0.6889658192577595,0.15993819557928987,-0.33961089112295156,1.477712498295404,-6.014586461356431,7.713755633387831,-0.0037787640119655596,0.0033919182932899833,0.006965005443897278,0.044310452975623416,0.4353079711247578,-0.7943219631310355,0.28243407526156317,-5.992308205286737,7.789574746285729,-0.008267057324425184,0.0014075488091881553,-0.005224294645635993,-0.2779936288926473,0.45152956737489985,-0.38499248638815387
2.1425585822041886,-6.06935878346119,7.342901707430289,-0.002170872300858092,0.001866159669761856,0.012124255916975748,-0.5621554365795085,-0.026420835221425146,0.178935605610802,0.14393927736363127,7.593157189805428,6.188373666803596,-0.010537902584645738,-0.0024845249542073027,-0.010765575408144141,0.3711074876190597,0.40587026917329966,0.5309370822651802,-1.4269010224653307,-5.997232126611441,7.558482591142021,-0.006009871027050395,0.0024371620031743485,0.0008003334358274847,0.688191682208756,0.1515268439296428,-0.3487855074231213,1.4731020502942151,-6.004957717696275,7.69205321147793,-0.004655331790232194,0.0029218293913316406,0.003779832394538689,0.045831001551242284,0.4262836320236194,-0.8014570505738666,0.26913685833548523,-6.013870970480159,7.801699989674388,-0.0065519577126387585,0.00276948312504766,-0.0028750915379983514,-0.2780841724035766,0.4486014776941751,-0.393781323324533
2.149611234837437,-6.066665362829783,7.376542883110355,-0.0014321309397648412,9.526845490155521e-05,0.010419059885271267,-0.5626341813860297,-0.03789891921273517,0.18258928612484007,0.14914123576988622,7.603833287064048,6.180785069827601,-0.00899028996138322,-0.001966504159299174,-0.012241534291162651,0.37015324509548014,0.404931649066914,0.5336438693831637,-1.4412244832652452,-5.974315758458516,7.54720000143961,-0.004385729883344241,0.0037381536247046415,0.0025172971355103997,0.6850470680144892,0.14816443128625467,-0.3438452370069599,1.4802593698244195,-6.011332810841068,7.7011053971553105,-0.0020485636585591805,0.0033324794886731334,0.004755396029186579,0.04268549554920296,0.4245894701689269,-0.7992081900621321,0.28173718583509105,-5.986887153871765,7.7989053102388635,-0.005026037435225564,0.0032063141861427996,-0.0038127284245603786,-0.28153012875098005,0.44375252701207407,-0.3908276180016645
2.1473881513079975,-6.075906643577965,7.340523509548973,-0.0047187971463972704,0.002406945362617003,0.009774913069308057,-0.5606762565043556,-0.03350537613217062,0.1828280042786217,0.13717904537763997,7.599401152703153,6.191334599060066,-0.0104520103088236,-0.004137015118243519,-0.01025954796351524,0.3635427569548978,0.4107647108702933,0.5326321992090569,-1.436326081099681,-5.967340898952129,7.5474408106806,-0.004859921971835064,0.0023107191782239913,0.0024418069757994026,0.6815997798644013,0.15152120645867434,-0.3487500715456665,1.4719355105603136,-6.018552464388698,7.703110914196762,-0.002775745549620727,0.0037323134058404894,0.005493754570814399,0.036867680832572074,0.42926616512218724,-0.7986008357692338,0.28450532891693825,-6.0096248285675244,7.796545950302713,-0.006609544556891746,0.0010109948428690806,-0.004315877683409811,-0.28562682890768637,0.4516058029895682,-0.39421641915359956
2.1410016978500264,-6.076780843855184,7.3721346107177785,-0.002935417607318072,0.0014366947233479257,0.012068512449450895,-0.5643369658298203,-0.03179430214018167,0.18309109937244608,0.15091295071858493,7.613656202995435,6.194518865105873,-0.010166962011010422,-0.003295087953570206,-0.009165154927490721,0.36306249907091315,0.4036737170108607,0.5320085074178972,-1.4443553145516774,-5.979198986015836,7.576227329771363,-0.004936527716376874,0.004784164580484875,0.0027228326008546513,0.6825701490003752,0.14906379571910372,-0.3501911816028767,1.4806607889804557,-6.009765666796079,7.719565865383484,-0.0031137102808732582,0.0029413546262856707,0.005571504487049441,0.03928732251856789,0.42485448734658054,-0.7981692175170603,0.2837319182418132,-6.002870966376618,7.806908189560414,-0.005761202079932878,0.0038666526999113215,-0.0026225099604092177,-0.2857022499829767,0.4440381788152347,-0.3942165512368985
2.148310078422358,-6.070656664267222,7.3431620046944275,-0.0032430100059850026,0.0005422479819490846,0.01059913573019769,-0.5611807207045617,-0.03765357359540187,0.18014053489707477,0.14471136491554554,7.599308750210936,6.186452728910387,-0.009784580109912311,-0.0024781374626592695,-0.011238593852830213,0.3674224082277727,0.4070445886434302,0.5282618543006911,-1.4267897586862284,-5.979821130551549,7.560557153884843,-0.00444254966877081,0.0031273582413586997,0.003383938071346783,0.6889158115781786,0.1515100510779624,-0.35025431770919374,1.4875985614054494,-6.002466070169696,7.726551962066974,-0.0026639612135199732,0.005094809916949348,0.00541775115366291,0.042154348100840816,0.4272887439669565,-0.8026092586223598,0.2758959919867964,-6.0083978815050765,7.791543034699862,-0.006904255224750144,0.0029600264346511286,-0.0041886476693172555,-0.281284475860969,0.44887745698237697,-0.397909059412643
