experiment_id,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
exp01,0.04752071095206847,0.8767267865300032,0.0009210614483553468,0.11806215292503397,0.8519684501347287,0.0037071090178333074,0.09940629997423472,0.8438583421874107,0.0037214416892079145,0.07201322741588456,0.8467310018990148,0.0068969358176133545,0.05305603836102303,0.8510651341598671,0.005441996508682806,0.05958505194317618,0.8713836348224644,0.00877062371336047,0.07494058026190349,0.8569555582889148,0.004909861365842199,6.816492793266253,7.61881067328519,7.217651733275722
exp10,0.13724502015874074,0.8588133902467802,0.002619426205616201,0.11788324691436212,0.803628880086368,0.0009405971111981778,0.20189522838083337,0.8603128052614109,0.0057647396855289995,0.11145468432792847,0.8946790692578704,0.0020827587600638657,0.24661478758574484,0.9328860139467063,0.019697386873595745,0.1193762889281219,0.8840979102149391,0.005632246830168696,0.15574487604928858,0.8724030115023458,0.006122859244361948,2.5624236246648424,4.972690803940821,3.7675572143028315
exp11,0.059183289507091626,0.9464153826904406,0.00132378078446033,0.12416025379840247,0.9121667294526158,0.005259755116907161,0.1653039034052251,0.9307321778197164,0.005134091856282437,0.09783053173976884,0.9274762569317271,0.015642837408914003,0.06895948655547189,0.9525549008002216,0.009741002854439577,0.10467994995758029,0.922022951157993,0.015651113045712622,0.10335290249392337,0.9318947331421192,0.008792096844452688,5.0161598206440114,3.951126923634708,4.48364337213936
