motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.03202046161723873,0.9288805291642193,0.0001866470581426618,0.06706996977921914,0.9144782231981197,0.000816621931413925,0.04403527875415007,0.8781465304253507,0.0008953139125602341,0.026211930378816427,0.8802064137083486,0.0006803346567898736,0.0189269553772068,0.9015196898429327,0.00060753258788589,0.025830122346947478,0.9537965204181307,0.0011189971136426442,0.03568245304226311,0.9095046511261836,0.0007175745434058714,10.362961380032644,4.075029522947944,7.218995451490294
explosiv,0.09177548942487623,0.9748935460838394,0.004672112224832714,0.21018711974433923,0.9362812386131025,0.012128254942234566,0.24174186997115613,0.9529134992284557,0.01615938830119237,0.255667487358264,0.9260688328224301,0.021880454140231667,0.1856569033842218,0.9783727245217944,0.04700578749505948,0.2770146865681824,0.9484189145759883,0.07652488863932838,0.21034059274183997,0.9528247926409351,0.02972848095714653,4.063294238854271,3.9721186743841304,4.017706456619201
fast,0.06232341275944446,0.9552938355125254,0.0020765994034378085,0.106522974697873,0.9531355905794248,0.006415819672203217,0.11763784873854512,0.9572943904647935,0.006271036664942969,0.10468214582875729,0.9644370706503039,0.00924885303760699,0.09101123078815783,0.9553533493178741,0.009259639321717335,0.09553909011928437,0.9620015353524268,0.017532833178525647,0.09628611715534369,0.9579192953128914,0.00846746354640566,3.5880074772100174,10.471158782272642,7.0295831297413285
fast_slow,0.08371694272097487,0.9885255663698623,0.0026496402939930985,0.2385814608146365,0.9195392355305778,0.013116128816545825,0.27430611233441876,0.9324611337282264,0.016072083691268255,0.2743608918614112,0.9362642311984471,0.0463518802969562,0.1620741338361628,0.9574950767835895,0.022282680808879938,0.19580924950110223,0.9304851861650629,0.03560817019529518,0.2048081318447844,0.9441284049626277,0.022680097350489748,3.626130422718689,6.801052703346568,5.213591563032628
fast_slow_fast,0.07708202843509969,0.9446991367894904,0.002667767449750427,0.13905847808346153,0.9413360265966508,0.010280735479274957,0.1496283733856953,0.9296481977114136,0.008811208358933766,0.16286992022457222,0.9472459995478844,0.017718183098108263,0.12198894702485719,0.9479105837978329,0.0199954213535325,0.12014721907520046,0.9554653899061829,0.027567373045265853,0.12846249437148105,0.9443842223915759,0.014506781464144294,3.4339495914822202,6.7405640943265075,5.087256842904365
freeze1,0.045328218722715974,0.9431760254242002,4.06229131613145e-06,0.11799010373651982,0.8351965021638149,1.916202772918041e-05,0.16033987551927567,0.8242062479915108,3.729232266778126e-05,0.02477884041145444,0.6682336872722869,5.4038411508372516e-05,0.013693994469940662,0.904845404502099,2.333307929802686e-05,0.01679106866940856,0.9648803315755625,3.6442385953705526e-05,0.06315368358821918,0.8567563664882458,2.905508641219967e-05,6.494000050399146,0.7779257396360593,3.6359628950176024
freeze2,0.032714204373769463,0.9351012036751107,1.0051714502878894e-05,0.0662133892532438,0.8506562320081301,5.580363472290628e-05,0.3860594700090587,0.7801696158338465,6.0657546328002354e-05,0.027501379838213325,0.7513388086459597,0.00013395269679676857,0.01527581955306232,0.8578084243684602,3.076975986004982e-05,0.020648605097085236,0.7404191052910485,3.4982051033694006e-05,0.09140214468740547,0.8192488983037594,5.436956720738332e-05,12.280381645739928,2.617119322492342,7.448750484116135
gait_fast,0.14032104548176963,0.8746129755067109,0.0022298223349464154,0.13207241997599894,0.8268577228474163,0.0012691079930700563,0.20632095399491598,0.8721468449498031,0.004862518574594536,0.13008669746232224,0.9236585065809428,0.003036526403162092,0.24376661578202483,0.9557601222692454,0.019856535536394732,0.13327385497834587,0.9276202085482453,0.008030492209186427,0.16430693127922957,0.8967760634503941,0.006547500508559043,2.4181863827228853,5.137992641640275,3.7780895121815803
gait_slow,0.1353557329373024,0.863913436199566,0.00321567045544386,0.09915734165166534,0.8049767513393022,0.0005566010933712964,0.20237567220644662,0.8727130277095457,0.007134014408546926,0.09167263541991512,0.8906646937428092,0.000943603348160763,0.25934041782704026,0.9371263218088606,0.020237424495887942,0.10544844067028765,0.8590008490059131,0.0027828342359877806,0.1488917067854429,0.8713991799676661,0.005811691339566428,2.8248145924564345,3.3835229053241878,3.104168748890311
pause,0.055997363852691794,0.12726836610615097,4.012495800171088e-07,0.0966958051857849,0.04430984376113066,1.487357266818262e-06,0.07893320173912105,0.18732457999845836,3.09120778075296e-06,0.004570457680771748,0.15027282370537934,8.016599283997666e-07,0.005532870579156138,0.16111909238627403,1.3773779615110558e-06,0.010812060823220582,0.10794750762473287,1.3591456400891252e-06,0.042090293310124365,0.12970703559702104,1.4196663595980465e-06,0.1148655225446602,12.516774552463138,6.3158200375039
