model_name,model_role,num_seeds,num_windows_mean,num_windows_std,rmse_mean_mean,rmse_mean_std,input_rmse_mean_mean,input_rmse_mean_std,acc_norm_rmse_mean,acc_norm_rmse_std,gyr_norm_rmse_mean,gyr_norm_rmse_std,input_acc_norm_rmse_mean,input_acc_norm_rmse_std,input_gyr_norm_rmse_mean,input_gyr_norm_rmse_std,acc_channel_rmse_mean_mean,acc_channel_rmse_mean_std,gyr_channel_rmse_mean_mean,gyr_channel_rmse_mean_std,input_acc_channel_rmse_mean_mean,input_acc_channel_rmse_mean_std,input_gyr_channel_rmse_mean_mean,input_gyr_channel_rmse_mean_std,acc_channel_rmse_improvement_mean,acc_channel_rmse_improvement_std,gyr_channel_rmse_improvement_mean,gyr_channel_rmse_improvement_std,pearson_mean_mean,pearson_mean_std,hf_ratio_improvement_mean_mean,hf_ratio_improvement_mean_std,psd_distance_mean_mean,psd_distance_mean_std
tcn_causal,trained,3,8633.0,0.0,0.39125457516676204,0.0034975118656615013,0.941913248333616,0.0,0.5223645935163174,0.0006071349490687804,0.17861040317587265,0.0010185450197811572,1.2493681899278055,0.0,0.6131447047228668,0.0,0.6406550871449529,0.005858605649053602,0.14185406318857127,0.001272621091125413,1.4900468756328642,2.220446049250313e-16,0.3937796210343687,0.0,0.8493917884879111,0.005858605649053606,0.25192555784579734,0.001272621091125413,0.8516561525095504,0.0002987592804082586,8.349277935317867,0.03754896993724557,0.0554354432014216,0.0011226953925883442
