motion_name,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.19457410248737275,0.8812005899597514,0.37649555481462316,0.006500098745930865,0.36843441142912275,0.7146615289780415,1.5092786920002916,0.02793491699475536,0.22718997865449636,0.7833745730809705,0.7903403583363715,0.025881909713468137,0.07192794691601938,0.8129854054926475,0.3141046079404822,0.0024522638998392536,0.029217060944012534,0.8761484949425932,0.08613678858223879,0.0005523894576689579,0.03201883715254636,0.9180365495253213,0.07372593501138247,0.0005699071585129642,0.15389372293059503,0.5250136561142316,0.8310678569965543,0.010648580995029255,0.18341917327224191,0.05954651090750386,0.5313302954743532,0.27565003376750447,0.263399497523664,0.04438794833752609,0.8920382017170954,0.1579891105113678,0.6286387041934315,0.11360116217384171,15.099387887985113,7.9086744338555555,11.504031160920334
explosiv,0.7527403372071557,0.9554110374443574,1.8206801997402966,0.1779587789929977,1.511552817286071,0.8802365120690996,3.7418305142451143,0.36561298713835855,1.4193880771933975,0.9126538828055399,2.806798934532424,0.38898804921171454,0.5932463053613901,0.8882557796217075,1.6496268583051228,0.07146054246531695,0.31229053312060184,0.9597417956573789,0.6003074212978452,0.06851387649729354,0.2993938914673813,0.925298398454792,0.5049288818770546,0.06543666354190911,0.8147686602726663,1.8540288016663096,0.920266234342146,0.18966181630793175,1.0366630215766066,0.41715112730103027,2.710093823428881,1.3031845888849032,1.2278937438955415,0.4016435766497911,2.7897698828392783,0.9182877204933408,1.5618761389437368,0.5166441438435498,4.495490654516279,6.744182761910492,5.619836708213385
fast,0.5201124552082127,0.9442567603705305,1.2787674572318792,0.0849714214863997,0.9313760913120439,0.9160763630053629,2.9554960190103605,0.22091459183529177,0.8087506116511157,0.9266705650516828,1.8356458974429049,0.18992872190896895,0.30776813853791773,0.9476603252288787,1.1992895524133929,0.03493070937625448,0.1543722849668344,0.9438806157795474,0.4468234389997983,0.012283859198967866,0.13291928612922604,0.9498723926505958,0.3040327786544087,0.015941730445878315,0.4758831446342251,1.336675857292124,0.9380695036810996,0.09316183904196018,0.7984458826733036,0.2415832046878327,2.062595104153913,0.9339305877027353,0.7534130527237908,0.1983532365446594,2.0233031245617146,0.6500485900225332,1.269890071837924,0.4516953534778739,4.889946529438301,13.778385278293324,9.334165903865813
fast_slow,0.6327762132367263,0.9784735489409259,1.5131956027104305,0.10536019729692131,1.5986948289550267,0.8966528961228967,3.5964906859856387,0.35599257574022675,1.5527424114254804,0.904385968304511,3.005042956998715,0.4393142000861609,0.5806742502233156,0.9216361925429052,1.4952455774522744,0.12729701743141608,0.24713415119510432,0.9417308479834681,0.5919714620480171,0.031394365751419594,0.23225732090381476,0.9207710139600837,0.3822239929810166,0.03489650365817607,0.8073798626565781,1.7640283796960154,0.9272750779757983,0.18237580999405348,0.8798942228635916,0.4482029298821894,2.211015587586623,1.1955645092977927,1.261404484539078,0.35335524077407826,2.704909748564928,0.8231470108271027,1.4435052640258503,0.46979177005302447,6.016061760359017,12.315598771812812,9.165830266085916
fast_slow_fast,0.6070624786052143,0.9368398131754216,1.4924010926281057,0.09682180904637573,1.1109831687949954,0.9142860903068443,3.1799936983556973,0.26257203290389863,0.9732639612740881,0.9050822761272536,2.305155920463481,0.2629559240282723,0.41149422493929577,0.9340295600042331,1.4098017149421918,0.05802636073763269,0.1941769455354439,0.9358780720172346,0.5415105074192287,0.021912149325467763,0.16230269564991995,0.9457125928006364,0.3383519060815507,0.02494912199976204,0.5765472457998262,1.5445358066483759,0.9286380674052706,0.12120623300690153,0.9043673386752961,0.3157043156646458,2.3003885049905097,1.0778718838118948,0.8971032028914325,0.25599128870821986,2.3258502371490946,0.7632213761476572,1.4287470342576623,0.5072300874394372,5.033259354005138,12.255418721672623,8.644339037838881
freeze1,0.20552237741649151,0.8294778109298664,0.2684943176805973,0.0006663665699306875,0.5333095893263817,0.6191111824196918,0.8369518339633941,0.001014931229292415,0.7878326773643494,0.23247220506115288,1.9251985371112823,0.0016290756117086857,0.041793784406036136,0.6737396933133207,0.13789855539798737,0.00015076590270837186,0.019820768013596536,0.8757029161444908,0.04536340460181236,2.786825052680797e-05,0.016171699203550816,0.9347259272418874,0.021985374856740236,3.646367513283621e-05,0.26740848262173433,0.5393153372686357,0.6942049558517349,0.0005875785398833008,0.16902482509613037,0.03387980852276087,0.2603509649634361,0.11695957705378532,0.5088882147024075,0.02592875054106116,1.010214896251758,0.06841577828551332,0.5013266815493503,0.04248702774445216,16.19584538994093,2.9546294629985708,9.575237426469752
freeze2,0.2182016611099243,0.8516647772596677,0.28641321286559107,0.0003829581102763768,0.463738464936614,0.74361719026159,1.0235823288559913,0.001845903774665203,1.8705317731946707,0.5943322917261435,3.2385826110839844,0.0026763297239085658,0.061735957581549886,0.7075654702094836,0.23639160990715027,0.0004823808885703329,0.027071715332567692,0.7695421723518134,0.06401545032858849,4.173766569692816e-05,0.022497815452516078,0.710797776859567,0.036260852497071026,3.031260553143511e-05,0.4439628979346405,0.8142076775897295,0.7295866131113776,0.0009099371281081403,0.1336769051849842,0.051844091061502694,0.4354805901646614,0.21858671307563782,0.8508239664137364,0.03710182945554455,1.5161927176018557,0.11222263757760327,0.6653687511881193,0.07512080812205871,15.988362574286501,4.842114603060368,10.415238588673436
gait_fast,0.7423174538929475,0.9005583503061478,1.9291398633684358,0.06843760441809944,0.6985644732496421,0.8391178975822187,1.877754296002717,0.045477173482276846,0.9644516837640936,0.8720037327592464,1.7052355303626343,0.1367926225674113,0.22549682611718846,0.9283961056450891,0.8128834034063913,0.009203528773275342,0.2569261446425444,0.9617036267060225,0.7492705646668345,0.027479493376166963,0.12564566725351173,0.9298849167788593,0.23595001589979409,0.00623388015546972,0.5022337081533212,1.2183722789511344,0.905277438296264,0.04893738379544993,0.8570386333345192,0.26547809845855086,1.9204552357805333,0.9343405339187882,0.8017778703022277,0.20268954600441486,1.8373765632445955,0.5993679946576732,1.0355986929423677,0.39667844865325846,3.14376987327678,7.805170817593327,5.474470345435054
gait_slow,0.6797736371322622,0.8934047173823095,2.0330725265608267,0.08487869124868919,0.5767875751796758,0.798732771138767,1.3191369204213783,0.02989306617971393,0.9808540310265508,0.8681403554067387,1.5771954188181918,0.17919159223868308,0.16038689408568466,0.8932599696336112,0.5422796214828209,0.0032988520334460004,0.271444593610406,0.9461840642144287,0.8497458433274051,0.03062567113085818,0.10571058475289423,0.8631191884293216,0.16917522216139583,0.0023835531617709747,0.462492885964579,1.0817675921286698,0.8771401777008627,0.05504523766552689,0.8414350732458088,0.2762960586439139,1.9155423299673031,0.9442820598482617,0.7458050811128297,0.17918069081632831,1.6431349552667989,0.5204002289905406,0.8973298741539695,0.3412195381742123,3.9136807644846217,5.637561770427839,4.77562126745623
pause,0.3251300500617141,0.14338299132664475,0.33932453221863224,2.0226808005862128e-05,0.4862736817626726,0.07570007051722288,1.1223072873694555,0.0006168857725437452,0.3570602658249083,0.22107445821933744,1.10792856986324,0.00010617670371045408,0.0052800285319487255,0.204488423295699,0.008238047243849862,9.892063927520125e-07,0.0035614207276098786,0.2608164886732896,0.006130554891812304,7.906765806488974e-07,0.007380216481119749,0.18530984699096661,0.008037459313692081,4.220232629983283e-07,0.19744761056499555,0.431994408483447,0.18179537983719338,0.0001242485317494101,0.07959165337185065,0.006101900962225738,0.0556825379353194,0.00823918359265441,0.3894879992164317,0.0054072219135594506,0.8565201298171093,0.00746868714978475,0.46703213060067755,0.0020614652362252986,1.994810638499332,28.027463064622545,15.011136851560938
pause1,0.13053470242180323,0.9136934342468241,0.2870308988972714,0.00036314937242423186,0.321342556256997,0.774475687444915,1.3318284994677494,0.0038636023966797726,0.16423845781307472,0.7741558946379687,0.840336737036705,0.0012130555385451052,0.02748666956628624,0.8747634954473175,0.1506715922763473,9.295910244633744e-05,0.013864604721924191,0.892694283178242,0.048705813720038064,4.0903966622576454e-05,0.01679564678649369,0.9545075572907811,0.029850942425821956,7.546753569936539e-05,0.1123771062610965,0.4480707473039888,0.8640483920410081,0.000941522985402898,0.10056866462293425,0.02111231832225856,0.2631865266906588,0.12704671703671155,0.20537190549729165,0.019382307024901374,0.8197320451339086,0.07640944947406911,0.614360139636617,0.057027142449167734,15.752049664994129,6.800287161260055,11.276168413127092
pause2,0.2329290504567325,0.2917811130787198,0.38435197497407597,0.0010577810589325054,0.3664882523318132,0.18912014731270604,1.590990432103475,0.018657748604437075,0.13507001933952173,0.4301020880402186,0.4314443748444319,0.0034335114582366563,0.056843628128990534,0.33471518691005525,0.22677173289703206,0.00041082695358364655,0.02000847244441199,0.2973147844629758,0.06728267370102306,6.620834769481832e-05,0.02590931214314575,0.16843023493166448,0.05651086117529,0.0002841046017968196,0.13954145580743596,0.4595586749492213,0.28524392578939,0.003985030170780253,0.19616438196972014,0.054426339348234855,0.3471930374391377,0.2260280295352762,0.24482910737602248,0.03425380423884942,0.802262260640661,0.11685508925778171,0.5574331532646384,0.08260128501893228,5.331883926271516,18.41059911950465,11.871241522888083
pause3,0.250169745140842,0.05900188444485811,0.24761239761220558,5.4090310608704126e-06,0.4427363277545997,0.005379858418463492,1.2377628496715,0.0004938787987547195,0.056063718841012036,0.1072677962038004,0.13141979061599288,1.0583726270851912e-05,0.0037584051290260895,0.09670188420025828,0.005953226790630392,3.462728378573437e-07,0.00738659287869398,0.01927652351808527,0.007175913948698768,5.075334137468905e-07,0.01009768086951226,0.03887967708549046,0.0069367199221492875,1.7161446562243198e-07,0.12836874510228102,0.27281014976019613,0.054417937311826,8.514949613394474e-05,0.05116645519488624,0.006372096030307668,0.06421239200447287,0.005963406352592366,0.24965659724548458,0.007080892959077443,0.5389316792998995,0.006688620220492816,0.28927508205441493,-0.00039227273858462764,0.2820690301836056,18.51948591080396,9.400777470493784
