motion_name,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.19820391800550913,0.8816186198388588,0.37649555481462316,0.006426073405491066,0.35588807707906445,0.7154867099042905,1.5092786920002916,0.028152859048887792,0.2190950717184354,0.778438749602907,0.7903403583363715,0.022856923008103793,0.0712457268324215,0.8116352853563729,0.3141046079404822,0.0023416080914224514,0.02798732407840858,0.8834216656122686,0.08613678858223879,0.0004750727160667106,0.03108740556847558,0.9223774105768421,0.07372593501138247,0.000511077300564528,0.15058458721371912,0.5250136561142316,0.8321630734819233,0.010127268928422724,0.1810875979823653,0.059084347460884604,0.5313302954743532,0.27565003376750447,0.2577290222676697,0.043440152159768555,0.8920382017170954,0.1579891105113678,0.6343091794494258,0.11454895835159926,15.119128354485108,7.930554685809378,11.524841520147243
explosiv,0.7481338002671629,0.9555816930434713,1.8206801997402966,0.155926698013268,1.5295394854525388,0.878904399773878,3.7418305142451143,0.36158388199825314,1.4258728719363778,0.9121446133725442,2.806798934532424,0.3955298888193191,0.5826715321864112,0.8895626394206945,1.6496268583051228,0.06708241499198543,0.3088481547847643,0.9603439391193871,0.6003074212978452,0.06526715283029477,0.29564050835067945,0.9255114347227622,0.5049288818770546,0.06396358207327729,0.8151177254963224,1.8540288016663096,0.9203414532421228,0.18489226978773296,1.0286866227954121,0.4068750846436468,2.710093823428881,1.3031845888849032,1.23451538588536,0.39572006510728497,2.7897698828392783,0.9182877204933408,1.5552544969539184,0.522567655386056,4.506410815833949,6.782339389154746,5.644375102494347
fast,0.5175055861652184,0.9456318758976434,1.2787674572318792,0.08364347689672776,0.9175673626076717,0.9188853852265509,2.9554960190103605,0.206159404085999,0.8075247812622155,0.9270321959414642,1.8356458974429049,0.18024868111883297,0.3041813503612782,0.9476006189669245,1.1992895524133929,0.03222236993396397,0.15209877210637876,0.9434135251696428,0.4468234389997983,0.010950119632166496,0.13044349337063837,0.9505811096226818,0.3040327786544087,0.015712772100463276,0.47155355764556683,1.336675857292124,0.9388574518041513,0.08815613729469224,0.7944908498249088,0.23818982949708767,2.062595104153913,0.9339305877027353,0.7475325766783686,0.1955745386127651,2.0233031245617146,0.6500485900225332,1.2757705478833463,0.45447405140976815,4.8930032227707985,13.805393324740352,9.349198273755576
fast_slow,0.6277818729671149,0.9785549665947332,1.5131956027104305,0.10854842057944132,1.584987332442632,0.8980051224269768,3.5964906859856387,0.3461709605028423,1.5366537022476012,0.9052253373471592,3.005042956998715,0.43017844434541,0.5684671242506458,0.9233773912794306,1.4952455774522744,0.12130804047522431,0.2434686788214514,0.9422003130408373,0.5919714620480171,0.030604374231356465,0.22899596767786604,0.9227394028287962,0.3822239929810166,0.035137591218181816,0.7983924464012186,1.7640283796960154,0.9283504222529889,0.17865797189207605,0.8811863278540281,0.4372752712824597,2.211015587586623,1.1955645092977927,1.2498076358857826,0.3469772569166544,2.704909748564928,0.8231470108271027,1.4551021126791452,0.4761697539104483,6.018518160689263,12.4329333282638,9.22572574447653
fast_slow_fast,0.6019631233975469,0.9359707785334828,1.4924010926281057,0.09568000780532852,1.0964604815556889,0.9152194508873338,3.1799936983556973,0.2540183462688955,0.9608623134925784,0.90471827213202,2.305155920463481,0.25064685167587003,0.40044803999009587,0.9362298398937362,1.4098017149421918,0.05622402189335643,0.19053559345636695,0.9381203082965164,0.5415105074192287,0.019916972394426014,0.158001833974794,0.9482202301684164,0.3383519060815507,0.024385172607411822,0.5680452309778451,1.5445358066483759,0.929746479985251,0.11681189544088139,0.9057059005545895,0.30664939354506454,2.3003885049905097,1.0778718838118948,0.8864286394819381,0.24966182247375227,2.3258502371490946,0.7632213761476572,1.4394215976671567,0.5135595536739048,5.028779438828334,12.387335081415536,8.708057260121935
freeze1,0.18329935148358345,0.7973928651545703,0.2684943176805973,0.0011901480000233277,0.5448813110589981,0.6445872922266715,0.8369518339633941,0.0010115942568518221,0.7474817663431168,0.21665157171522537,1.9251985371112823,0.0018869590683607384,0.04144787825644016,0.6801816504244355,0.13789855539798737,0.00014177782322803977,0.020929064974188803,0.867380360533937,0.04536340460181236,2.7995545951853274e-05,0.016917600948363542,0.9376262465026167,0.021985374856740236,3.319226789244567e-05,0.25915949551078177,0.5393153372686357,0.6906366644262427,0.0007152778270513711,0.19619711190462114,0.03164514591917396,0.2603509649634361,0.11695957705378532,0.4918874762952328,0.026431514726330835,1.010214896251758,0.06841577828551332,0.5183274199565251,0.041984263559182486,16.282478582594816,5.902602838555708,11.092540710575264
freeze2,0.21077425479888917,0.845717349786349,0.28641321286559107,0.0004088707042683382,0.4316430650651455,0.73778240213876,1.0235823288559913,0.002044831959938165,1.8418384596705437,0.5721543225879226,3.2385826110839844,0.0029399667284451423,0.060890456475317475,0.7117560838277857,0.23639160990715027,0.0004187566493783379,0.021771286195144058,0.8032546583304448,0.06401545032858849,3.983661308666342e-05,0.022047553118318318,0.7179370836530192,0.036260852497071026,2.880323013414454e-05,0.4314941792205597,0.8142076775897295,0.7314336500540469,0.0009801776475417987,0.15008531883358955,0.05083133168518543,0.4354805901646614,0.21858671307563782,0.8280852598448594,0.03490309859625995,1.5161927176018557,0.11222263757760327,0.6881074577569961,0.0773195389813433,16.062646221747485,4.857050144314199,10.459848183030841
gait_fast,0.739017936792867,0.9000116336956885,1.9291398633684358,0.0660241748216165,0.706380380770843,0.8365014568125037,1.877754296002717,0.04528417572633735,0.9540307793784611,0.8759415005114122,1.7052355303626343,0.13665409242238472,0.2291116453438832,0.927085312631249,0.8128834034063913,0.008548058099165574,0.2577807365808856,0.9610779502237691,0.7492705646668345,0.026694691366997893,0.12873950155883146,0.9258808330741566,0.23595001589979409,0.006643758141147792,0.5025101634042952,1.2183722789511344,0.9044164478247966,0.048308158429608304,0.8523571987640975,0.26700894516695456,1.9204552357805333,0.9343405339187882,0.7998096989807237,0.20521062782786675,1.8373765632445955,0.5993679946576732,1.037566864263872,0.39415736682980657,3.1375246997932784,7.780515521642042,5.459020110717661
gait_slow,0.6834519751463671,0.8913793847206124,2.0330725265608267,0.08583248064031199,0.5959988924879698,0.7908700871432688,1.3191369204213783,0.03390170581069183,0.9642613398508644,0.8737409671081358,1.5771954188181918,0.18970687876515843,0.16698762904354753,0.8862363075241566,0.5422796214828209,0.0032925076133635124,0.27448154277543085,0.9445643698967421,0.8497458433274051,0.030056249602578453,0.1058963173142277,0.8619842123387171,0.16917522216139583,0.0024434552833003105,0.4651796161030679,1.0817675921286698,0.8747958881219389,0.05753887961923409,0.8275754009590209,0.27937248169793016,1.9155423299673031,0.9442820598482617,0.7479040691617337,0.18245516304440204,1.6431349552667989,0.5204002289905406,0.8952308861050654,0.3379450659461386,3.909086716526302,5.6022582102590475,4.755672463392675
pause,0.3183424050609271,0.11265619774983596,0.33932453221863224,3.128706799933363e-05,0.48234979070368267,0.07209535648893214,1.1223072873694555,0.0010741339460829684,0.33630680377994265,0.20460081693474644,1.10792856986324,6.558733032631737e-05,0.005520243321855863,0.16741490507341655,0.008238047243849862,9.097951961155645e-07,0.0033697045197533,0.23129158704064132,0.006130554891812304,8.424261887777599e-07,0.006046375956031538,0.16586610871244178,0.008037459313692081,3.329773438817288e-07,0.19198922055703216,0.431994408483447,0.15898749533333573,0.00019551559052289908,0.06817691581589835,0.006146853641119032,0.0556825379353194,0.00823918359265441,0.3789996665148508,0.004978774599213567,0.8565201298171093,0.00746868714978475,0.47752046330225845,0.0024899125505711823,1.9359665520406355,29.6771223213583,15.806544436699468
