model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.39360178531309864,0.9419132483336161,0.5162884709864879,0.17940525822175848,1.2493681899278055,0.6131447047228668,0.6441342747298133,0.14306929589638387,1.490046875632864,0.3937796210343687,0.8459126009030505,0.2507103251379848,0.8496892984544382,8.263093061968846,0.05634234378738844
