motion_name,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,input_rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
canonical,0.18513401391788978,0.8712590443481693,0.37649555481462316,0.0058987738829500815,0.3546965139198371,0.708622319049168,1.5092786920002916,0.028606361940943646,0.21315249294592914,0.7770768226885998,0.7903403583363715,0.026449935440409304,0.07174897615649653,0.7974593521527524,0.3141046079404822,0.0031162473145896416,0.029575534294285305,0.862750148274135,0.08613678858223879,0.00057325915179689,0.03207895826543046,0.9126385803766994,0.07372593501138247,0.0005240068513940473,0.14773108158331139,0.5250136561142316,0.8216343778149207,0.010861430763680601,0.1805544997247952,0.058609242860587656,0.5313302954743532,0.27565003376750447,0.25099434026121864,0.044467822905404096,0.8920382017170954,0.1579891105113678,0.6410438614558768,0.1135212876059637,15.09098799729027,7.799076930988585,11.445032464139427
explosiv,0.7291653428542412,0.9541391749512146,1.8206801997402966,0.15846237388056686,1.4740933394027969,0.8863418495004193,3.7418305142451143,0.3760479268877396,1.4039360435332282,0.9142632844185984,2.806798934532424,0.3859636967157219,0.5530638846489838,0.8937091446871768,1.6496268583051228,0.06244939598279524,0.30408821495534,0.9612829726334904,0.6003074212978452,0.0677880741896149,0.28966321325150585,0.9273510427205041,0.5049288818770546,0.06268893835222733,0.7923350064410161,1.8540288016663096,0.9228479114852338,0.18556673433477763,1.001308343016495,0.3805651687148769,2.710093823428881,1.3031845888849032,1.2023982419300887,0.3822717709519432,2.7897698828392783,0.9182877204933408,1.5873716409091896,0.5360159495413978,4.488054907545391,6.826339237324722,5.657197072435056
fast,0.5101520466295859,0.9450876427578411,1.2787674572318792,0.08062756212046732,0.893827888999994,0.9179562847422315,2.9554960190103605,0.21947871380735495,0.7951887525188235,0.9312399340550408,1.8356458974429049,0.1906735616635921,0.2918085303654572,0.950248875527674,1.1992895524133929,0.04342352451077377,0.15261375394184143,0.9430187015002482,0.4468234389997983,0.011193327905849197,0.13071966065125218,0.947916817296291,0.3040327786544087,0.015685663015723217,0.4623851055178257,1.336675857292124,0.9392447093132211,0.0935137255039601,0.779323863141382,0.23025431863408394,2.062595104153913,0.9339305877027353,0.7330562293828011,0.19171398165285028,2.0233031245617146,0.6500485900225332,1.2902468951789137,0.45833460836968304,4.894849414350363,13.736432310179213,9.315640862264788
fast_slow,0.6073961658546558,0.979905072019657,1.5131956027104305,0.10360997264506296,1.5360591125602905,0.9011293409136358,3.5964906859856387,0.3585618322159952,1.4949145815693414,0.9089301929120289,3.005042956998715,0.41540463135685196,0.5475079698344836,0.9257443405767707,1.4952455774522744,0.1221244275025898,0.2421954428562178,0.9431479212773229,0.5919714620480171,0.03065839881967874,0.22768303779885174,0.9232052018150875,0.3822239929810166,0.035610788936425636,0.7759593850789734,1.7640283796960154,0.930343678252417,0.17766167524610071,0.8671106033886854,0.42389655075967314,2.211015587586623,1.1955645092977927,1.212789953328096,0.339128816829851,2.704909748564928,0.8231470108271027,1.4921197952368321,0.4840181939972517,6.009154331224603,12.246396010515808,9.127775170870205
fast_slow_fast,0.5992551144279007,0.9362999346474307,1.4924010926281057,0.09736706362351372,1.0623671522807507,0.916647579852246,3.1799936983556973,0.2852624678367907,0.9269152512596477,0.9075539825751691,2.305155920463481,0.2552900971042618,0.39056453779118044,0.9373756992037371,1.4098017149421918,0.06751586005414807,0.18963328330511495,0.937717960812215,0.5415105074192287,0.02023823926356847,0.15610600528362695,0.9483209911132734,0.3383519060815507,0.02412153273904515,0.5541402240580369,1.5445358066483759,0.9306526913673452,0.12496587677022132,0.887738938265968,0.3009659376020344,2.3003885049905097,1.0778718838118948,0.8628458393227664,0.24543460879330745,2.3258502371490946,0.7632213761476572,1.4630043978263283,0.5177867673543496,5.035818399640013,12.308955597235546,8.67238699843778
freeze1,0.2021089270710945,0.7870010409743167,0.2684943176805973,0.0008552275307010859,0.5349596872925758,0.6240240612492494,0.8369518339633941,0.0014586148201487959,0.720464101433754,0.15275532735304767,1.9251985371112823,0.0019290051801363005,0.04477555863559246,0.6248609841424002,0.13789855539798737,0.00013748660385317634,0.021049952041357754,0.848219581373377,0.04536340460181236,2.722845706557564e-05,0.01720876870676875,0.937710131959129,0.021985374856740236,3.390205747564323e-05,0.25676116586352393,0.5393153372686357,0.6624285211752533,0.0007402441082300963,0.19680026546120644,0.03383723571896553,0.2603509649634361,0.11695957705378532,0.4858442385991414,0.027678093127906322,1.010214896251758,0.06841577828551332,0.5243706576526165,0.04073768515760699,16.04529020255257,6.173527290423957,11.109408746488265
freeze2,0.22033187039196492,0.8544046782461333,0.28641321286559107,0.0004928531096084043,0.4155745666474104,0.7529275914140581,1.0235823288559913,0.0020984342525480317,1.7987661313265562,0.6039254531295112,3.2385826110839844,0.0026553034011158163,0.0582018556073308,0.738417557413092,0.23639160990715027,0.00038757626098231415,0.024455592315644026,0.7883734959679598,0.06401545032858849,4.051464788972226e-05,0.021741448948159815,0.7232896358660943,0.036260852497071026,3.3102661200246074e-05,0.42317857753951105,0.8142076775897295,0.7435564020061415,0.0009512973888907558,0.13769652806222438,0.0493153409101069,0.4354805901646614,0.21858671307563782,0.8115575227886438,0.03479963229037821,1.5161927176018557,0.11222263757760327,0.7046351948132117,0.07742300528722504,15.94802182552121,4.9923087576715375,10.470165291596373
gait_fast,0.7878359703448018,0.8892391254573986,1.9291398633684358,0.07351946876846108,0.741317493839217,0.8188773614033155,1.877754296002717,0.046065268958196175,0.9831423555909119,0.8676499081009309,1.7052355303626343,0.14571813464373085,0.24798560756822965,0.9157904975589899,0.8128834034063913,0.010230788724271045,0.2741049172820092,0.9573631295280005,0.7492705646668345,0.02652354692397218,0.13802229342408698,0.9165589892674421,0.23595001589979409,0.006732607622450555,0.5287347730082094,1.2183722789511344,0.8942465018860128,0.05146496927351365,0.890254633220399,0.28378368699510254,1.9204552357805333,0.9343405339187882,0.8374319399249769,0.22003760609144193,1.8373765632445955,0.5993679946576732,0.9999446233196188,0.37933038856623136,3.1404861052826165,7.691740095688438,5.416113100485527
gait_slow,0.7258358533254022,0.8839510674329971,2.0330725265608267,0.09559007882479813,0.6019263469010779,0.778621412239051,1.3191369204213783,0.026914255117445468,0.9872798454883338,0.866530751632365,1.5771954188181918,0.18368199459281634,0.18577017652562017,0.863329297759222,0.5422796214828209,0.0037454521156768867,0.2957783759384176,0.9400556455505259,0.8497458433274051,0.028570119272144714,0.11194717505560169,0.8436678801563254,0.16917522216139583,0.002654220940521855,0.48475629553907557,1.0817675921286698,0.862692675795081,0.0568593534772339,0.8578621111552482,0.2955031487958963,1.9155423299673031,0.9442820598482617,0.771680681904938,0.19783190917321317,1.6431349552667989,0.5204002289905406,0.871454273361861,0.3225683198173275,3.899389921990965,5.526049761207202,4.712719841599084
pause,0.3485103164577768,0.1197904161929848,0.33932453221863224,8.376643882651738e-05,0.5147385611420586,0.04034812373467668,1.1223072873694555,0.0009893456964857163,0.3577192835509777,0.14863653110832395,1.10792856986324,0.00019956034585404613,0.006934466778433748,0.1870169138665852,0.008238047243849862,1.7694511051385711e-06,0.0041987714490720205,0.23849392281949003,0.006130554891812304,1.182248275083133e-06,0.007567676295348931,0.14961858691041105,0.008037459313692081,4.842715510801013e-07,0.20661151261227798,0.431994408483447,0.14731741577207863,0.0002126847420162636,0.07161220666908083,0.007628302491225657,0.0556825379353194,0.00823918359265441,0.40698938705027105,0.0062336381742849,0.8565201298171093,0.00746868714978475,0.4495307427668382,0.0012350489754998494,1.9381929220635614,25.007227485560787,13.472710203812174
