model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3853024582631225,0.9419132483336162,0.5193460986236529,0.1738530353102902,1.2493681899278055,0.6131447047228668,0.6314257652266805,0.13917915129956432,1.4900468756328638,0.39377962103436864,0.8586211104061833,0.2546004697348043,0.8498404675410085,8.271454540644196,0.053129877391931174
