motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.400002,9.71616936,9.71122169,0.27167892,0.07594362,-1.38952696,-0.77955991,5.00613880,3.83598804,8.21046543,8.88736820,-0.22903401,0.02467948,-0.06620900,-0.04252096,0.13026600,0.05788198
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.424999,9.54531860,9.71522808,0.16313140,0.08482815,-0.71817797,-0.76571602,4.90326309,3.74661136,8.15814590,8.93097019,0.13847400,-0.02065456,-0.08289800,-0.05999485,0.02376400,0.05630119
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.450001,9.91823101,9.63372612,0.07392605,0.10091994,-1.27140903,-0.81581134,5.37609386,3.75190496,8.23725986,8.83551598,0.02180600,0.03015559,0.02341800,-0.07902484,0.06664200,0.05505043
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.474998,9.75419140,9.69856548,0.18342073,0.09857661,-1.16223598,-0.82857090,5.34465790,3.95691133,8.07639027,8.81581020,0.08172600,0.02539657,-0.15651999,-0.09003966,0.04965400,0.03106801
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.500000,9.80660152,9.57532597,0.11187903,0.10460024,-0.84214002,-0.69961107,5.36563206,3.73963547,8.16518402,8.78706646,-0.05622100,0.01132083,-0.08903100,-0.10206793,0.03781000,0.01987932
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.525002,9.67967892,9.75173092,0.11294800,0.10735445,-1.05691195,-0.66408390,4.91438007,3.79752612,8.27212143,8.95734596,-0.05486400,-0.00134961,-0.08438200,-0.10535305,0.05125300,0.02058861
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.549999,9.71005821,9.56573677,0.16736685,0.12624243,-0.86281902,-0.66241074,5.11912298,3.59831667,8.20581245,8.83836174,0.07658400,0.02087290,-0.14530399,-0.12014200,0.03214500,0.03267066
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.575001,9.51159763,9.65351868,0.14488056,0.16990671,-0.94956303,-0.65028518,4.91557598,3.81394076,8.08739376,8.84428692,0.04291800,0.06929225,-0.09483900,-0.14737809,0.10076700,0.04844144
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.599998,10.12763500,9.93187618,0.32016724,0.14127885,-0.87247401,-0.54658222,5.52641201,4.01312780,8.44195271,9.06852913,0.26414701,0.02767501,-0.18069400,-0.13472189,0.00911600,0.03230819
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.625000,10.27188492,9.96623802,0.10053234,0.11223903,-0.57335597,-0.42782348,6.01934004,4.21026850,8.30363941,9.02310944,0.01023200,0.02741340,-0.09580500,-0.10883261,0.02869600,-0.00125247
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.650002,10.21528149,9.80986881,0.14531340,0.12907782,-0.83522201,-0.41054353,5.83585405,3.99102521,8.34249306,8.95191002,-0.08908900,-0.05529450,-0.11095100,-0.10852985,-0.02947900,-0.04271856
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.674999,9.64659882,9.54701996,0.52305889,0.12767963,-0.54960299,-0.45177609,4.59578514,3.22351122,8.46366119,8.97499084,-0.50107002,-0.04385124,-0.13855900,-0.11916295,0.05762700,-0.01339213
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.700001,8.50582600,10.04811668,0.42572039,0.14615487,-0.57915097,0.38440055,3.59463310,4.43197870,7.68715000,9.00968647,0.33667701,0.07391013,-0.24551199,-0.12556355,0.08723700,0.01150362
