motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.625000,12.32493973,8.54110909,4.85883570,1.16576433,-1.85932600,-0.16938427,11.03462696,7.09615993,5.16566181,4.75040722,-4.14045620,-1.12552929,-2.09306598,-0.03535649,-1.44360006,-0.30156296
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.650000,7.82968235,6.78829670,7.28005791,2.72642851,4.62696981,1.21296191,3.08271694,-1.37982762,5.51288795,6.53496552,-7.26459694,-2.72078657,-0.44861299,-0.06776845,0.15370101,-0.16168225
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.674999,11.65595055,17.45509338,12.15093613,2.53065586,1.54527402,1.60347855,-11.23050499,-13.56924629,2.71091509,10.86207485,-12.13673496,-2.51289511,-0.13105001,0.11345814,0.57248098,0.27695599
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.700001,27.38449097,22.19322395,12.45935059,1.80676222,1.66059101,-3.49264073,-26.82321358,-17.61406708,-5.26003408,13.04167557,-12.43325710,-1.73676753,0.72532803,0.34887734,-0.35131401,0.35540536
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.725000,34.44978714,17.47551155,3.77608657,0.23533610,-4.70263195,-3.91447186,-33.70882034,-13.31052971,-5.32808018,10.62545109,-2.86011600,0.01718652,2.02299690,0.12685400,1.40927303,0.19747345
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.750000,23.22934723,11.66107273,9.86534595,1.45519400,-5.10732603,-0.69886237,-22.49424744,-8.23325539,-2.74345899,8.22834873,9.76561069,1.44565153,-1.39627397,0.16017200,0.09117300,0.04501300
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.775000,7.65046024,8.31438637,14.76554775,1.99317038,3.34245992,-0.80626428,-6.17898083,-2.88701224,-3.02947092,7.75526381,14.62008762,1.98460305,-2.06513500,0.17688724,-0.09828100,0.05281798
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.799999,13.61942196,7.30763912,11.83215809,1.50875783,2.32145905,-1.46215141,12.93985462,2.49346805,3.55803990,6.71165562,11.63644981,1.50020337,2.14225292,-0.07887482,0.06112600,0.13970885
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.825001,22.53645897,7.48501301,1.71043313,0.31901100,-7.16187477,-0.23413499,18.65041924,5.55317593,10.42887402,5.01326656,1.41457605,0.22305021,0.77726001,-0.15975156,0.56605899,0.16277611
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.850000,11.47331810,7.00470924,6.87900019,0.84352106,-0.05878100,0.34038606,10.22975731,5.25345898,5.19476986,4.62074184,-6.41400290,-0.83035517,-2.45146394,0.04803968,-0.41416499,0.14046425
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.875000,6.16112614,5.63128233,6.33013487,1.75383973,5.51661015,1.53322685,-1.01448500,3.03366542,2.54898095,4.48970222,-6.31831503,-1.71842062,0.28821900,0.34038633,0.25775599,0.08438984
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.900000,8.75146484,7.95206594,4.36373901,2.30570221,0.70346302,2.15516043,-6.77241993,-4.21258688,5.49796391,6.39098930,-4.13055611,-2.13380790,1.03911805,0.81489003,0.94918901,0.31477043
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.924999,12.03646564,14.70685577,5.75119257,2.92520928,2.20816708,0.57392365,-10.35588074,-11.34164715,5.72330618,9.34501171,-5.73847818,-2.57712388,0.28293300,1.29554260,0.25696999,0.48667309
