model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
lstm_causal,trained,8633,0.406430530454077,0.9419132483336161,0.5419884662161255,0.18672114344520113,1.2493681899278055,0.6131447047228668,0.6661253656211441,0.14673569528701003,1.490046875632864,0.3937796210343687,0.8239215100117196,0.2470439257473586,0.8373562366514055,8.179485095974677,0.05548192741118619
