model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.38407948166505773,0.9419132483336162,0.5152683408282974,0.17497508355323743,1.2493681899278055,0.6131447047228668,0.6296498868604726,0.1385090764696429,1.4900468756328638,0.39377962103436864,0.8603969887723911,0.25527054456472575,0.8499477031950612,8.348093881813195,0.053079996569607955
