model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3956618820881533,0.9419132483336162,0.5225037204937315,0.1807971566384449,1.2493681899278055,0.6131447047228668,0.6462021979161608,0.14512156626014572,1.4900468756328638,0.39377962103436864,0.8438446777167031,0.24865805477422293,0.845615903377812,8.144938889384887,0.058636024354749204
