model_name,model_role,architecture_name,num_seeds,parameter_count_mean,parameter_count_std,trainable_parameter_count_mean,trainable_parameter_count_std,parameter_size_mb_fp32_mean,parameter_size_mb_fp32_std,cpu_forward_ms_per_window_mean,cpu_forward_ms_per_window_std,embedded_deployment_verdict
transformer_causal,trained,transformer_causal,3,399110.0,0.0,399110.0,0.0,1.5224838256835938,0.0,19.02363522599141,4.059382313249176,possible_on_embedded_linux
