model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3939053916436889,0.9419132483336161,0.5256169794978944,0.1795958768526004,1.2493681899278055,0.6131447047228668,0.6448542268145151,0.1429565564728626,1.490046875632864,0.3937796210343687,0.8451926488183488,0.25082306456150605,0.8483021681345364,8.270952344076049,0.056008289285361806
