model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.3865918542205697,0.9419132483336161,0.5187527207271703,0.17554122605413636,1.2493681899278055,0.6131447047228668,0.6332069635381166,0.13997674490302284,1.490046875632864,0.3937796210343687,0.8568399120947473,0.2538028761313458,0.850167215567536,8.336194420969058,0.055349783296806704
