model_name,model_role,num_seeds,num_windows_mean,num_windows_std,rmse_mean_mean,rmse_mean_std,input_rmse_mean_mean,input_rmse_mean_std,acc_norm_rmse_mean,acc_norm_rmse_std,gyr_norm_rmse_mean,gyr_norm_rmse_std,input_acc_norm_rmse_mean,input_acc_norm_rmse_std,input_gyr_norm_rmse_mean,input_gyr_norm_rmse_std,acc_channel_rmse_mean_mean,acc_channel_rmse_mean_std,gyr_channel_rmse_mean_mean,gyr_channel_rmse_mean_std,input_acc_channel_rmse_mean_mean,input_acc_channel_rmse_mean_std,input_gyr_channel_rmse_mean_mean,input_gyr_channel_rmse_mean_std,acc_channel_rmse_improvement_mean,acc_channel_rmse_improvement_std,gyr_channel_rmse_improvement_mean,gyr_channel_rmse_improvement_std,pearson_mean_mean,pearson_mean_std,hf_ratio_improvement_mean_mean,hf_ratio_improvement_mean_std,psd_distance_mean_mean,psd_distance_mean_std
tcn_causal,trained,3,8633.0,0.0,0.3871212745819494,0.0007245579863650612,0.941913248333616,0.0,0.5208529061465033,0.0025087016337735192,0.17694627947944877,0.001000515249563663,1.2493681899278055,0.0,0.6131447047228668,0.0,0.6342828109222877,0.001353917631830823,0.1399597382416111,0.000945264392207536,1.4900468756328642,2.220446049250313e-16,0.3937796210343687,0.0,0.8557640647105761,0.0013539176318309377,0.2538198827927575,0.0009452643922074904,0.8513173456210255,0.0009069743514208695,8.371197446827688,0.022547310434033987,0.052172028211616095,0.0001940745616107579
