model_name,model_role,num_windows,rmse_mean,input_rmse_mean,acc_norm_rmse,gyr_norm_rmse,input_acc_norm_rmse,input_gyr_norm_rmse,acc_channel_rmse_mean,gyr_channel_rmse_mean,input_acc_channel_rmse_mean,input_gyr_channel_rmse_mean,acc_channel_rmse_improvement,gyr_channel_rmse_improvement,pearson_mean,hf_ratio_improvement_mean,psd_distance_mean
tcn_causal,trained,8633,0.39556872492246065,0.9419132483336162,0.5253818032083535,0.1807894998215854,1.2493681899278055,0.6131447047228668,0.6472878492303856,0.1438496006145356,1.4900468756328638,0.39377962103436864,0.8427590264024781,0.24993002041983306,0.8504498716984669,8.29355481654282,0.05455180604734586
