model_name,model_role,num_seeds,num_windows_mean,num_windows_std,rmse_mean_mean,rmse_mean_std,input_rmse_mean_mean,input_rmse_mean_std,acc_norm_rmse_mean,acc_norm_rmse_std,gyr_norm_rmse_mean,gyr_norm_rmse_std,input_acc_norm_rmse_mean,input_acc_norm_rmse_std,input_gyr_norm_rmse_mean,input_gyr_norm_rmse_std,acc_channel_rmse_mean_mean,acc_channel_rmse_mean_std,gyr_channel_rmse_mean_mean,gyr_channel_rmse_mean_std,input_acc_channel_rmse_mean_mean,input_acc_channel_rmse_mean_std,input_gyr_channel_rmse_mean_mean,input_gyr_channel_rmse_mean_std,acc_channel_rmse_improvement_mean,acc_channel_rmse_improvement_std,gyr_channel_rmse_improvement_mean,gyr_channel_rmse_improvement_std,pearson_mean_mean,pearson_mean_std,hf_ratio_improvement_mean_mean,hf_ratio_improvement_mean_std,psd_distance_mean_mean,psd_distance_mean_std
tcn_causal,trained,3,8633.0,0.0,0.39040671044779557,0.005832464624538819,0.941913248333616,0.0,0.5199874341085136,0.0017201115114660224,0.17833809721641555,0.002282320747594994,1.2493681899278055,0.0,0.6131447047228668,0.0,0.639280297986612,0.009608233068374819,0.14153312290897926,0.0020607591407479624,1.4900468756328642,2.220446049250313e-16,0.3937796210343687,0.0,0.8507665776462519,0.009608233068374904,0.2522464981253893,0.0020607591407479408,0.8484077950339056,0.0021407255403417223,8.304969786641225,0.04920418230604623,0.05456735445039527,0.0013350580488906516
