motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
pause1,0.021717822943863117,0.8901351708212122,1.4274294383205032e-05,0.05514331771747062,0.7279100761301084,0.0001261863394431298,0.03380881568514987,0.7471039965367887,6.198729480801328e-05,0.016784718711125222,0.8676914099475008,3.844515334238071e-05,0.01193476650667818,0.8731655166059127,2.59076779552982e-05,0.01697718372666522,0.9490887182770419,8.688745150912406e-05,0.026061104215158705,0.8425158147197608,5.8948035240191847e-05,9.843730070384868,3.6340784382095617,6.738904254297215
pause2,0.043014992156531665,0.30991076633909614,2.949186991827446e-05,0.07224475278829535,0.19789969822459605,0.0006822896108208928,0.02800872758962214,0.4440247964073458,0.0001503833794567792,0.034580809584197895,0.35912178547144524,0.00012945235801484027,0.01771702877401064,0.3199895587926513,6.234706761496512e-05,0.02736875832003231,0.18012987672751227,0.0003772144902807639,0.037155844868781665,0.3018460803271078,0.0002385297960177526,6.88320626416352,8.781154114453518,7.832180189308518
pause3,0.04236957096062335,0.07443643079702986,1.06529933085702e-06,0.07459328595016684,0.019880622484628265,3.271411789163332e-05,0.010930143423112375,0.10661216956312816,5.091754739997408e-07,0.003427613072562963,0.07976717179524198,1.723453067877959e-07,0.005552200366011156,0.033622163453220694,5.144099477303955e-07,0.008609459925043797,0.0364714224974331,3.50826152738039e-07,0.02424704561625341,0.05846499676511367,5.887695683957718e-06,0.24634909264618976,11.913390485669055,6.079869789157623
pause4,0.049391374272152275,0.22896809065242543,1.952585742069517e-05,0.22815024118112812,0.0567409541792074,0.0009945366025769576,0.04302007384219412,0.20299287265791072,0.0006991864003937589,0.02321928692231807,0.15998884795949536,0.001125316427828067,0.01539100850734986,0.16499713732721671,0.0001509360714603924,0.01852193011949628,0.11700894284580152,0.0002114740340553832,0.06294898580743978,0.1551161409370095,0.0005334958989558757,1.9201678963525999,24.33991104324831,13.130039469800455
quasistatic1,0.04081147993274499,0.8889285238867737,3.9713624257586844e-05,0.07582432181079639,0.7549190081736602,7.594390212362079e-05,0.12715207991132046,0.8399502191226824,0.00016787123167318895,0.015219745536523988,0.9017514209665615,2.5241383635066227e-05,0.016267299891478616,0.9343454604985111,5.4697705424766596e-05,0.018788735745692974,0.9049953993564517,5.555033050983482e-05,0.049010610471426234,0.8708150053341068,6.983636293734404e-05,6.88037230679433,5.654125393993092,6.267248850393711
quasistatic2,0.04012382522092334,0.9675486425684581,0.00019819228185005325,0.09622284030465751,0.8499987539066435,0.00048218898976450206,0.1504228395504915,0.8723556138029049,0.0006314535813080326,0.023960128781974923,0.9162022273470659,0.00013987954189174996,0.03126560673307704,0.9717783153629057,0.0004892211446535932,0.042311251348796854,0.9469778732831692,0.0008386789864140824,0.06405108198998687,0.9208102377118579,0.0004632690876470022,6.839060703058087,3.2726225218184717,5.05584161243828
rotation,0.048310323047541806,0.9648236923322476,0.0003549807800746132,0.0833792774487407,0.9068978628166202,0.000701266420888245,0.1515158573706304,0.9071500580025187,0.0011341884435105678,0.04840618839427348,0.9434774555953762,0.000683410207608587,0.05931819411174905,0.9833932907527264,0.0016824979114913262,0.09452126935845422,0.9614073901972261,0.002566724236209167,0.08090851828856493,0.9445249582827858,0.001187177999963751,4.181529638726082,2.211931718005697,3.1967306783658893
shaking,0.12675318598600202,0.9587129605258593,0.003667245836057095,0.31804369985260755,0.9377476513817186,0.021861004031435233,0.2865010534327379,0.9047856399002223,0.017921229729130284,0.3650614397882141,0.9315588216020431,0.07102347681333006,0.2214428581616008,0.966681488255705,0.020111575666781414,0.2549273817965418,0.9412894711563822,0.03243931803068802,0.26212160316961736,0.940129338803655,0.027837308351237017,2.574768008954281,3.770099396315286,3.172433702634783
slow,0.043392331263002674,0.9817153758913303,0.0005019528684197911,0.0896946758031845,0.8969154949620239,0.0009229388811385994,0.1326141000844729,0.9557765914197913,0.0012856927121715554,0.038090778576831026,0.9653902750229397,0.0004809505277966636,0.05203862039802166,0.9861640747666278,0.0019068115003905498,0.0726406342564867,0.9593031011891914,0.002602040807398272,0.07141185673033325,0.9575441522086509,0.0012833978828859051,4.410694540791009,2.97269019429268,3.691692367541845
slow1,0.03492176330158698,0.9802185569455995,0.00025256904584483017,0.07088034950273553,0.9584517557823911,0.0013173638914784384,0.07876017662053256,0.955035299705723,0.0014444829960000825,0.04899871577460741,0.9560572883712137,0.0005693146681691941,0.03218931901009427,0.9632687266173521,0.0004240909449342241,0.03911721438323099,0.969787924747858,0.0006416896949791483,0.050811256432131295,0.9638032586950229,0.0007749185402343196,7.676592716308536,6.929224556702309,7.302908636505422
