experiment_id,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
exp01,0.059227810929696964,0.8497248709222446,0.0011823737373730212,0.14967894331914858,0.7452931184273834,0.00577108477654773,0.1341669361456032,0.7832337887706883,0.006487680041043657,0.11966603488265165,0.808594820806116,0.011373545919738565,0.08342760282662508,0.8290839372917723,0.0068862516230573986,0.0996045653973462,0.8419049127209091,0.012800812213487556,0.10762864891684529,0.8096392414898523,0.007416958051874654,6.852670163783567,7.477187283008447,7.164928723396007
exp10,0.12448742299836696,0.8843910718480126,0.0021872272912410117,0.12083223753396179,0.8045796006986983,0.001368766281569586,0.20425271116343893,0.8557466399513567,0.007153098158704266,0.11783635683519685,0.8915810021346744,0.002362880287351461,0.22648130415688247,0.9401634129195658,0.020319929926366057,0.12162064304372863,0.8824363633623561,0.005243706686333143,0.15258511262192928,0.876483015152444,0.006439268105260921,2.592974018634349,4.78383218008746,3.6884030993609045
exp11,0.06817580946761131,0.9214107428387002,0.001375992145479714,0.15903013461633206,0.8276803879029403,0.005979161566146697,0.19223291054482292,0.8586128684481209,0.00614688865885213,0.13253413823238958,0.8972496209031908,0.019702164590948205,0.09901194540361906,0.9382850870259408,0.010586212440981997,0.12636743759077446,0.903185389481079,0.016249824064385805,0.12955872930925824,0.8910706827666619,0.010006707244465757,5.008692603747416,3.915177021735,4.461934812741208
