kc_type,experiment_id,motion_folder,motion_index,motion_name,segment_id,start_idx,end_idx,sampling_frequency,is_anomaly_case,rmse_acc_x,pearson_acc_x,input_rmse_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,input_rmse_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,input_rmse_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,input_rmse_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,input_rmse_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,input_rmse_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,acc_norm_rmse,gyr_norm_rmse,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
arm,exp01,motion12_shaking,motion12,shaking,seg3,320,384,40.0,True,0.2578243613243103,0.9297964510356292,0.46265000104904175,0.015514473430812359,1.5873719453811646,-0.09336955860407117,1.7558462619781494,0.14157184958457947,1.8482643365859985,0.5977979504190621,2.343949794769287,0.18449315428733826,2.4894392490386963,0.34101205976117877,3.1396267414093018,0.575623095035553,1.6435959339141846,0.3232498534311872,2.0613632202148438,0.09056229889392853,1.8068764209747314,0.39508302074200985,2.165093183517456,0.24555708467960358,1.605562041203181,0.41559496279749936,0.2088869926519692,0.6771623492240906,1.9408625364303589,0.061858050581038215,6.888958670023261,3.4754083603021493
arm,exp01,motion12_shaking,motion12,shaking,seg3,336,400,40.0,True,0.226327583193779,0.9492780488876534,0.40071019530296326,0.016328848898410797,1.0211036205291748,0.727941661025659,1.2155499458312988,0.0943165123462677,1.6114767789840698,-0.10192746032480882,2.0531318187713623,0.10719431191682816,2.1311895847320557,0.36965119887377346,2.79646635055542,0.8297935724258423,1.519261121749878,0.41568416681194126,1.7828691005706787,0.3614051640033722,1.5398062467575073,0.5439464617895422,1.861702799797058,0.18784788250923157,1.3415274893244107,0.48409567951062676,0.2661477153499921,0.6445192098617554,1.6946827173233032,0.9681311842198514,14.546768220301562,7.757449702260707
arm,exp01,motion12_shaking,motion12,shaking,seg3,352,416,40.0,True,0.21875552833080292,0.9547141137649845,0.3966124653816223,0.007281175348907709,0.8415477275848389,0.760482072185987,1.0844873189926147,0.09453369677066803,1.5172302722930908,0.08750615024766174,1.9592186212539673,0.0409768745303154,2.6329550743103027,0.4679188713008544,3.122860908508301,0.37969204783439636,1.4179620742797852,0.4838098679771746,1.6839114427566528,0.16090819239616394,1.5745538473129272,0.5138687111791448,1.7963892221450806,0.13174346089363098,1.3671674206852913,0.5447166311093011,0.13585590796234706,0.5763394832611084,2.30505108833313,5.878444428828499,4.609543019484914,5.243993724156706
arm,exp01,motion12_shaking,motion12,shaking,seg3,368,432,40.0,True,0.20343440771102905,0.8736254958819973,0.3433660566806793,0.004841452930122614,0.7072644829750061,0.8096715859221568,1.1700190305709839,0.08648884296417236,1.321012020111084,0.35270347659904294,1.7664357423782349,0.16728857159614563,2.7208144664764404,0.3544239298207431,3.3005969524383545,0.4990668296813965,0.9640330076217651,0.7127141814150607,1.3348069190979004,0.08278156816959381,1.4513674974441528,0.2872078114765616,1.5891109704971313,0.08101800829172134,1.2279876470565796,0.5650577468525938,0.15358087893885872,0.6395680904388428,2.4772419929504395,2.282464206591349,3.4003339532679444,2.841399079929647
arm,exp01,motion12_shaking,motion12,shaking,seg3,384,448,40.0,True,0.12353949248790741,0.964602032956209,0.2047751098871231,0.006154722534120083,0.8695427179336548,0.7497053393344649,1.1488640308380127,0.05367978289723396,1.3946272134780884,0.4948066297773538,1.796648621559143,0.3220265805721283,2.271070718765259,0.48612033080432016,2.7090888023376465,1.2333711385726929,0.8011139631271362,0.6081459250128766,1.052543044090271,0.18739120662212372,1.3473889827728271,0.5228513985364144,1.3688896894454956,0.37225282192230225,1.1345471814274788,0.6377052760702732,0.3624793755201002,0.7022239565849304,2.216365337371826,6.210432654156813,19.22419703236845,12.717314843262631
arm,exp01,motion12_shaking,motion12,shaking,seg3,400,464,40.0,True,0.14142805337905884,0.9531624530617351,0.2505589425563812,0.003384694689884782,1.0324554443359375,0.6068050573261595,1.2724756002426147,0.045344896614551544,1.8128806352615356,0.5393540425364507,2.2864930629730225,0.05922209843993187,2.289731979370117,0.5178024810023057,2.772637128829956,0.39539405703544617,1.020245909690857,0.5866128146662832,1.3335459232330322,0.28046107292175293,1.7406516075134277,0.17056866883100474,1.8149577379226685,0.5925089716911316,1.3395656049251556,0.5623842529039897,0.2293859652321165,0.8060285449028015,2.244579315185547,10.125460675404819,26.552109755111893,18.338785215258355
arm,exp01,motion12_shaking,motion12,shaking,seg3,416,480,40.0,True,0.1441287398338318,0.9584328641179527,0.23080861568450928,0.0057970080524683,1.098291039466858,0.10095690129508628,1.4072996377944946,0.16589660942554474,2.1013126373291016,0.4049222887082603,2.496061086654663,0.1882186233997345,1.233093500137329,0.7294871773824331,2.179316759109497,0.047278981655836105,1.246046543121338,0.5063129977985275,1.5502541065216064,0.1624225676059723,2.223426342010498,0.022105693621124058,2.4246582984924316,0.3429959714412689,1.3410498003164928,0.4537029871538973,0.15210162693013748,0.8641785383224487,1.1581279039382935,6.206152941655731,5.853444591632888,6.029798766644309
arm,exp01,motion12_shaking,motion12,shaking,seg3,432,496,40.0,True,0.10793713480234146,0.9734540591681412,0.21254512667655945,0.004750458523631096,1.1996592283248901,0.09528101864245728,1.357149600982666,0.18490684032440186,1.9185800552368164,0.48168698255558423,2.1527998447418213,0.19542475044727325,0.5230147838592529,0.9379174136139963,1.1064852476119995,0.03953789174556732,1.5060336589813232,0.28303397933289925,1.7820208072662354,0.26676154136657715,2.183077812194824,0.24439826080781854,2.308136224746704,0.5307020545005798,1.2397171122332413,0.5026286190201494,0.20368058948467174,0.8022620677947998,0.5640450119972229,1.2992811276520388,6.192140930536838,3.7457110290944384
arm,exp01,motion12_shaking,motion12,shaking,seg3,448,512,40.0,True,0.16785624623298645,0.9606779060113805,0.2992715835571289,0.012974761426448822,1.4805223941802979,0.414558134754037,1.6864694356918335,0.24518804252147675,1.8911406993865967,0.3139523438162748,2.0965397357940674,0.2512394189834595,0.6476057767868042,0.9157676905613559,1.1376608610153198,0.03137532249093056,1.4540460109710693,0.4638334556129837,1.7776155471801758,0.2384462207555771,2.516650438308716,0.04922757613393346,2.7384634017944336,0.4411965012550354,1.3596369276444118,0.5196695178149943,0.20340337790548801,0.7448885440826416,0.8353608250617981,1.7180231920233728,13.280701356731191,7.499362274377281
arm,exp01,motion12_shaking,motion12,shaking,seg3,464,528,40.0,True,0.16478541493415833,0.9745853085429979,0.28921809792518616,0.026833031326532364,1.6852996349334717,0.16469627646267118,1.8345109224319458,0.19490984082221985,1.5678987503051758,0.3952049256636959,1.5991830825805664,0.20540477335453033,0.7881537079811096,0.7762396661667016,1.1862045526504517,0.07301480323076248,1.584249496459961,0.3617719259466353,1.8501145839691162,0.2513575553894043,2.3944602012634277,0.16966198993021864,2.627368927001953,0.4263792634010315,1.3641412009795506,0.4736933487854868,0.19631654458741346,0.676901638507843,0.8655231595039368,1.3604555215521825,7.656725106459751,4.508590314005967
arm,exp01,motion12_shaking,motion12,shaking,seg3,480,544,40.0,True,0.1719440072774887,0.9668762246250098,0.44523653388023376,0.019530389457941055,1.6238250732421875,0.6533644462295177,1.874863862991333,0.09305595606565475,0.9394962191581726,0.2976097603293641,1.0906319618225098,0.05112485960125923,1.765098214149475,0.5546319859445984,2.3125576972961426,0.30680352449417114,1.4767377376556396,0.3049330602892582,1.7968077659606934,0.15505075454711914,1.8793666362762451,0.34637403288695046,2.2105042934417725,0.20491649210453033,1.3094113146265347,0.5206315850507831,0.13841366271177927,0.5949499011039734,1.5564912557601929,5.499659510893377,6.388270894451097,5.943965202672237
arm,exp01,motion12_shaking,motion12,shaking,seg3,496,560,40.0,True,0.1675015687942505,0.9715410334396163,0.45203596353530884,0.006029757205396891,1.5016287565231323,0.7549595255279619,1.792165994644165,0.2865813076496124,0.5808047652244568,0.6746310916374294,0.7493939995765686,0.06222696974873543,1.7396432161331177,0.6230675144795226,2.31565260887146,0.7430486679077148,1.1205974817276,0.6327808005650503,1.4506810903549194,0.10758744925260544,1.822433352470398,0.44346170997725043,2.2085559368133545,0.4691280126571655,1.1554348568121593,0.6834069459378052,0.2791003607368718,0.4543643593788147,1.5282118320465088,61.9789331568549,34.4474937537247,48.213213455289804
arm,exp01,motion12_shaking,motion12,shaking,seg3,512,576,40.0,True,0.1285410374403,0.973709733299537,0.3997657895088196,0.001381401438266039,0.9685449004173279,0.7495976933214696,1.294750690460205,0.12743128836154938,0.4431852400302887,0.7815968832129774,0.5658804178237915,0.022071216255426407,1.7301092147827148,0.7096621162142874,2.2620344161987305,0.38474878668785095,1.0036500692367554,0.5150052513693217,1.2445875406265259,0.05889802426099777,0.9357528686523438,0.8156888829768741,1.3614048957824707,0.22600841522216797,0.868297221759955,0.7575434267324113,0.13675652203770974,0.38077589869499207,1.4010517597198486,20.67847557385901,40.37703028119153,30.52775292752527
arm,exp01,motion12_shaking,motion12,shaking,seg3,528,592,40.0,True,0.12207036465406418,0.9669953396399777,0.3875297009944916,0.0011478682281449437,0.3526327610015869,0.9257493977827651,0.8978628516197205,0.005714240949600935,0.27064573764801025,0.9503605553469543,0.3898449242115021,0.011207464151084423,1.6398106813430786,0.7044775531890763,2.1119284629821777,0.058213941752910614,0.4925498366355896,0.8464568674756597,0.7832632064819336,0.026685766875743866,0.5447606444358826,0.9302305015993136,1.0061746835708618,0.09217905253171921,0.5704116709530354,0.8873783691722913,0.032524722414867334,0.30664992332458496,1.3599146604537964,7.785730158545763,12.493178822533302,10.139454490539533
arm,exp01,motion12_shaking,motion12,shaking,seg3,544,608,40.0,True,0.24845673143863678,0.8917111368360111,0.3212129473686218,0.010865778662264347,0.24657565355300903,0.9809867530107247,0.7567722797393799,0.0031612198799848557,1.0498919486999512,0.3139500683570241,1.3937616348266602,0.04134098067879677,2.2510528564453125,0.06756315642634574,2.6124942302703857,0.053429726511240005,0.6714651584625244,0.7842989713144173,1.0300630331039429,0.017583876848220825,1.5883890390396118,0.6498065030800895,1.9228185415267944,0.06302252411842346,1.0093052312731743,0.6147194315041021,0.031567351116488375,0.5394799113273621,2.550339460372925,1.9727950761317425,9.704163157768079,5.838479116949911
arm,exp01,motion12_shaking,motion12,shaking,seg3,560,624,40.0,True,0.2486671656370163,0.900274035188342,0.34324949979782104,0.01722884364426136,0.4051724970340729,0.9308738697110284,0.8911473751068115,0.010051867924630642,1.6420953273773193,0.4507361937144362,2.01131272315979,0.29953956604003906,2.319124221801758,0.15176386516358295,2.787846088409424,0.5218226909637451,1.2807114124298096,0.544455630842076,1.6228481531143188,0.2402469366788864,2.018385410308838,0.21385220300027638,2.4321131706237793,0.2338183969259262,1.3190260057648022,0.5319926329366237,0.22045138369624814,0.6601055860519409,2.5825576782226562,4.504351395460567,9.556295796672515,7.030323596066541
