time_s,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0.625,0.8797197242152188,0.4175643608508014,10.29897576095424,0.043790865076937566,0.06763099575224624,0.18558491501297486
0.65,0.36496830654947493,0.016026809243888815,9.124894605007329,0.05618161059938153,0.10114379791032034,0.16951176118705077
0.675,0.4826141092810637,0.3073280260698333,9.442357428021875,-0.19684199345706177,0.08595263897352086,0.0014826666306463408
0.7,0.7213487502471145,0.39160434566702274,10.076374160595995,-0.3683595991324802,0.10507007928340698,-0.003971415910864827
0.725,0.6975383946658417,0.24307694587146844,10.179450615953485,-0.5039757607734892,0.09056307485315779,-0.04904657215264005
0.75,0.4478447582182142,0.13555177053713513,9.827365324474446,-0.5622916969061136,0.12671475629827486,-0.19146026167252592
0.775,0.5056820148102991,0.3940730175503371,9.827009856275671,-0.854374940554332,0.14165062576146742,-0.2214693688620758
0.8,0.6130015370354622,0.03572080573176735,9.997612374897471,-1.3171854971193016,0.16547318171362496,-0.15466964021794422
0.825,0.48572648278889796,0.23230387785442325,9.786965308147533,-1.9577586474087987,0.17387113092613704,-0.13200172925964718
0.85,0.5028578458827169,-0.6227191610195367,9.571677150309517,-2.445974439212707,0.16107192855687436,-0.1535346347996134
0.875,0.39261534772713347,-4.54843923997016,9.029238839590843,-0.5127523361816226,0.15620452614149702,0.14416637115568476
0.9,0.22908767070152863,-5.3121938382130525,8.579960860835545,-0.011710709360462323,0.21426546687899684,0.22478776594690444
0.925,0.14091501226462924,-0.9686805880246957,10.362702666777261,0.11720987154598647,0.2866095609804347,-0.16131807542484441
0.95,0.7490640476484055,-1.0116235280686834,10.043409643503717,-0.5267295312629058,0.2866069356534417,0.00609930364087569
0.975,-0.03157918769543733,-2.5584705948067095,9.47358584777923,-0.11458071250572238,0.3492752897705996,0.0934168536311553
1.0,0.006769902535684262,-2.1500922246445775,10.032023750207212,-0.07994351996711534,0.44157522677031313,0.05250412456192338
1.025,0.2740840289286366,-1.4055794747508898,10.435865289667325,-0.42573872349133535,0.5558326051741985,0.13025996596894965
1.05,-0.03622829148298992,-3.061818892457233,10.029648059283744,-0.3557646343648196,0.6945623094810583,0.2319700258688712
1.075,-0.5318449516661422,-2.9730225243952826,9.471529081580151,-0.17196148075095516,0.7760031179634387,0.16190143054019052
1.1,-0.4071444401217803,-2.191657951180881,9.833622250883371,0.26504780852594934,0.845518913178813,0.14234072216168622
1.125,-0.5304816828578367,-2.7804249136791834,9.67306487636015,0.5902252223560732,0.9527773610510943,0.07172587447522955
1.15,-0.951782390802826,-2.4605879262662698,10.219279786048345,0.9933114123408178,1.0912936803515683,0.028903743152377672
1.175,-1.2819146793990808,-2.305051417550079,10.315451563533102,1.0808844231646852,1.278495130605389,0.08200014931239027
1.2,-1.4936926400399513,-1.7685960938750391,10.469936981348189,1.0043461053183096,1.4786074861158007,0.1041071336232808
1.225,-1.7664230738889566,-0.8122940497928903,9.795959445720452,0.5418063087839101,1.4751150303532974,0.05101335438631897
1.25,-1.93010352612165,-0.404503140584512,8.999782446853427,0.39145396662609844,1.5049965115013026,0.12253216948459762
1.275,-2.5376918864099127,-0.6022964722702981,9.482639247911315,-0.19729244782740862,1.5430044879797031,0.25504700313033213
1.3,-3.481147791894498,-0.9369309297549626,8.66842030132495,-0.5666131558271713,1.4348742850914007,0.2833929964078416
1.325,-3.346999203375853,-1.784942946754032,8.039846462845633,-0.6889037347555793,1.2659666704750447,0.24212518406011255
1.35,-3.658296037622624,-2.1880943108825166,8.649687116787529,-0.6534685009546488,1.2672635459594899,0.23556808611580546
1.375,-4.1527870547115615,-2.109698156760676,8.48613330399415,-0.4168976985123848,1.2394365753500487,0.20273048054651133
1.4,-5.009082438147244,-1.6989734702449826,8.313683941561804,-0.6803865570253349,1.0507011461264955,0.20027300779106277
1.425,-5.264197399053357,-2.4810177460506195,6.857100092427977,-0.6130676027369677,0.8535817305752268,0.19605573281225014
1.45,-4.66198913569929,-2.9347746874676877,6.140908341854218,-0.031466984531059394,0.7368118730462542,0.11559371468463413
1.475,-4.828174805868,-2.0180299059978797,7.023392777947257,0.12939055305683758,0.936424401286572,-0.10360161103347203
1.5,-5.399180948700232,-0.537567018241919,8.54534518791517,-0.18907314197139952,0.9645651346543879,-0.018895089870792345
1.525,-5.979880108410942,-0.34459643841890775,8.699013479192347,-0.3980813302845975,0.6365049343439722,0.31760036442142325
1.55,-5.405603615978263,-1.3801672169173795,8.190142899912813,-0.24339515420130128,0.4092480159848299,0.420764315293972
1.575,-4.872434833813406,-1.4224716018809824,7.90998615649104,-0.11536619133934098,0.48352219816148684,0.5269870170459026
1.6,-5.5519145807450645,-2.511252638160733,7.573970146647339,0.07391331640850489,0.6453437572126552,0.46444798454633185
1.625,-6.599425506496549,-2.709930781543162,8.433708496966423,0.11905782094611408,0.6434613200551141,0.13974009752570263
1.65,-7.859961174884414,-2.1937151259510754,9.921205294716117,-0.42051996562008503,0.3273416327502152,-0.05927252230423219
1.675,-7.0217952690475105,-1.8829609248500148,8.900896607789631,-0.45234201666595925,0.07666836579051314,0.04486019394279409
1.7,-6.28858450346649,-2.5605787679385177,7.974803793349752,-0.259344169530672,0.0032170992349443016,-0.0021634869906151603
1.725,-7.163592640204656,-1.1656190818542063,7.709014605028328,0.14300687948851398,0.003228333926122297,0.05811850916032763
1.75,-6.761839752679137,-1.178037366421031,7.448192517776641,0.4102190640938526,-0.06672054739793438,0.36886723396214466
1.775,-7.004751610804718,-2.003215526531446,7.46923186968607,0.12331218774414858,0.002881527634147014,0.3488031705779715
1.8,-7.797869147956865,-3.089760807711734,9.44887353506078,-0.4994806920777901,-0.05022307030370941,0.13434344034883305
1.825,-7.414985034105983,-3.9905840444593585,7.9448670177949285,-0.2387385103255543,-0.34116779913865364,-0.19206101817501242
1.85,-7.380442931621574,-2.8585717797128267,7.79018979475164,0.31230249414514843,-0.48339764532630963,-0.3741311128263711
1.875,-7.520472996822,-1.834331157346283,9.902886943924269,0.626459590052227,-0.6082274435388657,-0.32739597324764325
1.9,-7.170792863997312,-2.148534851061132,9.667125153502976,0.5109310584877438,-0.8062009303239256,-0.3873624684238658
1.925,-6.9356852832629325,-2.6286375981317307,9.738986036168663,0.3279404693425275,-1.0473873749661367,-0.4801112460284053
1.95,-5.72581545397413,-2.63016004223356,8.653995248122222,0.18654135174628303,-1.2208148392080562,-0.7177445132462366
1.975,-4.792802225177925,-2.206125337541514,9.35686194173703,0.13853517289230843,-1.2598367325193671,-1.011778155071863
2.0,-4.141705417451983,-1.416442363818296,9.629400484106252,0.1928951574927798,-1.3119049181293005,-0.9964966640606423
2.025,-2.4608449803711494,-0.3917470601348427,8.282626941764963,-0.1273081881822036,-1.2146789300439227,-0.9566165833013326
2.05,-2.36602874701874,1.0618699020208633,7.444309726629738,-0.6255734542501247,-0.8211309673346988,-0.4458487136984346
2.075,-2.0891443619843346,-0.06688727529876526,9.307473565439022,-1.8254090658557667,-0.3047909975176637,0.3750472148486979
2.1,-2.9527705854426056,-5.014888779355596,9.027530205882961,-1.701420748833213,-0.1342124969331277,0.5623954447048836
2.125,-2.300364623295931,-7.853221597277487,11.018747140787106,-1.5165931549932399,0.5012560686153541,0.34953920395991317
2.15,-3.659147668688845,-6.285717580331903,6.166455742194247,-1.0109457234048331,0.4563324972870819,-0.09228600770547041
2.175,-6.271567374052364,-4.917022832668134,6.716294126620065,-0.8618484453530417,-0.05119872049613265,-0.3601388561764808
2.2,-3.83874725839781,-3.26618526039255,4.730262475957412,-0.7014855502957759,-0.5863112531655486,-0.698268951154694
2.225,-2.9692923629660415,-1.3175901741657996,7.885001589986604,-0.4971812670308213,-0.2818679391576474,-0.9819899538659487
2.25,-3.6096056888779233,-0.8169797187061852,9.142997660270286,-0.24556432465064043,-0.336001746854728,-0.7913925834972464
2.275,-2.394733086482429,-1.5742605139733334,8.366448511509335,0.09813465699089255,-0.5084619433343716,-0.4549296791009729
2.3,-3.889272150666636,-2.012486912002662,8.59999724111118,0.30338928555410216,-0.7018524957080023,0.24859844122685096
2.325,-2.1586305949182187,-4.904336397618145,9.534193130051587,0.7261875396461239,-1.1302200578244612,0.5363564027155647
2.35,2.0172210556268912,-3.892494085800539,5.718774989114308,1.1220594124834455,-1.1834588431989685,0.017889411182720208
2.375,1.6382487602424565,-0.6794705436972713,5.333929164367277,0.611731445376884,-0.5741179223385627,-0.30012592477118766
2.4,-1.6765188367516641,-0.6195122519367756,5.600521271772929,-0.22362801958770692,-0.060776909638912906,-0.22154610118669116
2.425,-2.6686337820753034,-3.9289064435872567,9.904450208360583,-0.2481863462686099,-0.267032401411807,0.17125335405498257
2.45,-3.5383848865057828,-2.216952018687613,11.076918218344007,-0.0369481385543294,-0.3679756379326471,0.4954066710152696
2.475,-1.677205430789831,-3.3679455485830916,8.368389090101777,0.004898046556469327,-0.3504493416712965,0.611045731842622
2.5,-1.5231185571974113,-4.20957670662342,6.371306339069358,-0.44008963646799293,-0.1799882539923167,0.32650299987636733
2.525,-2.7665854168973936,-4.6840515202011295,6.371871085263195,-0.8416183044374961,0.22659437488403414,0.07942698938438936
2.55,-3.5625979363812954,-5.134134168963059,8.572666354303761,-0.7411866647109489,0.10625464013802262,-0.13204801233944705
2.575,-3.4188820976023826,-4.508533012718523,8.75291652650499,0.1643609182585505,-0.32630124575943154,-0.17348830604697585
2.6,-2.4527868056104074,-1.0321855181385522,9.776760604917078,1.0169574881826549,-0.8127828371754977,0.3165012457150422
2.625,-2.402392513863542,-2.544081445101168,8.936722410091877,1.1913536330949368,-0.9158040850300909,0.8228547433184623
2.65,-1.8930582988380165,-5.323235120117525,9.318432724756555,0.7731061581935962,-0.9837304637103141,0.5666704132530906
2.675,-0.25795972272316653,-3.6706902126180196,6.903541345549896,0.6640858622967752,-0.875537243906405,0.1480050868967841
2.7,0.3645054534880045,-1.5082914019760707,6.677136308212643,-0.09286555087108479,-0.09728589818152297,0.1618542818044191
2.725,-1.166115349137021,-2.653255129099195,8.323865868429756,-0.9464640544563532,0.3265966204734681,0.2642542192101211
2.75,-1.9272589124056014,-3.5054394702754945,8.549329139340399,-1.175561220003292,0.35779676332062965,0.3606042181653639
2.775,-1.418090498953759,-3.472317033817844,8.656537316267544,-0.2671723736939954,0.26835491995281646,0.42769200226077825
2.8,-1.2132977923515176,-3.3176916241231504,8.655183558432254,0.7686054534279801,0.21992267193476067,0.5200812778093871
2.825,-1.5962571235306555,-3.5563861171661024,8.845735176958037,0.9301033810384374,0.29259218412004295,0.5005337971972825
2.85,-2.6097993003027886,-3.562464692266678,8.576728958500635,-0.12016464233356125,0.44807540599030327,0.13397627349449662
2.875,-3.0249086815774913,-3.571179976972276,8.865895825245829,-0.7451614674260287,0.3164813069786683,-0.10447791022776845
2.9,-3.1436800412848616,-2.9407844754409047,8.001727337483013,-0.2581630660962287,0.1203676996576945,0.015844534701571496
2.925,-3.7159084529205892,-3.4204703502535754,9.71158794061885,0.418277596024667,-0.03153753102414937,0.05708666763550205
2.95,-3.1301966094347122,-3.121432159018043,9.024790932212468,0.37421266486532817,-0.03726779220831247,-0.1053935610191992
2.975,-2.8899745332422677,-2.2966633868638233,8.812057369608889,0.18268134903144564,-0.04734440798617121,-0.08721248559977005
3.0,-2.830487701446985,-2.835462492756355,8.361243524392965,-0.20386225977535377,-0.08348799899294174,-0.11847494517593475
3.025,-1.9606304964255212,-2.9787421634543443,8.723006698309165,0.052338994863765996,-0.06962547546553936,-0.12018123612215116
3.05,-2.010096803315189,-2.424524773320257,8.971995139275121,0.6073741417188281,-0.06723367246735226,-0.059966378487198053
3.075,-1.6279579907961788,-1.8282190214584753,9.246054394773118,0.24234378169700355,-0.019460035806752197,-0.012823487988648713
3.1,-2.0052056609409687,-2.602444353792789,8.674818349163996,-0.42622884504807773,0.01866243964453622,0.02200610982195181
3.125,-1.84733819508601,-3.5482424906414627,7.98977206787702,-0.18138589540966432,-0.03164856579666323,0.09391809503204698
3.15,-1.5430888787412098,-3.52681653966215,8.375027740502816,0.19544842802110235,-0.0020316071868485648,0.09261281798065707
3.175,-2.0563499469585995,-2.4283247100513012,9.543961650837593,-0.06050634974664202,0.19889609085809667,0.0011239878579371327
3.2,-2.4851965396650137,-2.744148475643907,9.384020323867338,-0.3006883474441271,0.1396374927147124,0.045498613052142325
3.225,-2.3569434922723107,-3.3212409803845633,8.056483457322518,-0.2702940977218403,0.0997783810781575,0.11566416956931054
3.25,-1.8370004438783476,-3.6447517893651504,8.543237234221596,-0.08806837473282987,0.16356039138346715,0.12138993445671224
3.275,-2.0300409833603608,-5.24283544138747,7.728089122755039,-0.327605102244014,0.3649102322939967,-0.1774057034055851
3.3,-3.27242074294331,-4.717235151288653,8.374805804661925,-0.4297944883449807,0.26987241541717183,-0.47814345065490305
3.325,-3.5581002461825846,-4.850344780222825,8.81034524548327,-0.20063451937968177,0.09917192056333095,-0.5177307491921496
3.35,-3.5130899793111863,-3.990281400171132,9.736019730025335,0.27477956963474404,-0.04053880072615768,-0.43696477899829606
3.375,-3.2573182858289984,-3.0064776015046015,10.318257944952489,0.34430286593575216,-0.32818796848605436,-0.17988742579019829
3.4,-3.5823031381405404,-2.2794652168778393,10.356066289313937,-0.021552441012086067,-0.4220501223685465,0.04026640429831617
3.425,-2.7561343226637565,-3.0439410820378634,10.19966697497874,0.04031715199345462,-0.5405577097654568,0.2385271735510667
3.45,-0.805037071488189,-3.797165642891906,7.294621324862656,0.2906273506103001,-0.4485470216489409,0.22296622442446787
3.475,-1.0154292090155876,-4.120939003988423,7.791370058369766,0.04648142170609663,-0.03636632868745963,0.06750136999332428
3.5,-2.2506771369558516,-4.621881198506588,10.19676249982638,-0.1637605803606449,0.07782133013878367,-0.15034117388584942
3.525,-1.9502339738898415,-3.4525931515397676,9.820099230423313,0.05576955679661967,-0.07749464064903809,-0.270574111236432
3.55,-1.6557514257623918,-1.9952450767016878,7.846261373618679,0.15496896367013113,-0.07388662341504362,-0.04503625727487915
3.575,-1.6855910985049087,-3.05921568294101,9.03925011648399,0.528214675361866,-0.020764800271359424,0.24510662213218398
3.6,-2.118391547019993,-3.256324066760813,9.989800825029876,0.31327257301718153,-0.12429034102210058,0.23380306990671568
3.625,-2.183354117537945,-2.748054698450473,9.223512052461004,0.1550396024226142,-0.20145147710915842,0.20844453764293258
3.65,-2.9183318623038503,-5.049936935756074,9.848674327131173,0.0030958109733410957,-0.16701037430077076,0.10819017110779422
3.675,-3.078866122839405,-5.706924051214743,11.405623712505536,0.3894286069439945,-0.5070381881320839,-0.21709354414489918
3.7,-2.4250559965949434,-3.9906652037632577,9.208186960108165,0.4982650705062458,-0.5720460693045516,-0.4697495006464807
3.725,-2.0216209273440406,-2.758597836408965,9.187375042724575,0.32209522981257305,-0.46092071070402807,-0.4644368335318371
3.75,-2.1932586832579024,-3.0865850007609037,11.151882363321837,0.37516440033199006,-0.6284937195280594,-0.34914836424265727
3.775,-2.167578375959863,-3.498734971975173,10.815236416876381,0.8121999712803923,-0.7965703223903101,-0.2867529201614645
3.8,-2.011144088838625,-3.7408440567803236,11.00629931705243,0.8468740853531077,-0.8475546384884369,-0.299822804027766
3.825,-1.414103542010012,-3.2199866424336565,10.574702437919024,1.5775145270284319,-0.9293013830603905,-0.27950878228475967
3.85,-0.5301894931688967,-1.675910833678528,10.724476357639718,1.3816999405385442,-1.0205642671440553,-0.2735390460656406
3.875,0.3272775140750068,-0.9610274736101786,10.304856660452408,0.6232896845356871,-0.9759648498866574,-0.25512227077838145
3.9,1.2432249245048663,-1.238753851472559,9.054440735521316,0.09934411256035196,-0.6912676800691054,-0.21959879559203627
3.925,1.3184759354780478,-1.0007043468530725,9.000809655465705,0.7138149083778427,-0.2371498772171417,-0.08786591657421287
3.95,0.7397540145988211,0.022135983464758105,9.27134777993464,0.8360742115333181,0.08857927286571268,0.18075793408733748
3.975,0.5405639388778541,-1.1264167755570105,9.857853573945881,0.7499367770477962,0.21205524618002447,0.35581757395425756
4.0,0.7099628620206548,-0.06939656258374313,9.945613039771557,0.42498237225314844,0.24476080726604774,0.32916292342935444
4.025,0.24991144563422485,-0.5216610829085286,10.682454176664871,-0.30490349604482836,0.29691301946205423,0.2613892368912062
4.05,-0.19788453026311859,-2.3307616710155172,9.407842973258084,-0.5331551902972249,0.18469414256300862,0.0696250603737258
4.075,-0.07010537436381378,-1.2884931436054348,9.750906282314999,0.1786954744568045,0.06753161559047915,0.068632610043603
4.1,0.4914324703958835,-0.8535536365685596,9.77795278055699,0.36662343327752916,0.04861673388330755,0.054664365004239567
4.125,0.4068845599352512,-0.4117471492748357,9.653839728834292,-0.32594164776273654,0.1306059244678438,-0.09284222632300486
4.15,-0.47442731683721456,-1.4345586446268144,9.31795108736417,-0.7470975635508015,0.12827139054460354,-0.11572427531512117
4.175,-0.6942671816386304,-1.635118578148796,9.172156921092837,-0.35366482063331617,0.0002617270267870192,-0.019545943194630884
4.2,-0.44612637534079974,-1.118149848816987,9.61118467109153,0.2830522050250946,-0.10567624452911839,-0.01256199672240847
4.225,-0.42428359366324847,-0.7008294415395697,10.275539482009913,0.809573297592435,-0.2188977663807993,0.003417886014442168
4.25,-0.5570948162005975,-0.6160834236225787,10.177840849566323,0.7709097194365778,-0.34985436315449364,0.04267983951446504
4.275,-0.08185363145001107,-0.25185003845905674,9.311460174159615,0.6120408248131667,-0.4225283228307128,0.052763307723109436
4.3,0.26439101219661554,0.09864753954620953,8.859289211186027,0.36913997295517276,-0.37714508025163146,0.07932118472164143
4.325,0.644471889666669,-0.4710988308740639,7.646424210040179,0.46978622242942614,-0.30222798233544973,0.05829384317346708
4.35,0.39106217023313156,-0.40398789181417544,9.08188998712548,0.8769995370266094,-0.2765618608011279,0.02241630777649461
4.375,0.20428847326755395,0.7447357151671602,10.274464151927656,0.6624188784482239,-0.34998543525077574,0.011938009579581918
4.4,0.11386253710053476,0.9028918384902926,9.887870890209715,0.05597299239495621,-0.5218297973737948,-0.006717713016977647
4.425,0.2956997848658957,-0.13782969193988676,7.815549366560166,-0.4600611046410754,-0.5911912910639026,0.06909516163690059
4.45,0.6960867910155961,-0.598102040429725,7.631792724766928,0.3478192340372668,-0.4506371982270716,0.07162597826057236
4.475,0.6841143642435245,-0.2842331340594363,7.999233158878508,0.8165139579785606,-0.11695534053964382,0.03585408907560482
4.5,1.0348032590471412,1.1542484746972193,8.706389751072404,0.29167391122280056,0.13926944931226046,-0.1001566004078293
4.525,0.655485183368176,0.5596508333208328,9.310013796618838,-1.144284290363188,0.23644293388131943,-0.14786936988981003
4.55,0.6904278161375846,-1.0134096622711541,8.726768325228758,-1.5458275506714543,0.18313180213037916,-0.07302148228139616
4.575,0.5630418462439448,-1.4623357815262694,8.686101968435967,-0.7764803127418715,0.218006018880274,-0.11135228292791774
4.6,0.12370548935989051,-2.2260141702955583,8.344546081235073,-0.0961311646715453,0.36084483742797746,-0.11841678268923192
4.625,0.5160310241883415,-1.1347306845164122,8.304357740870154,0.27713042918864916,0.5378747812804728,-0.11904643539475912
4.65,0.43740858532838445,-0.7360828757284663,9.225428252465374,0.03734517847420613,0.6222541749279209,-0.2004279393161093
4.675,-0.08762611655123531,-0.8042108777055181,9.298405121011466,-0.06259982257612716,0.49086197562035633,-0.27376083866674233
4.7,-0.3391637162457204,-0.7361495828069716,9.182003016057688,-0.4444054751000253,0.30492866592670814,-0.19129353364732127
4.725,-0.1974334128119692,-0.5577351853856587,9.343183713054467,-0.06345750894846057,0.1169968621381316,0.03576212971688173
4.75,-0.3018868280334345,-0.2235390958767503,9.625738737783324,0.34012049811734013,-0.01786991160307124,0.24750727773079895
4.775,-0.6498868791431991,-0.9879718143003335,8.94851187056885,1.3389719675245753,-0.008290610886408482,0.42234425467442793
4.8,-0.8647156660555372,-0.7506424956478301,9.977557782647953,1.7525978227033177,-0.02830031978694888,0.40075181610511357
4.825,-0.407404221421546,-1.0953092165943674,9.506074522444862,2.045841167246221,-0.12619909396098816,0.1963696223173167
4.85,-0.28741103254252726,0.17964406870702018,9.415899061127261,1.6389009296621713,-0.38123581349947633,0.03195582597685225
4.875,0.2831400704437376,1.3885046260251013,9.210984509016448,2.054201887614896,-0.4756151475991617,0.057669274762446404
4.9,0.16606483534869815,2.566731207135087,9.139606494885241,2.552906967827541,-0.3080597932073099,0.18039874903297592
4.925,-0.10605431529271915,2.0434449620222757,10.880261409851997,2.1892483206517412,-0.48681671337340043,0.21739021221032848
4.95,0.5622206904209676,2.9157845765359056,9.66792513936118,1.284091077471727,-0.5408224963289073,0.050898717970775664
4.975,1.4312755953677647,3.0635781536296527,8.620177930332806,1.068127725252768,-0.3438009971380218,-0.04702396162861883
5.0,0.43812079395072057,2.430903247072405,9.869355438111844,1.5180960920882116,-0.11318425681455699,-0.22022545106512142
5.025,0.37160364512077015,2.4745178008791493,9.574332932669,3.452184410344192,-0.2030945325749815,-0.48510983027317994
5.05,0.815165183749361,5.463877694699956,8.776389836415834,3.4835504424183497,-0.4121006033999293,-0.38790935362702456
5.075,1.110060182816928,8.413528068473441,8.02705521451192,2.8274919113733348,-0.24812790226723277,-0.07158567443859436
5.1,0.8429055482292631,7.513769818148509,9.643211976637287,0.3723930584296136,-0.20445494428389166,0.11109097341057539
5.125,0.648152741584093,5.643059434136741,9.260152193221737,-0.5712944584114984,-0.3675056878841235,0.1350794167670627
5.15,1.0500037927775507,4.812018095725262,8.309992538588912,0.5408226371494698,-0.48752408603692104,0.10751992588147422
5.175,0.9666863048407076,4.564209784629554,8.159728460696732,1.2516718259886472,-0.48217027984288086,0.01859282806578921
5.2,1.6271269253068903,6.3955095681406275,6.779528491577569,0.9547879862144969,-0.34938528903685623,0.016631968407201617
5.225,1.5403806453017899,6.413847064333866,7.0882783018004085,0.060514235377913624,-0.07897004914354872,0.07976155909266046
5.25,1.4136085181675448,6.691394953901702,7.581510522786933,-0.948586021601264,0.09485394947541169,-0.06431609236888096
5.275,1.491184564675201,5.41177680952632,7.198081763617065,-0.7292352150877028,0.21775786747969347,-0.10122018326741104
5.3,1.4698180880507266,5.3574588823750595,7.112832586843056,0.8342365923832846,0.24817815125365275,0.015980500431600066
5.325,1.4158363802578284,5.8188631099689,7.576962445420689,1.7987795939978812,0.4715967756249526,0.17082520697767722
5.35,1.215911866654835,7.343890243971277,9.120976835038254,0.657125455717405,0.6401554074423341,0.14652523329628866
5.375,1.1758210811649843,5.504691445350075,8.639798142597357,-0.5373971344340821,0.4386299881183643,0.014709314780805335
5.4,0.8091189440263601,5.123770236427477,9.353048016635837,-0.6291086765112545,0.3741050804837191,-0.13864235178518777
5.425,0.2564837471364558,5.369378898027841,10.197615094269304,-0.8133463688244775,0.35277731588471817,-0.35137648004698746
5.45,0.6412874059226952,6.017659293963031,9.936612413440471,-0.7959663365129962,0.06772790110714648,-0.21200029712172677
5.475,1.5019404331929767,6.326671752388044,8.383549421401312,-0.342784485946119,-0.06823979967266511,-0.14082921041207855
5.5,1.1799803252805174,6.70199685016317,9.527792464326236,0.12838865876518307,-0.021732102427743764,-0.02134282152264407
5.525,1.071767825661252,6.798268581793339,9.222794320546509,-0.758693878336875,-0.034951149575089185,0.15841290805528113
5.55,0.921991463699714,5.487097328662622,8.25366864741676,-1.2603288006989584,-0.02646954392494228,0.35071891286631646
5.575,1.2402029846183757,4.027779583543477,8.00185202338846,-1.016719962728925,-0.039462430299669296,0.2629651975401645
5.6,0.5207772331403073,4.131161495862042,7.718740666781961,-0.12998152284368988,-0.007601730084564963,-0.052268081712999105
5.625,0.6757607663779746,5.28894829346659,5.737759890266505,-0.08910966756425956,0.02461963895264607,-0.018284903456909456
5.65,0.6756940215226989,6.050507593318609,7.963039700528582,0.19208617260322153,0.09262735250044843,0.19751405282764833
5.675,0.7597151313917464,6.858969357527898,7.217671793113742,0.05588756088550064,0.06886277253461479,0.4091559587518131
5.7,0.61246170268214,4.8132214045231,6.770423095774175,-0.4855921376353876,0.11815722071574082,0.4201192625534165
5.725,0.49122481871758605,3.2851577815527744,6.442022874643968,-0.10498615649589331,0.17573305817107765,0.132024856576557
5.75,0.3007898204887377,4.592036051076894,6.482240081710371,1.2415216319391245,0.1568548299276793,-0.11872095481663111
5.775,0.3100716395142246,6.8332895306777175,7.674876804664506,1.0138391115319112,0.10745258720097327,-0.18644605473970752
5.8,0.29109416714824204,8.395148125467301,7.236551289337701,-0.0621200451811805,0.08903235613306375,-0.1967035837626844
5.825,-0.13127681754097784,7.564189098378103,6.665138560440598,-0.8921459005450586,0.21099107100617673,-0.06886056282309123
5.85,-0.16739881678215784,5.633025493845614,5.660001006050202,-0.9040201884628192,0.47855104624974143,-0.05215898540929104
5.875,-0.11343350753769134,5.1625610420841594,5.731138711691736,-0.24484917821044452,0.4912857747579442,-0.01857271978350144
