model_name,model_role,num_seeds,num_windows_mean,num_windows_std,rmse_mean_mean,rmse_mean_std,input_rmse_mean_mean,input_rmse_mean_std,acc_norm_rmse_mean,acc_norm_rmse_std,gyr_norm_rmse_mean,gyr_norm_rmse_std,input_acc_norm_rmse_mean,input_acc_norm_rmse_std,input_gyr_norm_rmse_mean,input_gyr_norm_rmse_std,acc_channel_rmse_mean_mean,acc_channel_rmse_mean_std,gyr_channel_rmse_mean_mean,gyr_channel_rmse_mean_std,input_acc_channel_rmse_mean_mean,input_acc_channel_rmse_mean_std,input_gyr_channel_rmse_mean_mean,input_gyr_channel_rmse_mean_std,acc_channel_rmse_improvement_mean,acc_channel_rmse_improvement_std,gyr_channel_rmse_improvement_mean,gyr_channel_rmse_improvement_std,pearson_mean_mean,pearson_mean_std,hf_ratio_improvement_mean_mean,hf_ratio_improvement_mean_std,psd_distance_mean_mean,psd_distance_mean_std
lstm_causal,trained,5,3023.0,0.0,0.6297205267006636,0.012581518719899164,1.3392869426097709,0.0,0.9867467422843019,0.020166075600724895,0.3671783145823187,0.012633456123723652,2.102935915176975,0.0,1.0548053895962202,0.0,0.9855656735573163,0.01642394945166517,0.2738753798440108,0.009134230454757123,2.025400626271132,0.0,0.65317325894841,0.0,1.0398349527138155,0.016423949451665126,0.37929787910439916,0.009134230454757116,0.8977899063064839,0.0024763136555832435,5.025152203661934,0.035736612979168865,0.11277040593812142,0.00625935287999445
