model_name,model_role,architecture_name,num_seeds,parameter_count_mean,parameter_count_std,trainable_parameter_count_mean,trainable_parameter_count_std,parameter_size_mb_fp32_mean,parameter_size_mb_fp32_std,cpu_forward_ms_per_window_mean,cpu_forward_ms_per_window_std,embedded_deployment_verdict
lstm_causal,trained,lstm_causal,3,202502.0,0.0,202502.0,0.0,0.7724838256835938,0.0,36.38079253335794,2.457610048798177,edge_only_or_accelerated
