segment_id,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
seg1,0.03980908175710299,0.9202018024507291,0.0007339362119711825,0.09036533777583229,0.9107702130265805,0.0033000747076447354,0.08298696386949925,0.9338261908959519,0.002335144046984688,0.0439393340856889,0.9326363175727719,0.0024632276346508815,0.041511968695706225,0.9400007399193806,0.003399122272800546,0.052180575668779594,0.9275942315644271,0.005903242262446981,0.05846554364210154,0.9275049159049735,0.003022457856083169,1.4000694588685254,1.0456619183968592,1.2228656886326923
seg2,0.04207479985449624,0.9037873999410964,0.0005012079652079977,0.10568039660484285,0.8644783870321332,0.002764322910970726,0.08827702558360542,0.8622611232929437,0.0024920914828361405,0.10215069717158609,0.8889954458379107,0.005097622933304564,0.058058059059609514,0.9163441335287663,0.004497073675734539,0.0678292729584527,0.9229652228984194,0.006407620728961546,0.0773450418720988,0.8931386187552116,0.003626656616169252,6.001170531876979,3.1560868171416554,4.578628674509318
seg3,0.046982720377098615,0.9092532607268321,0.0006210027144139609,0.13843635632725276,0.8492791666456819,0.003253596850525831,0.13139765371903514,0.8822654562964416,0.0041664195627878035,0.08924838628691972,0.8800764887224028,0.01099792766130387,0.054272668833480746,0.8926723410025208,0.0038644250159484885,0.0634921223533874,0.8792274124554982,0.005893630154908219,0.08730498464952907,0.8821290209748963,0.004799500326648029,6.546497118871468,9.05690711451485,7.801702116693159
seg4,0.10251908616246039,0.8670917592447678,0.002720829047924569,0.11424681851103559,0.8540045528613103,0.0032132168389381295,0.17158753571089796,0.8311684681611837,0.006493511975233798,0.0757733008161359,0.8645954409142429,0.0042604795585002,0.17302286479198065,0.8621498001214862,0.016646897840153017,0.08969115294175228,0.8637945452656108,0.006678692786495984,0.12114012648904379,0.8571340944281003,0.006668938007874283,4.639522207231402,10.058787816905912,7.349155012068657
seg5,0.11779431496835407,0.8632962983946052,0.0023897361802481406,0.1504789079241562,0.8148125444432173,0.005247440578205282,0.22511252589545264,0.8505749904287038,0.00728850653232876,0.1275823532796924,0.8327963325525632,0.018984087157525715,0.1661282488040261,0.8749600400489926,0.01994063710138278,0.15178516095474642,0.8483724010194953,0.025268116624233512,0.1564802519710713,0.8474687678145962,0.013186420695654032,8.44008003472061,6.83658245049986,7.638331242610235
