motion_name,rmse_mean_tcn_causal,acc_channel_rmse_mean_tcn_causal,gyr_channel_rmse_mean_tcn_causal,pearson_mean_tcn_causal,psd_distance_mean_tcn_causal,acc_norm_rmse_tcn_causal,gyr_norm_rmse_tcn_causal,hf_ratio_improvement_mean_tcn_causal,rmse_mean_lowpass,acc_channel_rmse_mean_lowpass,gyr_channel_rmse_mean_lowpass,pearson_mean_lowpass,psd_distance_mean_lowpass,acc_norm_rmse_lowpass,gyr_norm_rmse_lowpass,hf_ratio_improvement_mean_lowpass,rmse_mean_delta_tcn_causal_minus_lowpass,acc_channel_rmse_mean_delta_tcn_causal_minus_lowpass,gyr_channel_rmse_mean_delta_tcn_causal_minus_lowpass,pearson_mean_delta_tcn_causal_minus_lowpass,psd_distance_mean_delta_tcn_causal_minus_lowpass,acc_norm_rmse_delta_tcn_causal_minus_lowpass,gyr_norm_rmse_delta_tcn_causal_minus_lowpass,hf_ratio_improvement_mean_delta_tcn_causal_minus_lowpass
explosiv,0.8080272562475611,1.2163681155207466,0.3996863969743757,0.9216314685714144,0.18970313245521805,1.022168659355681,0.4084227685832371,5.589042290126451,1.0541642773117723,1.6386341311500572,0.46969442347348744,0.8999863078323787,0.37967034532321414,1.529324642732992,0.5008864145915387,4.986478622102075,-0.2461370210642112,-0.42226601562931054,-0.07000802649911175,0.021645160739035774,-0.1899672128679961,-0.5071559833773112,-0.09246364600830159,0.6025636680243762
gait_fast,0.5126563039364381,0.8190896874272275,0.20622292044564886,0.8999968764499741,0.05059507373379124,0.8769813941030079,0.26930446931082996,5.4600473519469634,0.7208203207001233,1.1582448249135306,0.28339581648671575,0.855920618718876,0.10327774999353302,1.2821769699380903,0.3871614508709315,5.098925685031361,-0.20816401676368512,-0.3391551374863031,-0.07717289604106689,0.04407625773109802,-0.05268267625974178,-0.40519557583508237,-0.11785698156010155,0.36112166691560255
gait_slow,0.46781894637538274,0.7466926619683859,0.18894523078237954,0.8714999179564225,0.05290750076221083,0.8613719438700556,0.29017037989852845,4.765362122266816,0.6628654092844123,1.0914792597637486,0.2342515588050759,0.8420259547425716,0.10654902562871563,1.2794184519434875,0.39234123005979815,4.505464603381142,-0.19504646290902955,-0.3447865977953627,-0.04530632802269635,0.029473963213850873,-0.053641524866504794,-0.4180465080734319,-0.1021708501612697,0.2598975188856736
rotation,0.279026561192367,0.47318511006812897,0.0848680123166051,0.9443066085753302,0.010768817300616917,0.2826427237641427,0.06015116073070995,4.722800622401552,0.34905003091340425,0.5708707020728178,0.1272293597539907,0.9325078575704522,0.018928837478139733,0.4148864683364668,0.08176158298888514,4.517670949657681,-0.07002346972103723,-0.09768559200468879,-0.042361347437385594,0.011798751004878039,-0.008160020177522816,-0.13224374457232413,-0.021610422258175187,0.20512967274387073
shaking,0.8553321597410424,1.3179187262104006,0.3927455932716839,0.935436198516953,0.24032491743291698,1.323139787026632,0.4914545695432217,4.966359016685241,1.1509665860743425,1.7909842140588648,0.5109489580898202,0.9162240176309782,0.5991254527157511,1.781038197076046,0.7639141517360449,4.199430142109924,-0.29563442633330017,-0.47306548784846414,-0.11820336481813631,0.019212180885974872,-0.3588005352828342,-0.4578984100494141,-0.27245958219282324,0.7669288745753171
